<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
IRPC13C1906A,20190110,0.22,0.22,0.22,0.22,40166100
SAWA28C1905A,20190110,0.44,0.44,0.44,0.44,3550200
CBG19C1906A,20190110,0.22,0.22,0.22,0.22,2103700
IRPC19C1905A,20190110,0.22,0.22,0.22,0.22,3397200
STA01C1904A,20190110,0.22,0.22,0.22,0.22,3906500
TMB01P1903A,20190110,0.44,0.44,0.44,0.44,64200
UAC-W2,20190110,0.43,0.43,0.43,0.43,322500
SST-W2,20190110,1.70,1.70,1.70,1.70,767200
CBG28C1906A,20190110,0.21,0.21,0.21,0.21,2731800
TPI01C1906B,20190110,0.21,0.21,0.21,0.21,395600
ESSO01C1906B,20190110,0.21,0.21,0.21,0.21,174800
BGRI13C1904A,20190110,0.21,0.21,0.21,0.21,3226400
PTTE19P1903A,20190110,0.63,0.63,0.63,0.63,2382600
IVL28C1903A,20190110,0.21,0.21,0.21,0.21,3543500
TRUE-F,20190110,5.25,5.25,5.25,5.25,2000
SAAM,20190110,1.66,1.66,1.66,1.66,20829000
SCB01P1904B,20190110,0.83,0.83,0.83,0.83,7794300
BGRI06C1903A,20190110,0.83,0.83,0.83,0.83,615000
ORI-W1,20190110,0.62,0.62,0.62,0.62,2665000
MGT,20190110,1.86,1.86,1.86,1.86,10900
TPIP13C1904A,20190110,0.41,0.41,0.41,0.41,4922700
S5001P1903H,20190110,0.60,0.60,0.60,0.60,160413700
SCB06C1903A,20190110,0.20,0.20,0.20,0.20,2000200
AOT13C1902A,20190110,0.20,0.20,0.20,0.20,10739400
KKP01C1902A,20190110,0.20,0.20,0.20,0.20,2754600
SIMAT-W3,20190110,0.20,0.20,0.20,0.20,3300
BEAUTY,20190110,6.95,6.95,6.95,6.95,148202800
SCB19C1905A,20190110,0.39,0.39,0.39,0.39,1754400
PTG01P1902A,20190110,0.78,0.78,0.78,0.78,5432600
RJH,20190110,19.30,19.30,19.30,19.30,2373300
TOA01C1907A,20190110,0.38,0.38,0.38,0.38,688400
SUPE19C1906A,20190110,0.19,0.19,0.19,0.19,1614400
GGC13C1905A,20190110,0.19,0.19,0.19,0.19,571600
CKP01C1906B,20190110,0.19,0.19,0.19,0.19,4200800
ORI19C1905A,20190110,0.38,0.38,0.38,0.38,1739800
BBL24C1907A,20190110,0.19,0.19,0.19,0.19,50000
BGRI27C1905A,20190110,0.19,0.19,0.19,0.19,870000
PTT01P1904B,20190110,0.57,0.57,0.57,0.57,8143000
EMC-W6,20190110,0.19,0.19,0.19,0.19,1038000
PTT13P1906A,20190110,0.37,0.37,0.37,0.37,12103700
GPSC13C1904A,20190110,0.37,0.37,0.37,0.37,11107800
MINT42P1904A,20190110,0.37,0.37,0.37,0.37,1848700
GULF01C1906A,20190110,0.91,0.91,0.91,0.91,9628200
CENT01P1903A,20190110,0.36,0.36,0.36,0.36,3894500
APURE-W2,20190110,0.18,0.18,0.18,0.18,1993800
BCPG11C1910A,20190110,0.35,0.35,0.35,0.35,1680000
IVL08C1905A,20190110,0.35,0.35,0.35,0.35,2092600
ORI28C1904A,20190110,0.35,0.35,0.35,0.35,1227500
SAWA19C1903A,20190110,0.35,0.35,0.35,0.35,1004000
ACAP,20190110,2.76,2.76,2.76,2.76,3633100
MTC06C1901A,20190110,1.03,1.03,1.03,1.03,800000
EPG13C1905A,20190110,0.17,0.17,0.17,0.17,4292100
KKP08C1904A,20190110,0.17,0.17,0.17,0.17,1823300
CKP27C1905A,20190110,0.17,0.17,0.17,0.17,420000
PTTE01C1904A,20190110,0.17,0.17,0.17,0.17,23052300
TVO01C1903A,20190110,0.17,0.17,0.17,0.17,2109900
KTB42C1903A,20190110,0.17,0.17,0.17,0.17,1020100
CPN08C1903A,20190110,0.17,0.17,0.17,0.17,146600
BEM11C1903A,20190110,0.34,0.34,0.34,0.34,1417000
AEON19C1906A,20190110,1.00,1.00,1.00,1.00,1184100
FOCUS-W2,20190110,0.50,0.50,0.50,0.50,222100
SE-ED,20190110,3.00,3.00,3.00,3.00,1182900
SAWA19C1901A,20190110,0.83,0.83,0.83,0.83,1434200
THAI13C1906A,20190110,0.33,0.33,0.33,0.33,2231600
SIRI01C1907A,20190110,0.33,0.33,0.33,0.33,1252000
BM-W1,20190110,0.33,0.33,0.33,0.33,2600
GUNK24C1909A,20190110,0.49,0.49,0.49,0.49,100
CHG24C1911A,20190110,0.49,0.49,0.49,0.49,1953200
TKN,20190110,8.10,8.10,8.10,8.10,13953700
TOA01C1907B,20190110,0.32,0.32,0.32,0.32,805600
BEM13C1905B,20190110,0.16,0.16,0.16,0.16,15755400
KTC28C1905A,20190110,0.32,0.32,0.32,0.32,6306600
CBG13C1905A,20190110,0.16,0.16,0.16,0.16,4394900
ESSO13C1905A,20190110,0.16,0.16,0.16,0.16,1992600
BGRI11C1909A,20190110,0.32,0.32,0.32,0.32,2061100
PRM19C1906A,20190110,0.16,0.16,0.16,0.16,202000
PTT08P1904A,20190110,0.48,0.48,0.48,0.48,1962100
PTTG01C1904B,20190110,0.16,0.16,0.16,0.16,10766000
AOT06P1903A,20190110,0.16,0.16,0.16,0.16,3041600
EKH,20190110,5.55,5.55,5.55,5.55,2314100
BGRI01C1901A,20190110,1.09,1.09,1.09,1.09,1108200
IRPC01C1906A,20190110,0.31,0.31,0.31,0.31,7575800
AMAT01P1903A,20190110,0.62,0.62,0.62,0.62,10038600
SCB01P1902A,20190110,0.31,0.31,0.31,0.31,13119400
SAWA08C1902A,20190110,0.77,0.77,0.77,0.77,1018200
STA01C1904B,20190110,0.15,0.15,0.15,0.15,3943100
KTB13C1903A,20190110,0.15,0.15,0.15,0.15,2019000
MTC19C1901A,20190110,0.60,0.60,0.60,0.60,4758900
AMAT11C1903A,20190110,0.15,0.15,0.15,0.15,927100
TCC-W3,20190110,0.15,0.15,0.15,0.15,560000
PDI-W1,20190110,0.89,0.89,0.89,0.89,1837900
THAI01P1901A,20190110,0.74,0.74,0.74,0.74,286600
CEN,20190110,1.03,1.03,1.03,1.03,3368600
ADVA16C1912A,20190110,0.44,0.44,0.44,0.44,5300
GULF28C1906A,20190110,0.87,0.87,0.87,0.87,3282700
ESSO28C1906A,20190110,0.29,0.29,0.29,0.29,1532200
SIRI01C1907B,20190110,0.29,0.29,0.29,0.29,400000
KTC13C1906A,20190110,0.29,0.29,0.29,0.29,39274000
IVL01C1903A,20190110,0.29,0.29,0.29,0.29,13515400
NFC-W1,20190110,2.30,2.30,2.30,2.30,4316400
CKP08C1903A,20190110,0.71,0.71,0.71,0.71,1192500
ORI13C1904B,20190110,0.28,0.28,0.28,0.28,8449800
CKP24C1906A,20190110,0.14,0.14,0.14,0.14,150000
MINT27P1905A,20190110,0.42,0.42,0.42,0.42,1862600
MTC19C1903A,20190110,0.28,0.28,0.28,0.28,2252700
BGRI19C1903A,20190110,0.14,0.14,0.14,0.14,3677500
BCP01C1903A,20190110,0.14,0.14,0.14,0.14,2990400
BPP19C1903A,20190110,0.14,0.14,0.14,0.14,896600
CKP-W1,20190110,0.56,0.56,0.56,0.56,31351400
COM7,20190110,13.70,13.70,13.70,13.70,18744300
MTC28C1902A,20190110,0.41,0.41,0.41,0.41,100
SAWA01C1901B,20190110,0.41,0.41,0.41,0.41,3303200
BBL13C1905A,20190110,0.27,0.27,0.27,0.27,5022900
AOT28C1902A,20190110,0.27,0.27,0.27,0.27,8516800
TIGER,20190110,3.76,3.76,3.76,3.76,2547700
UMS,20190110,0.67,0.67,0.67,0.67,500
BCPG06C1903A,20190110,0.13,0.13,0.13,0.13,1438000
IRPC01C1906B,20190110,0.26,0.26,0.26,0.26,13286800
BJC27C1905A,20190110,0.13,0.13,0.13,0.13,2135500
KTC13C1903A,20190110,0.13,0.13,0.13,0.13,10443300
IRPC13C1903A,20190110,0.13,0.13,0.13,0.13,3651800
IRPC24C1904A,20190110,0.13,0.13,0.13,0.13,600000
STA27C1904A,20190110,0.13,0.13,0.13,0.13,610100
CKP19C1903A,20190110,0.13,0.13,0.13,0.13,662400
GUNK24C1903A,20190110,0.13,0.13,0.13,0.13,1084000
KTC27C1903A,20190110,0.26,0.26,0.26,0.26,2400700
AAV06C1904A,20190110,0.13,0.13,0.13,0.13,300500
TASC08C1903A,20190110,0.13,0.13,0.13,0.13,231900
TNPC-W1,20190110,0.13,0.13,0.13,0.13,140500
GULF01C1906B,20190110,0.90,0.90,0.90,0.90,7534000
GULF13C1906A,20190110,0.90,0.90,0.90,0.90,30733200
KTB27C1905A,20190110,0.25,0.25,0.25,0.25,900000
PTT13P1902A,20190110,0.25,0.25,0.25,0.25,17783600
AEON01C1906A,20190110,0.99,0.99,0.99,0.99,5247000
CPAL01P1901A,20190110,1.10,1.10,1.10,1.10,2236500
IRPC28C1904A,20190110,0.12,0.12,0.12,0.12,2323000
GPSC24C1904B,20190110,0.36,0.36,0.36,0.36,40600
CPAL42P1904A,20190110,0.12,0.12,0.12,0.12,101200
KTC19C1903A,20190110,0.12,0.12,0.12,0.12,11240300
GUNK28C1903A,20190110,0.12,0.12,0.12,0.12,684000
CK19C1903A,20190110,0.12,0.12,0.12,0.12,1380000
KTC08C1903A,20190110,0.24,0.24,0.24,0.24,1118200
AOT19C1901A,20190110,0.12,0.12,0.12,0.12,1895200
TOP11C1905A,20190110,0.24,0.24,0.24,0.24,1064000
CHEWA-W1,20190110,0.12,0.12,0.12,0.12,364100
RICHY-W1,20190110,0.12,0.12,0.12,0.12,178300
STA11C1909A,20190110,0.23,0.23,0.23,0.23,1637200
SGP28C1904A,20190110,0.23,0.23,0.23,0.23,1325400
PTG19P1903A,20190110,0.23,0.23,0.23,0.23,3843100
SAWA13C1903A,20190110,0.23,0.23,0.23,0.23,3408100
IVL19C1903A,20190110,0.23,0.23,0.23,0.23,5566100
INTU19C1906A,20190110,0.34,0.34,0.34,0.34,2358800
IVL23C1906A,20190110,0.34,0.34,0.34,0.34,700000
CPAL01P1904A,20190110,0.45,0.45,0.45,0.45,13009300
MTC08C1902A,20190110,0.56,0.56,0.56,0.56,1276200
STEC24C1906A,20190110,0.55,0.55,0.55,0.55,1291800
BJC24C1906A,20190110,0.33,0.33,0.33,0.33,47400
IVL06C1903A,20190110,0.22,0.22,0.22,0.22,3473500
CKP08C1903B,20190110,0.11,0.11,0.11,0.11,757900
GUNK27C1905A,20190110,0.22,0.22,0.22,0.22,900000
BLA19C1906A,20190110,0.11,0.11,0.11,0.11,954000
EPG19C1904A,20190110,0.11,0.11,0.11,0.11,504500
IVL13C1903A,20190110,0.11,0.11,0.11,0.11,3097300
BANP27C1904A,20190110,0.11,0.11,0.11,0.11,240000
SAWA28C1902A,20190110,0.22,0.22,0.22,0.22,3542100
IRPC01C1903A,20190110,0.11,0.11,0.11,0.11,13293200
CPN27C1903A,20190110,0.11,0.11,0.11,0.11,2520000
PTT01P1901A,20190110,0.33,0.33,0.33,0.33,6219100
NUSA-W3,20190110,0.22,0.22,0.22,0.22,177100
AS-W1,20190110,0.11,0.11,0.11,0.11,71500
QH01P1903A,20190110,1.20,1.20,1.20,1.20,987800
DTAC,20190110,46.25,46.25,46.25,46.25,30784700
MINT01P1906A,20190110,0.43,0.43,0.43,0.43,7056500
BGRI01C1903A,20190110,0.32,0.32,0.32,0.32,6006800
STEC27C1902A,20190110,0.32,0.32,0.32,0.32,2160000
BGRI19C1901A,20190110,0.32,0.32,0.32,0.32,2392300
MTC11C1904A,20190110,0.53,0.53,0.53,0.53,1372600
TPIP13C1908A,20190110,0.21,0.21,0.21,0.21,203200
ORI28C1904B,20190110,0.21,0.21,0.21,0.21,966800
TASC13C1904A,20190110,0.21,0.21,0.21,0.21,110000
CPAL08P1904A,20190110,0.21,0.21,0.21,0.21,917600
SCC27C1904A,20190110,0.21,0.21,0.21,0.21,270200
PTT28P1903A,20190110,0.31,0.31,0.31,0.31,8811000
HMPR01C1902A,20190110,0.31,0.31,0.31,0.31,3801900
SCC01C1901A,20190110,0.51,0.51,0.51,0.51,8751000
GULF19C1906A,20190110,1.00,1.00,1.00,1.00,200000
SCC13C1906A,20190110,0.30,0.30,0.30,0.30,1864000
INTU28C1905A,20190110,0.30,0.30,0.30,0.30,6348800
BGRI28C1905A,20190110,0.20,0.20,0.20,0.20,2286100
BJC06C1903A,20190110,0.10,0.10,0.10,0.10,1195000
SPRC13C1905A,20190110,0.10,0.10,0.10,0.10,100100
WORK28C1905A,20190110,0.10,0.10,0.10,0.10,400000
IVL01C1905B,20190110,0.40,0.40,0.40,0.40,11741700
SCC24C1910A,20190110,0.30,0.30,0.30,0.30,28400
BCPG28C1904A,20190110,0.10,0.10,0.10,0.10,4067200
QH27P1905A,20190110,0.50,0.50,0.50,0.50,1110000
KTB01C1903B,20190110,0.20,0.20,0.20,0.20,17016400
STEC01C1902A,20190110,0.30,0.30,0.30,0.30,15348300
SCC11C1906A,20190110,0.10,0.10,0.10,0.10,627400
BJC11C1905A,20190110,0.10,0.10,0.10,0.10,2001000
KTB06C1902A,20190110,0.20,0.20,0.20,0.20,1280000
MACO-W2,20190110,0.20,0.20,0.20,0.20,16358500
NVD-W1,20190110,0.30,0.30,0.30,0.30,3188800
CKP19C1902A,20190110,0.49,0.49,0.49,0.49,1872000
CKP01C1906A,20190110,0.29,0.29,0.29,0.29,8608800
AP42P1901A,20190110,0.96,0.96,0.96,0.96,200800
CHG19C1906A,20190110,0.19,0.19,0.19,0.19,2258400
TOP06C1903A,20190110,0.19,0.19,0.19,0.19,1489000
ESSO11C1905A,20190110,0.19,0.19,0.19,0.19,433500
SCB01C1902B,20190110,0.28,0.28,0.28,0.28,16472300
IVL24C1906A,20190110,0.37,0.37,0.37,0.37,50000
EPG28C1904A,20190110,0.09,0.09,0.09,0.09,1024000
BCPG08C1904B,20190110,0.09,0.09,0.09,0.09,350600
TMB01C1903B,20190110,0.09,0.09,0.09,0.09,3000000
CKP13C1903B,20190110,0.09,0.09,0.09,0.09,215100
TVO01C1903B,20190110,0.09,0.09,0.09,0.09,12074600
THAN13C1902A,20190110,0.09,0.09,0.09,0.09,418700
PTTG01P1901B,20190110,0.18,0.18,0.18,0.18,3560800
TOA01C1901A,20190110,0.09,0.09,0.09,0.09,133400
CHG24C1907A,20190110,0.35,0.35,0.35,0.35,1393100
TRUE16C1912A,20190110,0.35,0.35,0.35,0.35,708900
BEAU01C1906A,20190110,0.52,0.52,0.52,0.52,28985800
TASC01C1903A,20190110,0.26,0.26,0.26,0.26,4649100
MTC06C1903A,20190110,0.34,0.34,0.34,0.34,1145000
MTC08C1904A,20190110,0.17,0.17,0.17,0.17,1529300
BGRI08C1904A,20190110,0.17,0.17,0.17,0.17,1725900
BGRI01C1903B,20190110,0.17,0.17,0.17,0.17,7777000
HMPR27C1905A,20190110,0.25,0.25,0.25,0.25,720000
BANP08P1901A,20190110,0.25,0.25,0.25,0.25,2353100
PTTE01P1901B,20190110,0.25,0.25,0.25,0.25,14786800
TAPAC-W3,20190110,0.50,0.50,0.50,0.50,6901000
PIMO,20190110,3.32,3.32,3.32,3.32,34569400
KTC11C1902A,20190110,0.66,0.66,0.66,0.66,35200
CKP13C1903A,20190110,0.41,0.41,0.41,0.41,5742400
BCH13C1905A,20190110,0.08,0.08,0.08,0.08,23285800
INTU13C1904A,20190110,0.16,0.16,0.16,0.16,11692400
BEAU23C1906A,20190110,0.08,0.08,0.08,0.08,700000
STA08C1904A,20190110,0.08,0.08,0.08,0.08,123800
TRUE27C1904A,20190110,0.08,0.08,0.08,0.08,120000
BPP01C1903A,20190110,0.08,0.08,0.08,0.08,1077700
CKP28C1903A,20190110,0.08,0.08,0.08,0.08,3141100
INTU01C1903A,20190110,0.16,0.16,0.16,0.16,10711000
EPG01C1903A,20190110,0.08,0.08,0.08,0.08,465600
CK01C1902A,20190110,0.16,0.16,0.16,0.16,4934200
BEM01P1902A,20190110,0.08,0.08,0.08,0.08,6838600
SCB27C1902A,20190110,0.08,0.08,0.08,0.08,480000
KTB08C1903A,20190110,0.16,0.16,0.16,0.16,2822100
IVL27C1902A,20190110,0.08,0.08,0.08,0.08,360000
BBL13C1901A,20190110,0.08,0.08,0.08,0.08,1922200
SAWA01P1901A,20190110,0.08,0.08,0.08,0.08,3504800
BBL11C1903A,20190110,0.16,0.16,0.16,0.16,4983500
TCC-W4,20190110,0.16,0.16,0.16,0.16,299900
SIRI19C1906A,20190110,0.23,0.23,0.23,0.23,254200
BEAU19C1906A,20190110,0.53,0.53,0.53,0.53,6387100
BEAU41C1907A,20190110,0.30,0.30,0.30,0.30,10500
TOA28C1904A,20190110,0.15,0.15,0.15,0.15,811200
ORI24C1905A,20190110,0.15,0.15,0.15,0.15,1525000
MTC28C1903A,20190110,0.15,0.15,0.15,0.15,5072000
SCB01C1904B,20190110,0.15,0.15,0.15,0.15,5450000
IVL01C1903B,20190110,0.15,0.15,0.15,0.15,8242500
HMPR11C1906A,20190110,0.15,0.15,0.15,0.15,1479500
BEM23C1901A,20190110,0.30,0.30,0.30,0.30,200000
ADVA11C1910A,20190110,0.67,0.67,0.67,0.67,2880000
BGRI08C1902A,20190110,0.52,0.52,0.52,0.52,1018200
KBAN01C1907A,20190110,0.88,0.88,0.88,0.88,20361200
PTT06P1903A,20190110,0.22,0.22,0.22,0.22,2470100
BEAU24C1907A,20190110,0.58,0.58,0.58,0.58,179000
ADVA13C1905A,20190110,0.70,0.70,0.70,0.70,25098500
S5001C1901A,20190110,0.07,0.07,0.07,0.07,19261600
SCC13C1903A,20190110,0.07,0.07,0.07,0.07,957600
STA28C1902A,20190110,0.07,0.07,0.07,0.07,1232000
PTG01C1902A,20190110,0.07,0.07,0.07,0.07,1505600
MINT27C1903A,20190110,0.07,0.07,0.07,0.07,100000
IRPC27C1903A,20190110,0.07,0.07,0.07,0.07,360000
BBL42C1903A,20190110,0.14,0.14,0.14,0.14,408000
IVL11C1906A,20190110,0.21,0.21,0.21,0.21,1004500
RATC19C1901A,20190110,0.07,0.07,0.07,0.07,20000
KTC19C1901A,20190110,0.28,0.28,0.28,0.28,7635500
META-W3,20190110,0.07,0.07,0.07,0.07,2989100
MILL-W4,20190110,0.14,0.14,0.14,0.14,172000
DNA,20190110,0.35,0.35,0.35,0.35,15465400
AEON01C1906B,20190110,0.90,0.90,0.90,0.90,6060200
KTC01C1901A,20190110,0.27,0.27,0.27,0.27,13678900
SCC28C1905A,20190110,0.20,0.20,0.20,0.20,5963800
BDMS28C1904A,20190110,0.20,0.20,0.20,0.20,22936500
PTTE24C1904A,20190110,0.20,0.20,0.20,0.20,200
BBL08C1902A,20190110,0.20,0.20,0.20,0.20,5366900
HMPR19C1901A,20190110,0.20,0.20,0.20,0.20,4376000
ADVA19C1905A,20190110,0.53,0.53,0.53,0.53,9460800
BH13C1906A,20190110,0.46,0.46,0.46,0.46,44573100
TMB06C1903A,20190110,0.13,0.13,0.13,0.13,191000
BGRI01C1901B,20190110,0.52,0.52,0.52,0.52,1909400
ACAP-W2,20190110,0.32,0.32,0.32,0.32,7234700
TKN01C1906A,20190110,0.57,0.57,0.57,0.57,6159900
HMPR13C1905A,20190110,0.19,0.19,0.19,0.19,641200
BBL28C1904A,20190110,0.19,0.19,0.19,0.19,8574600
INTU24C1909A,20190110,0.19,0.19,0.19,0.19,2000
CPAL01P1904B,20190110,0.19,0.19,0.19,0.19,3658900
BCH27C1902A,20190110,0.19,0.19,0.19,0.19,54985300
PTT06P1901A,20190110,0.19,0.19,0.19,0.19,2925000
STAR-W3,20190110,0.95,0.95,0.95,0.95,785000
ADVA01C1905B,20190110,0.37,0.37,0.37,0.37,9923500
BEAU13C1906A,20190110,0.43,0.43,0.43,0.43,99462800
ADVA01C1905A,20190110,0.49,0.49,0.49,0.49,11599700
S5028C1901A,20190110,0.12,0.12,0.12,0.12,2236200
BLA27C1905A,20190110,0.12,0.12,0.12,0.12,840000
BH01C1905A,20190110,0.18,0.18,0.18,0.18,32510500
AMAT13C1902A,20190110,0.06,0.06,0.06,0.06,191600
STEC01C1902B,20190110,0.12,0.12,0.12,0.12,17799600
STA13C1901A,20190110,0.12,0.12,0.12,0.12,647600
HMPR01C1902B,20190110,0.18,0.18,0.18,0.18,4689000
STEC11C1903A,20190110,0.18,0.18,0.18,0.18,1300100
EA11C1902A,20190110,0.06,0.06,0.06,0.06,2750600
T,20190110,0.06,0.06,0.06,0.06,1811000
TRUE01C1905A,20190110,0.17,0.17,0.17,0.17,8232400
SCC01C1901B,20190110,0.17,0.17,0.17,0.17,16628100
BEAU01C1906B,20190110,0.45,0.45,0.45,0.45,30161600
BH11C1905A,20190110,0.28,0.28,0.28,0.28,4265100
CPAL11P1903A,20190110,0.28,0.28,0.28,0.28,7460000
ADVA28C1905A,20190110,0.55,0.55,0.55,0.55,11099300
TKN19C1905A,20190110,0.11,0.11,0.11,0.11,643300
ADVA28C1904B,20190110,0.33,0.33,0.33,0.33,9817400
S5001C1902B,20190110,0.11,0.11,0.11,0.11,12269700
GPSC01C1902A,20190110,0.11,0.11,0.11,0.11,1598600
KBAN19C1906A,20190110,0.59,0.59,0.59,0.59,6040800
STEC06C1903A,20190110,0.16,0.16,0.16,0.16,447000
KTB19C1901A,20190110,0.16,0.16,0.16,0.16,2059000
KBAN01C1907B,20190110,0.74,0.74,0.74,0.74,30150700
AOT08P1903A,20190110,0.21,0.21,0.21,0.21,2716800
TKN01C1906B,20190110,0.47,0.47,0.47,0.47,6306900
COM711C1909A,20190110,0.15,0.15,0.15,0.15,4854000
BCH28C1904A,20190110,0.05,0.05,0.05,0.05,2009600
BH27C1905A,20190110,0.10,0.10,0.10,0.10,2860400
PRM13C1904A,20190110,0.05,0.05,0.05,0.05,400000
CPAL19P1903A,20190110,0.10,0.10,0.10,0.10,115100
HMPR28C1903A,20190110,0.10,0.10,0.10,0.10,409600
STEC08C1903A,20190110,0.10,0.10,0.10,0.10,240000
AOT13P1902A,20190110,0.05,0.05,0.05,0.05,1972000
TRUE19C1903A,20190110,0.15,0.15,0.15,0.15,5025000
PTTG19C1902A,20190110,0.10,0.10,0.10,0.10,1935600
CPAL13P1902A,20190110,0.05,0.05,0.05,0.05,3638500
SCB08C1901A,20190110,0.05,0.05,0.05,0.05,458000
BEAU06C1904A,20190110,0.34,0.34,0.34,0.34,12030900
EA23C1901A,20190110,0.24,0.24,0.24,0.24,3000000
ADVA13C1904A,20190110,0.19,0.19,0.19,0.19,12992400
KBAN24C1908A,20190110,0.41,0.41,0.41,0.41,224100
INTU28C1904A,20190110,0.09,0.09,0.09,0.09,2620300
KBAN01C1904A,20190110,0.18,0.18,0.18,0.18,35645300
TKN28C1906A,20190110,0.26,0.26,0.26,0.26,14087500
BH01C1905B,20190110,0.13,0.13,0.13,0.13,13452600
TRUE28C1905A,20190110,0.12,0.12,0.12,0.12,2214000
BEAU13C1904A,20190110,0.04,0.04,0.04,0.04,1843900
ADVA24C1904A,20190110,0.04,0.04,0.04,0.04,700200
PSL19C1903A,20190110,0.04,0.04,0.04,0.04,560000
IVL28C1902A,20190110,0.04,0.04,0.04,0.04,100
IRPC01C1903B,20190110,0.04,0.04,0.04,0.04,599900
CHG01C1903A,20190110,0.04,0.04,0.04,0.04,1505000
CBG01C1902A,20190110,0.04,0.04,0.04,0.04,179200
STEC13C1902A,20190110,0.12,0.12,0.12,0.12,3104000
BCH01C1902A,20190110,0.08,0.08,0.08,0.08,30419300
ADVA01C1902A,20190110,0.08,0.08,0.08,0.08,6428100
THAI13C1902A,20190110,0.04,0.04,0.04,0.04,5000
AAV28C1902A,20190110,0.04,0.04,0.04,0.04,31500
BEAU01C1902A,20190110,0.12,0.12,0.12,0.12,18156700
AAV19C1902A,20190110,0.04,0.04,0.04,0.04,3700
SCC08C1902A,20190110,0.08,0.08,0.08,0.08,544400
TU01P1901A,20190110,0.04,0.04,0.04,0.04,6681100
TRUE11C1905A,20190110,0.08,0.08,0.08,0.08,227700
PTT01P1901B,20190110,0.04,0.04,0.04,0.04,692500
BH24C1902A,20190110,0.04,0.04,0.04,0.04,1500
BEAU13C1904B,20190110,0.15,0.15,0.15,0.15,74296600
KBAN13C1904B,20190110,0.30,0.30,0.30,0.30,22179900
KBAN28C1905A,20190110,0.26,0.26,0.26,0.26,7027100
TRUE13C1905A,20190110,0.11,0.11,0.11,0.11,10121700
TRUE01C1905B,20190110,0.11,0.11,0.11,0.11,6612000
KTC01C1901B,20190110,0.07,0.07,0.07,0.07,2912100
KBAN01C1904B,20190110,0.07,0.07,0.07,0.07,9032800
KBAN27C1903A,20190110,0.07,0.07,0.07,0.07,1200000
SCC19C1901A,20190110,0.07,0.07,0.07,0.07,260000
DTAC01C1902A,20190110,0.70,0.70,0.70,0.70,87805700
KBAN13C1904A,20190110,0.10,0.10,0.10,0.10,1518900
KBAN01C1901A,20190110,0.43,0.43,0.43,0.43,22799200
ADVA28C1904A,20190110,0.13,0.13,0.13,0.13,3902000
SPRC24C1909A,20190110,1.00,1.00,1.00,1.00,7000
DTAC01C1905A,20190110,0.50,0.50,0.50,0.50,32165400
BCH28C1905A,20190110,0.06,0.06,0.06,0.06,5157900
BEAU28C1904A,20190110,0.09,0.09,0.09,0.09,1301200
WORK13C1903A,20190110,0.03,0.03,0.03,0.03,293900
WORK01C1904A,20190110,0.03,0.03,0.03,0.03,200
ADVA06C1903A,20190110,0.03,0.03,0.03,0.03,2013800
BCH19C1903A,20190110,0.09,0.09,0.09,0.09,1362000
TMB24C1902A,20190110,0.03,0.03,0.03,0.03,830000
RS13C1901A,20190110,0.03,0.03,0.03,0.03,300100
TRUE01C1902A,20190110,0.15,0.15,0.15,0.15,9823100
KKP19C1901A,20190110,0.03,0.03,0.03,0.03,50000
BGRI24C1901A,20190110,0.30,0.30,0.30,0.30,50000
MINT01P1901A,20190110,0.15,0.15,0.15,0.15,24282800
CPAL01P1901B,20190110,0.09,0.09,0.09,0.09,8837400
ECF-W2,20190110,0.03,0.03,0.03,0.03,2607100
2S-W1,20190110,0.03,0.03,0.03,0.03,134200
TSF,20190110,0.03,0.03,0.03,0.03,7953200
DTAC01C1905B,20190110,0.38,0.38,0.38,0.38,49050400
SPRC19C1906A,20190110,1.00,1.00,1.00,1.00,5400
DTAC28C1905A,20190110,0.37,0.37,0.37,0.37,22277200
TKN13C1904B,20190110,0.14,0.14,0.14,0.14,7254300
KBAN06C1903A,20190110,0.19,0.19,0.19,0.19,3050000
DTAC19C1904A,20190110,0.40,0.40,0.40,0.40,29298700
STEC28C1902A,20190110,0.08,0.08,0.08,0.08,100
DTAC42C1903A,20190110,0.23,0.23,0.23,0.23,5300000
ESSO13C1903A,20190110,0.05,0.05,0.05,0.05,21300
COM719C1904A,20190110,0.05,0.05,0.05,0.05,7098400
BEAU01C1902B,20190110,0.05,0.05,0.05,0.05,19355900
BH08C1902A,20190110,0.10,0.10,0.10,0.10,4879500
TRUE01C1902B,20190110,0.05,0.05,0.05,0.05,273400
MINT11P1902A,20190110,0.05,0.05,0.05,0.05,100
DTAC13C1904A,20190110,0.37,0.37,0.37,0.37,23923300
DTAC23C1906A,20190110,0.32,0.32,0.32,0.32,50000
TRUE06C1906A,20190110,0.07,0.07,0.07,0.07,1848800
IVL24P1906A,20190110,1.00,1.00,1.00,1.00,400
DTAC01C1902B,20190110,0.37,0.37,0.37,0.37,63865500
DTAC11C1904A,20190110,0.18,0.18,0.18,0.18,1553600
WHA24P1908A,20190110,1.00,1.00,1.00,1.00,5900
CPN24P1907A,20190110,1.00,1.00,1.00,1.00,8000
DTAC27C1903A,20190110,0.19,0.19,0.19,0.19,1440000
DTAC08C1903A,20190110,0.23,0.23,0.23,0.23,2796300
DTAC06C1903A,20190110,0.27,0.27,0.27,0.27,1907300
AOT19C1906A,20190110,1.00,1.00,1.00,1.00,245800
