<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
PTTE08P1904A,20190104,1.8,1.81,1.58,1.59,2798100
PTTE11C1902A,20190104,0.03,0.04,0.02,0.04,8262200
PTTE11C1910A,20190104,0.48,0.58,0.48,0.57,8011000
PTTE13C1902A,20190104,0.01,0.01,0.01,0.01,711800
PTTE13C1904A,20190104,0.14,0.19,0.13,0.18,30678400
PTTE13C1905A,20190104,0.29,0.37,0.29,0.36,53810700
PTTE13P1901A,20190104,0.5,0.5,0.25,0.26,942800
PTTE13P1902A,20190104,1.16,1.16,1.16,1.16,100
PTTE13P1905A,20190104,0.74,0.75,0.62,0.63,17582800
PTTE19C1903A,20190104,0.05,0.08,0.05,0.08,4067800
PTTE19C1906A,20190104,0.46,0.56,0.46,0.55,12864500
PTTE19P1903A,20190104,0.88,0.9,0.73,0.73,3350200
PTTE23C1906A,20190104,0.15,0.19,0.14,0.19,7050000
PTTE24C1904A,20190104,0.11,0.14,0.11,0.14,4422600
PTTE24P1901A,20190104,0.17,0.17,0.1,0.1,4157200
PTTE24P1904A,20190104,0.98,0.98,0.96,0.96,4100
PTTE27C1903A,20190104,0.04,0.04,0.04,0.04,3000
PTTE28C1902A,20190104,0.03,0.03,0.03,0.03,8700
PTTE28C1905A,20190104,0.21,0.29,0.21,0.28,34538500
PTTE28P1903A,20190104,1.11,1.11,1.11,1.11,86500
PTTE41C1905A,20190104,0.19,0.23,0.19,0.23,300100
PTTG01C1901A,20190104,0.28,0.34,0.25,0.32,44415400
PTTG01C1901B,20190104,0.01,0.02,0.01,0.02,130000
PTTG01C1904A,20190104,0.3,0.34,0.28,0.33,38487200
PTTG01C1904B,20190104,0.13,0.15,0.11,0.15,14351900
PTTG01P1901A,20190104,0.93,1.02,0.84,0.84,10182500
PTTG01P1901B,20190104,0.31,0.36,0.25,0.25,19468700
PTTG01P1904A,20190104,1.66,1.73,1.57,1.59,9578700
PTTG01P1904B,20190104,1.41,1.49,1.32,1.34,7672800
PTTG06C1903A,20190104,0.19,0.23,0.16,0.21,5418600
PTTG06P1903A,20190104,0.41,0.46,0.35,0.35,5193000
PTTG07C1908A,20190104,0.36,0.4,0.35,0.4,621800
PTTG08P1904A,20190104,0.81,0.86,0.73,0.73,5241100
PTTG11C1902A,20190104,0.05,0.05,0.05,0.05,100
PTTG11C1909A,20190104,0.36,0.4,0.34,0.39,4012500
PTTG13C1904A,20190104,0.22,0.25,0.2,0.24,16977600
PTTG19C1902A,20190104,0.07,0.09,0.06,0.09,452100
PTTG23C1906A,20190104,0.15,0.17,0.14,0.17,7800000
PTTG24C1904A,20190104,0.09,0.09,0.09,0.09,10000
PTTG27C1903A,20190104,0.02,0.02,0.02,0.02,200000
PTTG27P1903A,20190104,0.26,0.28,0.21,0.21,2325000
PTTG28C1904A,20190104,0.13,0.17,0.13,0.17,9962600
PTTG42C1904A,20190104,0.11,0.13,0.1,0.13,404800
PTTG42P1904A,20190104,0.94,0.99,0.87,0.88,3005600
QH01C1903A,20190104,0.02,0.02,0.02,0.02,1000
QH01P1903A,20190104,1.22,1.29,1.22,1.27,884100
QH11C1910A,20190104,0.21,0.21,0.2,0.21,1450400
QH19C1904A,20190104,0.07,0.08,0.07,0.08,20100
QH27P1905A,20190104,0.53,0.55,0.53,0.54,705000
RATC19C1901A,20190104,0.06,0.07,0.06,0.07,1917600
ROBI01C1903A,20190104,0.49,0.53,0.47,0.53,4429200
ROBI01C1903B,20190104,0.24,0.27,0.23,0.27,4694000
ROBI06C1903A,20190104,0.19,0.23,0.18,0.23,820000
ROBI08C1903A,20190104,0.17,0.19,0.17,0.19,556200
ROBI11C1906A,20190104,0.25,0.28,0.25,0.28,502000
ROBI13C1902A,20190104,0.12,0.14,0.11,0.14,3550000
ROBI19C1901A,20190104,0.18,0.21,0.17,0.21,6081100
RS08C1901A,20190104,0.02,0.02,0.02,0.02,547000
RS13C1901A,20190104,0.02,0.03,0.02,0.03,666000
RS13C1905A,20190104,0.28,0.3,0.26,0.3,9347100
RS19C1901A,20190104,0.02,0.02,0.02,0.02,40000
RS19C1906A,20190104,0.45,0.48,0.43,0.48,1645600
RS27C1905A,20190104,0.29,0.31,0.29,0.31,1530000
S10001C1911A,20190104,0.66,0.7,0.65,0.7,250200
S5001C1901A,20190104,0.05,0.06,0.03,0.05,14018400
S5001C1901B,20190104,0.02,0.02,0.01,0.02,1719300
S5001C1902A,20190104,0.17,0.21,0.15,0.2,43228500
S5001C1902B,20190104,0.08,0.1,0.07,0.09,25585900
S5001C1903F,20190104,0.33,0.41,0.31,0.41,172296700
S5001C1903G,20190104,0.66,0.78,0.63,0.77,101742500
S5001C1904A,20190104,0.73,0.86,0.73,0.86,27874700
S5001C1904B,20190104,0.67,0.78,0.67,0.78,12393600
S5001P1901A,20190104,1.72,1.78,1.58,1.59,5073100
S5001P1901B,20190104,1.69,1.79,1.45,1.45,9440400
S5001P1902A,20190104,1.41,1.47,1.26,1.26,33476700
S5001P1902B,20190104,1.38,1.46,1.19,1.19,21636500
S5001P1903F,20190104,1.41,1.45,1.22,1.22,303561600
S5001P1903G,20190104,1.2,1.24,1.02,1.02,91638900
S5001P1904A,20190104,1.15,1.21,1.05,1.05,1438900
S5001P1904B,20190104,1.07,1.11,0.96,0.97,458800
S5006C1903A,20190104,0.25,0.33,0.24,0.32,7088800
S5006C1903B,20190104,0.37,0.48,0.36,0.48,1878500
S5006C1903C,20190104,0.57,0.69,0.55,0.68,11744700
S5006C1903D,20190104,0.19,0.26,0.18,0.25,21864900
S5006P1903A,20190104,1.43,1.47,1.25,1.25,4888800
S5006P1903B,20190104,1.18,1.22,0.98,0.98,2702500
S5006P1903C,20190104,0.96,1,0.75,0.76,5614700
S5006P1903D,20190104,0.85,0.9,0.62,0.62,38932600
S5008C1903A,20190104,0.2,0.26,0.19,0.25,17742700
S5008P1903A,20190104,0.94,0.98,0.77,0.77,32850900
S5013C1903A,20190104,0.24,0.31,0.23,0.3,708337800
S5013C1903B,20190104,0.48,0.58,0.44,0.57,717194800
S5013C1903C,20190104,0.76,0.92,0.73,0.89,428234500
S5013P1903A,20190104,1.59,1.63,1.36,1.36,189854900
S5013P1903B,20190104,0.94,0.97,0.77,0.77,395184900
S5013P1903C,20190104,0.77,0.8,0.61,0.62,1053058200
S5028C1901A,20190104,0.07,0.11,0.07,0.1,10556600
S5028C1903A,20190104,0.21,0.26,0.19,0.25,60329500
S5028C1903B,20190104,0.34,0.43,0.33,0.42,160894900
S5028P1901A,20190104,0.83,0.85,0.61,0.61,959000
S5028P1903A,20190104,1.28,1.31,1.1,1.1,61574400
S5028P1903B,20190104,0.79,0.82,0.65,0.66,169094700
SAWA01C1901A,20190104,0.65,0.77,0.64,0.77,7784200
SAWA01C1901B,20190104,0.25,0.37,0.25,0.37,20562200
SAWA01P1901A,20190104,0.17,0.18,0.12,0.12,12629700
SAWA06C1903A,20190104,0.95,1.11,0.95,1.11,1756200
SAWA08C1902A,20190104,0.51,0.66,0.51,0.66,1694400
SAWA08C1903A,20190104,0.25,0.32,0.25,0.32,3177600
SAWA11C1906A,20190104,0.41,0.48,0.41,0.48,2261500
SAWA13C1901A,20190104,0.43,0.43,0.43,0.43,6000
SAWA13C1903A,20190104,0.15,0.21,0.14,0.21,8672600
SAWA13C1904A,20190104,0.33,0.44,0.33,0.44,12496600
SAWA19C1901A,20190104,0.55,0.71,0.55,0.71,1264600
SAWA19C1903A,20190104,0.24,0.32,0.24,0.32,4800400
SAWA24C1902A,20190104,0.31,0.39,0.3,0.39,780200
SAWA24C1910A,20190104,0.78,0.81,0.78,0.81,303700
SAWA28C1902A,20190104,0.13,0.19,0.13,0.19,8714000
SAWA28C1905A,20190104,0.31,0.4,0.31,0.4,14417300
SCB01C1902A,20190104,0.64,0.64,0.6,0.64,10058700
SCB01C1902B,20190104,0.25,0.25,0.21,0.24,19453700
SCB01C1904A,20190104,0.24,0.25,0.23,0.25,15227400
SCB01C1904B,20190104,0.13,0.13,0.11,0.13,5485100
SCB01P1902A,20190104,0.36,0.4,0.36,0.36,15594700
SCB01P1904A,20190104,1.15,1.22,1.15,1.15,6428900
SCB01P1904B,20190104,0.92,0.96,0.92,0.92,8012700
SCB06C1903A,20190104,0.15,0.16,0.14,0.16,2929000
SCB08C1901A,20190104,0.04,0.04,0.04,0.04,65600
SCB11C1910A,20190104,0.4,0.42,0.4,0.42,1753400
SCB11P1901A,20190104,0.11,0.13,0.1,0.1,1326000
SCB11P1910A,20190104,0.73,0.76,0.71,0.72,3785000
SCB13C1902A,20190104,0.04,0.04,0.04,0.04,20000
SCB13C1905A,20190104,0.26,0.26,0.23,0.25,22986800
SCB13P1905A,20190104,0.54,0.57,0.53,0.53,20921600
SCB19C1905A,20190104,0.33,0.35,0.32,0.34,3464000
SCB24P1906A,20190104,0.48,0.48,0.48,0.48,2200
SCB27C1902A,20190104,0.07,0.07,0.07,0.07,840000
SCB27P1903A,20190104,0.25,0.27,0.25,0.25,1123200
SCB28C1902A,20190104,0.02,0.02,0.01,0.02,405000
SCB28C1904A,20190104,0.17,0.17,0.16,0.17,2305000
SCB42C1903A,20190104,0.1,0.1,0.1,0.1,204000
SCC01C1901A,20190104,0.53,0.54,0.48,0.53,14232200
SCC01C1901B,20190104,0.2,0.21,0.16,0.2,40652800
SCC01P1901A,20190104,0.15,0.17,0.14,0.14,16222400
SCC08C1902A,20190104,0.09,0.1,0.08,0.1,1019400
SCC11C1906A,20190104,0.1,0.12,0.1,0.11,1001100
SCC13C1901A,20190104,0.04,0.07,0.04,0.07,896000
SCC13C1903A,20190104,0.08,0.09,0.08,0.09,825200
SCC13C1906A,20190104,0.32,0.32,0.29,0.32,2547400
SCC19C1901A,20190104,0.08,0.08,0.07,0.07,334100
SCC24C1910A,20190104,0.32,0.32,0.3,0.32,703000
SCC27C1904A,20190104,0.2,0.23,0.2,0.23,810000
SCC27P1904A,20190104,0.45,0.48,0.44,0.44,1403500
SCC28C1905A,20190104,0.2,0.22,0.19,0.22,5512000
SCC42C1904A,20190104,0.1,0.11,0.1,0.11,415200
SGP06C1903A,20190104,0.15,0.21,0.15,0.2,1510000
SGP11C1904A,20190104,0.04,0.04,0.04,0.04,20200
SGP13C1904A,20190104,0.06,0.06,0.06,0.06,30000
SGP13C1905A,20190104,0.26,0.31,0.24,0.31,25519500
SGP19C1905A,20190104,0.32,0.39,0.32,0.39,1231400
SGP28C1904A,20190104,0.17,0.2,0.15,0.19,6204400
SIRI01C1901B,20190104,0.01,0.01,0.01,0.01,2900000
SIRI01C1907A,20190104,0.26,0.27,0.26,0.27,1859400
SIRI01C1907B,20190104,0.22,0.23,0.22,0.23,2060800
SIRI01P1901A,20190104,1.31,1.35,1.31,1.33,1148800
SIRI01P1907A,20190104,0.44,0.45,0.44,0.44,3431200
SIRI08C1903A,20190104,0.02,0.02,0.02,0.02,3000
SIRI11C1902A,20190104,0.01,0.01,0.01,0.01,500
SIRI19C1906A,20190104,0.17,0.17,0.16,0.16,1448000
SIRI28C1904A,20190104,0.04,0.04,0.04,0.04,10000
SPAL01C1902A,20190104,0.06,0.06,0.06,0.06,1000
SPAL01C1907A,20190104,0.47,0.5,0.47,0.5,1694400
SPAL01C1907B,20190104,0.42,0.45,0.42,0.45,740000
SPAL11C1910A,20190104,0.37,0.38,0.35,0.36,3860600
SPAL13C1904A,20190104,0.12,0.12,0.11,0.11,7123500
SPAL19C1906A,20190104,0.29,0.3,0.27,0.29,960000
SPRC01C1902B,20190104,0.02,0.02,0.02,0.02,1000
SPRC08C1903A,20190104,0.02,0.02,0.02,0.02,9000
SPRC11C1909A,20190104,0.06,0.06,0.06,0.06,880200
SPRC19C1905A,20190104,0.06,0.07,0.06,0.06,331100
STA01C1904A,20190104,0.26,0.27,0.24,0.24,5550900
STA01C1904B,20190104,0.18,0.18,0.17,0.18,827800
STA08C1904A,20190104,0.1,0.1,0.09,0.1,483700
STA11C1909A,20190104,0.25,0.25,0.24,0.24,1020800
STA13C1901A,20190104,0.19,0.2,0.14,0.16,11829000
STA13C1902A,20190104,0.06,0.06,0.05,0.05,193100
STA19C1903A,20190104,0.52,0.53,0.48,0.49,3610700
STA19C1903B,20190104,0.09,0.09,0.08,0.08,259000
STA27C1904A,20190104,0.16,0.16,0.14,0.14,960000
STA28C1902A,20190104,0.1,0.1,0.08,0.08,1278800
STEC01C1902A,20190104,0.29,0.32,0.26,0.31,5380200
STEC01C1902B,20190104,0.12,0.14,0.11,0.14,3592100
STEC01P1902A,20190104,0.74,0.78,0.67,0.67,10489800
STEC06C1903A,20190104,0.12,0.12,0.12,0.12,280000
STEC07C1904A,20190104,0.13,0.14,0.13,0.14,300000
STEC08C1903A,20190104,0.09,0.1,0.09,0.1,485000
STEC11C1903A,20190104,0.16,0.19,0.15,0.18,2484000
STEC13C1902A,20190104,0.1,0.12,0.09,0.12,6341600
STEC13C1903A,20190104,0.04,0.04,0.04,0.04,500000
STEC19C1901A,20190104,0.06,0.08,0.06,0.07,496600
STEC27C1902A,20190104,0.3,0.33,0.28,0.32,2070000
STEC28C1902A,20190104,0.06,0.08,0.06,0.08,4300
SUPE19C1902A,20190104,0.01,0.01,0.01,0.01,100
SUPE19C1906A,20190104,0.18,0.18,0.17,0.17,495000
TASC01C1903A,20190104,0.25,0.27,0.24,0.24,10395300
TASC01C1903B,20190104,0.12,0.12,0.11,0.11,2182000
TASC01P1903A,20190104,0.59,0.62,0.58,0.61,1142400
TASC08C1903A,20190104,0.13,0.14,0.12,0.12,519200
TASC13C1901A,20190104,0.01,0.01,0.01,0.01,33700
TASC13C1904A,20190104,0.2,0.21,0.19,0.2,8409400
TASC19C1902A,20190104,0.1,0.1,0.09,0.09,2439400
TASC23C1902A,20190104,0.07,0.07,0.07,0.07,207000
TASC27C1905A,20190104,0.26,0.26,0.25,0.25,360000
TASC28C1902A,20190104,0.02,0.02,0.02,0.02,71300
TASC28C1904A,20190104,0.08,0.08,0.07,0.07,1934200
TCAP01C1901A,20190104,0.43,0.45,0.43,0.44,2614500
TCAP01C1901B,20190104,0.14,0.15,0.14,0.14,7986400
TCAP01P1901A,20190104,0.17,0.17,0.15,0.15,3985900
TCAP11C1909A,20190104,0.2,0.22,0.2,0.21,828000
TCAP13C1901A,20190104,0.15,0.16,0.15,0.16,8253200
TCAP19C1901A,20190104,0.06,0.06,0.06,0.06,200000
THAI01C1901A,20190104,0.03,0.03,0.03,0.03,65000
THAI01C1901B,20190104,0.01,0.01,0.01,0.01,240000
THAI01P1901A,20190104,0.85,0.87,0.82,0.82,3247400
THAI11C1906A,20190104,0.13,0.14,0.13,0.13,451700
THAI13C1902A,20190104,0.02,0.02,0.02,0.02,100000
THAI13C1906A,20190104,0.27,0.28,0.27,0.28,3062000
THAI19C1905A,20190104,0.23,0.24,0.23,0.23,1183200
THAI27C1905A,20190104,0.15,0.15,0.15,0.15,600000
THAI28C1904A,20190104,0.07,0.07,0.07,0.07,400000
THAN08C1904A,20190104,0.11,0.11,0.1,0.1,223000
THAN13C1902A,20190104,0.08,0.08,0.07,0.08,1806400
THAN13C1905A,20190104,0.35,0.35,0.29,0.34,5005300
THAN19C1903A,20190104,0.22,0.24,0.19,0.24,2894200
THCO28C1901A,20190104,0.01,0.01,0.01,0.01,110000
TISC01C1902A,20190104,0.54,0.55,0.54,0.55,2648300
TISC01C1902B,20190104,0.23,0.23,0.23,0.23,3074800
TISC08C1903A,20190104,0.24,0.24,0.24,0.24,761100
TISC11C1910A,20190104,0.71,0.72,0.71,0.72,2873000
TISC13C1904A,20190104,0.42,0.43,0.42,0.43,3467000
TISC19C1901A,20190104,0.04,0.04,0.04,0.04,16000
TISC19C1906A,20190104,0.71,0.72,0.71,0.72,2469400
TISC27C1905A,20190104,0.49,0.49,0.49,0.49,630000
TISC28C1901A,20190104,0.01,0.01,0.01,0.01,45000
TISC28C1905A,20190104,0.43,0.44,0.43,0.44,11814800
TISC42C1904A,20190104,0.26,0.26,0.26,0.26,1113200
TKN01C1901A,20190104,0.01,0.01,0.01,0.01,11901700
TKN01C1901B,20190104,0.01,0.01,0.01,0.01,134400
TKN01C1906A,20190104,0.58,0.61,0.58,0.6,3092400
TKN01C1906B,20190104,0.49,0.52,0.49,0.51,3606400
TKN13C1903A,20190104,0.01,0.01,0.01,0.01,200000
TKN13C1904A,20190104,0.02,0.02,0.01,0.02,640100
TKN13C1904B,20190104,0.16,0.16,0.15,0.16,4095800
TKN19C1905A,20190104,0.12,0.12,0.12,0.12,466400
TKN28C1906A,20190104,0.27,0.29,0.26,0.28,9150400
TMB01C1903A,20190104,0.15,0.16,0.15,0.15,5497800
TMB01C1903B,20190104,0.09,0.09,0.09,0.09,1857300
TMB01P1903A,20190104,0.44,0.44,0.43,0.43,1235000
TMB06C1903A,20190104,0.11,0.12,0.11,0.11,501600
TMB13C1901A,20190104,0.02,0.02,0.02,0.02,220100
TMB13C1904A,20190104,0.12,0.13,0.12,0.13,2387600
TMB19C1906A,20190104,0.21,0.21,0.21,0.21,180000
TMB23C1906A,20190104,0.16,0.16,0.16,0.16,1050000
TMB27C1903A,20190104,0.16,0.16,0.15,0.15,129500
TMB28C1904A,20190104,0.1,0.1,0.1,0.1,1024000
TOA01C1901A,20190104,0.06,0.11,0.06,0.09,3918000
TOA01C1907A,20190104,0.32,0.39,0.32,0.37,3824600
TOA01C1907B,20190104,0.27,0.34,0.27,0.32,4330200
TOA19C1906A,20190104,0.23,0.3,0.23,0.28,2533600
TOA24C1904A,20190104,0.15,0.17,0.15,0.16,2030000
TOA28C1904A,20190104,0.11,0.16,0.11,0.14,3433600
TOP01C1901A,20190104,0.31,0.45,0.31,0.42,25846500
TOP01C1901B,20190104,0.03,0.05,0.03,0.05,1150000
TOP01C1904A,20190104,0.08,0.13,0.08,0.12,21461000
TOP01C1904B,20190104,0.03,0.05,0.03,0.04,1131700
TOP01P1901A,20190104,0.83,0.83,0.61,0.63,20252700
TOP01P1904A,20190104,2.38,2.38,2.1,2.12,3598900
TOP06C1903A,20190104,0.09,0.14,0.09,0.14,2594600
TOP06C1903B,20190104,0.02,0.02,0.02,0.02,1000
TOP07C1908A,20190104,0.3,0.3,0.29,0.29,200
TOP11C1905A,20190104,0.13,0.19,0.13,0.19,2166200
TOP13C1901A,20190104,0.01,0.01,0.01,0.01,100
TOP13C1904A,20190104,0.14,0.2,0.14,0.2,6039700
TOP13C1905A,20190104,0.41,0.53,0.41,0.52,23982800
TOP19C1906A,20190104,0.31,0.4,0.31,0.4,4027300
TOP23C1906A,20190104,0.19,0.24,0.19,0.24,7562000
TOP24C1903A,20190104,0.01,0.01,0.01,0.01,100
TOP24C1905A,20190104,0.27,0.27,0.27,0.27,130000
TOP27C1903A,20190104,0.04,0.04,0.02,0.02,50500
TOP28C1903A,20190104,0.04,0.04,0.04,0.04,100
TOP28C1904A,20190104,0.09,0.14,0.09,0.13,14776800
TPI01C1906A,20190104,0.24,0.25,0.24,0.24,2081000
TPI01C1906B,20190104,0.18,0.19,0.18,0.18,3357000
TPIP11C1909A,20190104,0.4,0.42,0.4,0.42,4460000
TPIP13C1904A,20190104,0.4,0.41,0.37,0.41,15076900
TPIP13C1905A,20190104,0.15,0.15,0.15,0.15,3660400
TPIP13C1908A,20190104,0.2,0.2,0.2,0.2,2009200
TPIP19C1902A,20190104,0.2,0.21,0.19,0.21,1022200
TPIP19C1906A,20190104,0.49,0.51,0.47,0.5,1494400
TPIP28C1906A,20190104,0.4,0.42,0.4,0.41,8497500
TRUE01C1902A,20190104,0.13,0.13,0.11,0.13,34450800
TRUE01C1902B,20190104,0.03,0.04,0.03,0.04,309000
TRUE01C1905A,20190104,0.16,0.17,0.15,0.16,24161200
TRUE01C1905B,20190104,0.1,0.1,0.09,0.1,10665500
TRUE01P1902A,20190104,0.64,0.67,0.63,0.63,5373300
TRUE01P1902B,20190104,0.39,0.42,0.38,0.38,5433000
TRUE01P1905A,20190104,0.67,0.7,0.67,0.67,2757300
TRUE06C1906A,20190104,0.06,0.06,0.06,0.06,205000
TRUE08C1902A,20190104,0.03,0.03,0.03,0.03,50000
TRUE08P1902A,20190104,0.23,0.25,0.22,0.22,1726600
TRUE11C1905A,20190104,0.07,0.07,0.07,0.07,140900
TRUE13C1901A,20190104,0.01,0.01,0.01,0.01,626400
TRUE13C1905A,20190104,0.1,0.1,0.1,0.1,6420000
TRUE13P1901A,20190104,0.18,0.2,0.18,0.18,13050000
TRUE16C1912A,20190104,0.34,0.34,0.33,0.34,135200
TRUE19C1903A,20190104,0.14,0.14,0.14,0.14,1056200
TRUE19P1903A,20190104,0.32,0.33,0.31,0.31,2934400
TRUE27C1904A,20190104,0.07,0.07,0.07,0.07,140000
TRUE28C1905A,20190104,0.11,0.11,0.11,0.11,1414000
TTA08C1906A,20190104,0.02,0.03,0.02,0.03,1145000
TU01C1901A,20190104,0.37,0.38,0.32,0.34,4500200
TU01C1901B,20190104,0.19,0.2,0.15,0.17,8147300
TU01P1901A,20190104,0.12,0.15,0.12,0.13,8730100
TU11C1906A,20190104,0.07,0.07,0.06,0.07,150100
TU13C1902A,20190104,0.04,0.04,0.04,0.04,1100000
TU19C1906A,20190104,0.3,0.3,0.27,0.27,2064300
TVO01C1903A,20190104,0.17,0.17,0.17,0.17,2272600
TVO01C1903B,20190104,0.09,0.09,0.09,0.09,800000
TVO13C1904A,20190104,0.12,0.12,0.11,0.11,3435800
TVO19C1902A,20190104,0.03,0.03,0.03,0.03,1000000
TVO19C1906A,20190104,0.28,0.28,0.27,0.27,645400
UNIQ08C1906A,20190104,0.02,0.03,0.02,0.03,1850200
UV01C1902A,20190104,0.1,0.11,0.1,0.1,1553600
UV13C1908A,20190104,0.28,0.3,0.27,0.3,11566200
UV19C1906A,20190104,0.28,0.29,0.26,0.28,1193100
UV24C1903A,20190104,0.13,0.13,0.13,0.13,200000
UV28C1906A,20190104,0.2,0.22,0.19,0.22,3868200
VGI23C1905A,20190104,1.39,1.39,1.39,1.39,1000000
VGI23C1911A,20190104,1.36,1.36,1.36,1.36,1000300
WHA01C1906A,20190104,0.55,0.57,0.52,0.55,15000600
WHA01C1906B,20190104,0.42,0.45,0.39,0.42,19194900
WHA01P1906A,20190104,0.61,0.65,0.6,0.6,11458700
WHA06C1903A,20190104,0.27,0.28,0.24,0.28,1441300
WHA08C1904A,20190104,0.2,0.2,0.18,0.2,3906400
WHA11C1903A,20190104,0.09,0.09,0.08,0.09,910200
WHA13C1905A,20190104,0.37,0.38,0.35,0.37,17246800
WHA19C1901A,20190104,0.23,0.24,0.2,0.24,7448800
WHA23C1906A,20190104,0.32,0.32,0.29,0.32,11250000
WHA24C1902A,20190104,0.18,0.19,0.15,0.19,10250200
WHA27P1905A,20190104,0.44,0.46,0.44,0.44,933500
WHA28C1903A,20190104,0.13,0.13,0.11,0.12,11208200
WHAU13C1905A,20190104,0.18,0.2,0.18,0.2,4773600
WHAU19C1902A,20190104,0.06,0.06,0.06,0.06,334600
WHAU27C1905A,20190104,0.1,0.1,0.1,0.1,600000
WORK01C1904A,20190104,0.03,0.03,0.02,0.03,501500
WORK11C1903A,20190104,0.01,0.01,0.01,0.01,30000
WORK13C1902A,20190104,0.01,0.01,0.01,0.01,2000
WORK13C1905A,20190104,0.53,0.56,0.53,0.56,1637900
WORK19C1905A,20190104,0.1,0.1,0.09,0.1,730000
WORK28C1905A,20190104,0.09,0.09,0.09,0.09,800000
2S-W1,20190104,0.02,0.03,0.02,0.03,1040400
7UP-W2,20190104,0.01,0.01,0.01,0.01,9500
ACAP-W2,20190104,0.28,0.46,0.27,0.4,60915800
ACC-W1,20190104,0.01,0.02,0.01,0.02,200100
AJA-W1,20190104,0.1,0.1,0.07,0.07,1659900
ALT-W1,20190104,0.62,0.62,0.6,0.61,19700
APEX-W1,20190104,0.03,0.03,0.03,0.03,395900
APURE-W2,20190104,0.17,0.18,0.17,0.18,110600
AS-W1,20190104,0.09,0.13,0.09,0.13,600
ATP30-W1,20190104,0.63,0.63,0.6,0.61,172700
AYUD-W1,20190104,3.46,3.48,3.36,3.44,799700
B-W4,20190104,0.08,0.09,0.08,0.09,79500
BKD-W2,20190104,0.17,0.19,0.17,0.18,1598700
BM-W1,20190104,0.32,0.36,0.31,0.34,72300
BTS-W4,20190104,0.4,0.43,0.38,0.41,67968300
BWG-W4,20190104,0.01,0.02,0.01,0.01,9033700
CGD-W4,20190104,0.25,0.27,0.25,0.27,120100
CGH-W3,20190104,0.04,0.05,0.03,0.05,56800
CHEWA-W1,20190104,0.11,0.12,0.1,0.1,1010200
CI-W1,20190104,0.12,0.13,0.11,0.12,12000
CKP-W1,20190104,0.52,0.56,0.52,0.55,21268200
DCC-W1,20190104,0.69,0.73,0.69,0.73,3938300
DIGI-W1,20190104,0.02,0.02,0.01,0.02,158800
DIGI-W2,20190104,0.01,0.02,0.01,0.01,970800
DIMET-W2,20190104,0.05,0.06,0.05,0.05,483000
ECF-W2,20190104,0.04,0.05,0.02,0.04,3757800
ECF-W3,20190104,0.7,0.71,0.69,0.7,172900
EFORL-W3,20190104,0.01,0.01,0.01,0.01,1529800
EFORL-W4,20190104,0.01,0.01,0.01,0.01,38300
EMC-W6,20190104,0.18,0.18,0.17,0.18,2843300
EVER-W3,20190104,0.02,0.03,0.02,0.03,469000
FC-W2,20190104,0.02,0.03,0.02,0.03,101200
FOCUS-W2,20190104,0.51,0.51,0.46,0.49,619600
FVC-W2,20190104,0.28,0.29,0.28,0.28,690200
GJS-W3,20190104,0.01,0.01,0.01,0.01,150500
IHL-W1,20190104,4.2,4.2,4.2,4.2,100
ITD-W1,20190104,0.05,0.05,0.04,0.04,8299000
ITEL-W1,20190104,0.39,0.42,0.39,0.41,2281000
JAS-W3,20190104,1.74,1.74,1.72,1.73,347500
JCK-W5,20190104,0.45,0.48,0.45,0.48,17200
JKN-W1,20190104,1.47,1.71,1.47,1.64,11006800
JMART-W2,20190104,0.19,0.2,0.17,0.2,827100
JMT-W2,20190104,1.9,1.93,1.8,1.93,503800
LIT-W1,20190104,1.32,1.37,1.32,1.35,6000
MACO-W2,20190104,0.19,0.19,0.19,0.19,50000
META-W2,20190104,0.01,0.01,0.01,0.01,304900
META-W3,20190104,0.07,0.08,0.06,0.08,2957300
MILL-W4,20190104,0.13,0.13,0.13,0.13,13800
MILL-W5,20190104,0.09,0.11,0.09,0.09,362200
ML-W2,20190104,0.01,0.01,0.01,0.01,694000
MONO-W1,20190104,0.26,0.28,0.26,0.28,1502500
NCL-W3,20190104,0.25,0.28,0.25,0.26,552800
NEP-W3,20190104,0.03,0.03,0.03,0.03,10000
NOK-W1,20190104,0.3,0.3,0.27,0.27,27700
NUSA-W3,20190104,0.27,0.29,0.24,0.27,1727600
NVD-W1,20190104,0.39,0.41,0.35,0.39,28677200
ORI-W1,20190104,0.49,0.58,0.48,0.58,3767200
PACE-W2,20190104,0.07,0.09,0.06,0.08,4523000
PDI-W1,20190104,0.87,0.93,0.86,0.89,7488300
PDJ-W2,20190104,0.98,1.03,0.98,1.03,47700
PDJ-W3,20190104,1,1.02,1,1.01,1900
PDJ-W4,20190104,1,1.01,1,1.01,3300
PIMO-W1,20190104,2.7,2.72,2.7,2.7,102200
RICHY-W1,20190104,0.12,0.12,0.09,0.11,764800
RICHY-W2,20190104,0.11,0.12,0.11,0.11,192100
RS-W3,20190104,4.98,5.05,4.92,5.05,148400
S-W1,20190104,0.03,0.04,0.02,0.03,17439100
SAMART-W2,20190104,0.38,0.38,0.37,0.37,114200
SANKO-W1,20190104,0.26,0.27,0.25,0.26,2305000
SAWAD-W1,20190104,6.95,7.2,6.9,7.15,14700
SDC-W1,20190104,0.14,0.15,0.13,0.14,194200
