<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
WAVE-W1,20190107,0.31,0.32,0.31,0.32,55500
WHA-W1,20190107,7.15,7.4,7.15,7.4,212900
WORK-W1,20190107,3.2,3.2,3,3,1700
XO-W1,20190107,6.6,6.9,6.6,6.9,3500
!AGRO,20190107,378.5,381.59,377.97,381,124662911
!CONSUMP,20190107,107.63,107.69,107.16,107.42,116597769
!FINCIAL,20190107,188.75,190.49,188.44,190.36,289805197
!INDUS,20190107,131.06,132,130.64,130.82,145736281
!PROPCON,20190107,130.64,131.11,130.13,130.9,511641022
!RESOURC,20190107,208.61,211.78,208.02,210.14,686510986
!SERVICE,20190107,489.97,492.7,488.4,491.47,741248221
!TECH,20190107,152.05,152.86,151.24,152.58,182373129
$AGRI,20190107,182.07,183.57,181.11,183.05,36412767
$AUTO,20190107,468.49,472.86,468.49,472.22,5027007
$BANK,20190107,515.26,520.44,514.14,519.52,167491534
$COMM,20190107,39675.5,39852.7,39446.8,39841.9,230513598
$CONMAT,20190107,10787.1,10789.8,10654.4,10719.9,33326198
$CONS,20190107,86.77,88.06,86.42,88.06,59244258
$ENERG,20190107,23785.2,24146.7,23718,23960.1,686443086
$ETRON,20190107,1471.2,1490.8,1471.2,1484.37,13763064
$FASHION,20190107,723.78,725.58,721.81,724.98,260108
$FIN,20190107,3526.42,3566.27,3519.75,3564.72,115750858
$FOOD,20190107,10810,10901.2,10796,10882.3,88250144
$HELTH,20190107,5673.47,5728.39,5650.93,5713.03,170186524
$HOME,20190107,27.33,27.39,27.02,27.14,109389924
$ICT,20190107,144.55,145.23,143.61,144.96,168610065
$IMM,20190107,45.58,46.22,45.49,45.92,68519772
$INSUR,20190107,11312.4,11393.9,11289.1,11379.1,6562805
$MEDIA,20190107,48.07,48.55,47.77,48.16,87922477
$MINE,20190107,9.97,10.14,9.97,10.05,67900
$PAPER,20190107,2644.34,2714.67,2644.34,2714.67,459300
$PERSON,20190107,233.78,235.8,230.96,231.48,6947737
$PETRO,20190107,1298.12,1307.74,1290.83,1292.43,42850228
$PF&REIT,20190107,204.72,204.72,203.23,203.93,9518203
$PKG,20190107,3222.23,3264.38,3215.1,3242.31,18612272
$PROF,20190107,142.53,145.22,142.21,142.96,13358108
$PROP,20190107,279.33,282.19,279.05,281.67,409552363
$STEEL,20190107,30.01,30.22,29.85,30.13,10267702
$TOURISM,20190107,615.71,629.1,614.82,626.71,12871095
$TRANS,20190107,365.19,367.84,362.52,364.73,226396419
MAI,20190107,357.74,360.09,357.59,359.52,292389471
SET,20190107,1585.24,1596.97,1582.69,1592.72,11990774458
SET100,20190107,2329.5,2351,2325.64,2342.71,2106714073
SET50,20190107,1061.42,1071.14,1059.24,1066.99,1107160904
SETHD,20190107,1192.69,1204.66,1190.42,1200.29,501689208
AH-F,20190107,18.5,19,18.5,18.7,143200
BBL-F,20190107,211,213,211,212,346300
BDMS-F,20190107,25,25,25,25,136900
CPALL-F,20190107,72.5,72.75,72.5,72.75,42000
CPF-F,20190107,25,25,25,25,46800
IRPC-F,20190107,5.9,5.95,5.9,5.95,7400
KBANK-F,20190107,186,188,186,187.5,1502400
KTB-F,20190107,19.7,19.7,19.7,19.7,81100
LH-F,20190107,9.95,9.95,9.95,9.95,26300
PTT-F,20190107,48,48.25,48,48.25,40500
PTTEP-F,20190107,121,121.5,121,121.5,1600
SCC-F,20190107,434,434,434,434,6000
TMB-F,20190107,2.18,2.18,2.18,2.18,15800
TRUE-F,20190107,5.2,5.25,5.2,5.25,11100
ADVA24C1906A,20190107,0.71,0.73,0.71,0.73,6200
BEAU24C1907A,20190107,0.73,0.73,0.68,0.68,10200
BJC24C1906A,20190107,0.31,0.32,0.31,0.32,62000
BPP13C1906A,20190107,0.35,0.37,0.35,0.36,18496000
CHG24C1907A,20190107,0.38,0.44,0.38,0.44,20100
CPAL24P1909A,20190107,0.45,0.45,0.43,0.43,304000
ESSO24C1907A,20190107,0.36,0.39,0.36,0.39,42000
GUNK24C1909A,20190107,0.48,0.48,0.48,0.48,500
IRPC13C1906A,20190107,0.23,0.24,0.23,0.24,9028800
KCE24C1906A,20190107,0.28,0.3,0.28,0.3,2000
KKP13C1906A,20190107,0.49,0.51,0.49,0.51,6800000
LH24C1906A,20190107,0.35,0.35,0.35,0.35,700
MINT24C1908A,20190107,0.35,0.35,0.35,0.35,500
SAAM,20190107,1.7,1.75,1.51,1.52,58793400
SCB24C1905A,20190107,0.44,0.44,0.44,0.44,500
SCC24P1909A,20190107,0.43,0.44,0.43,0.44,12000
SETCLMV,20190107,963.61,972.47,962.05,968.48,447840938
SETTHSI,20190107,1020.96,1029.64,1019.09,1026.09,939839546
STA13C1906A,20190107,0.35,0.37,0.34,0.35,17329500
STEC24C1906A,20190107,0.58,0.6,0.58,0.6,4000
THAI24C1906A,20190107,0.33,0.33,0.33,0.33,4000
