<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
PTTE06C1903A,20190102,0.06,0.06,0.06,0.06,1554000
PTTE07C1904A,20190102,0.05,0.05,0.05,0.05,30000
PTTE08C1904A,20190102,0.07,0.07,0.07,0.07,234400
PTTE08C1906A,20190102,0.44,0.46,0.44,0.46,10000
PTTE08P1904A,20190102,1.84,1.86,1.75,1.81,3077400
PTTE11C1902A,20190102,0.03,0.03,0.03,0.03,1150800
PTTE11C1910A,20190102,0.48,0.51,0.48,0.48,5585000
PTTE13C1902A,20190102,0.01,0.01,0.01,0.01,822400
PTTE13C1904A,20190102,0.14,0.15,0.13,0.13,11538300
PTTE13C1905A,20190102,0.29,0.31,0.28,0.28,20996400
PTTE13P1901A,20190102,0.53,0.56,0.49,0.56,468000
PTTE13P1905A,20190102,0.76,0.78,0.7,0.78,11010400
PTTE19C1903A,20190102,0.05,0.05,0.04,0.05,987700
PTTE19C1906A,20190102,0.46,0.5,0.44,0.44,16142000
PTTE19P1903A,20190102,0.93,0.93,0.86,0.91,6545400
PTTE23C1906A,20190102,0.15,0.16,0.14,0.14,2214200
PTTE24C1904A,20190102,0.11,0.12,0.11,0.12,34000
PTTE24P1901A,20190102,0.19,0.21,0.17,0.2,2893400
PTTE24P1904A,20190102,0.95,1.03,0.95,1.03,6000
PTTE28C1902A,20190102,0.01,0.02,0.01,0.01,192800
PTTE28C1905A,20190102,0.21,0.24,0.21,0.21,27035900
PTTE28P1903A,20190102,1.27,1.31,1.23,1.31,4067200
PTTE41C1905A,20190102,0.2,0.2,0.17,0.17,300000
PTTG01C1901A,20190102,0.39,0.42,0.36,0.37,24012600
PTTG01C1901B,20190102,0.04,0.04,0.04,0.04,810000
PTTG01C1904A,20190102,0.36,0.38,0.35,0.35,14045200
PTTG01C1904B,20190102,0.17,0.18,0.16,0.16,13214000
PTTG01P1901A,20190102,0.77,0.83,0.76,0.8,8573700
PTTG01P1901B,20190102,0.23,0.26,0.23,0.25,18336000
PTTG01P1904A,20190102,1.49,1.55,1.49,1.53,5395600
PTTG01P1904B,20190102,1.25,1.3,1.24,1.29,7867400
PTTG06C1903A,20190102,0.28,0.28,0.25,0.25,4856800
PTTG06P1903A,20190102,0.32,0.34,0.31,0.34,3267000
PTTG07C1908A,20190102,0.43,0.43,0.42,0.43,60000
PTTG08C1902A,20190102,0.04,0.04,0.04,0.04,330600
PTTG08P1904A,20190102,0.68,0.72,0.67,0.72,3292200
PTTG11C1902A,20190102,0.02,0.05,0.01,0.01,1800
PTTG11C1909A,20190102,0.44,0.44,0.42,0.42,3573400
PTTG13C1904A,20190102,0.29,0.29,0.27,0.27,13784500
PTTG19C1902A,20190102,0.12,0.12,0.1,0.1,4655600
PTTG23C1906A,20190102,0.21,0.21,0.2,0.2,2400000
PTTG24C1904A,20190102,0.13,0.13,0.13,0.13,160000
PTTG27C1903A,20190102,0.03,0.03,0.03,0.03,370000
PTTG27P1903A,20190102,0.2,0.21,0.19,0.21,1440000
PTTG28C1904A,20190102,0.2,0.2,0.19,0.19,3760200
PTTG42C1904A,20190102,0.15,0.15,0.14,0.14,1821600
PTTG42P1904A,20190102,0.82,0.85,0.81,0.85,3404800
QH01C1903A,20190102,0.03,0.03,0.02,0.02,17000
QH01P1903A,20190102,1.22,1.22,1.18,1.18,1021100
QH11C1910A,20190102,0.22,0.23,0.22,0.23,1600000
QH13C1904A,20190102,0.05,0.05,0.05,0.05,1594800
QH19C1904A,20190102,0.08,0.09,0.08,0.09,1080000
QH27P1905A,20190102,0.52,0.52,0.51,0.52,910000
RATC19C1901A,20190102,0.07,0.07,0.07,0.07,600000
ROBI01C1903A,20190102,0.54,0.57,0.53,0.56,16644200
ROBI01C1903B,20190102,0.28,0.3,0.27,0.3,4304400
ROBI06C1903A,20190102,0.24,0.26,0.23,0.26,1260000
ROBI08C1903A,20190102,0.21,0.22,0.2,0.21,1432000
ROBI11C1906A,20190102,0.29,0.3,0.28,0.3,755900
ROBI13C1902A,20190102,0.15,0.16,0.14,0.16,4219100
ROBI19C1901A,20190102,0.23,0.25,0.22,0.25,4627800
RS08C1901A,20190102,0.02,0.02,0.02,0.02,1250000
RS13C1901A,20190102,0.03,0.03,0.03,0.03,2560000
RS13C1905A,20190102,0.27,0.29,0.26,0.28,8632600
RS19C1906A,20190102,0.44,0.46,0.44,0.44,951000
RS27C1905A,20190102,0.29,0.3,0.28,0.28,765000
S10001C1911A,20190102,0.7,0.71,0.68,0.69,290800
S5001C1901A,20190102,0.07,0.08,0.05,0.05,8667500
S5001C1901B,20190102,0.03,0.03,0.01,0.02,8969100
S5001C1902A,20190102,0.21,0.22,0.19,0.19,23184400
S5001C1902B,20190102,0.09,0.11,0.08,0.09,17423600
S5001C1903F,20190102,0.39,0.42,0.36,0.38,204904300
S5001P1901A,20190102,1.65,1.68,1.6,1.66,7796800
S5001P1901B,20190102,1.57,1.61,1.49,1.58,31957500
S5001P1902A,20190102,1.34,1.36,1.28,1.34,25232900
S5001P1902B,20190102,1.3,1.33,1.23,1.3,46993000
S5001P1903F,20190102,1.32,1.38,1.27,1.31,411623400
S5006C1903A,20190102,0.3,0.33,0.29,0.31,11368500
S5006C1903B,20190102,0.46,0.47,0.42,0.45,1527000
S5006C1903C,20190102,0.65,0.68,0.61,0.64,8303100
S5006C1903D,20190102,0.24,0.27,0.22,0.24,21646200
S5006P1903A,20190102,1.32,1.39,1.29,1.34,2327000
S5006P1903B,20190102,1.08,1.14,1.03,1.08,5140000
S5006P1903C,20190102,0.84,0.92,0.81,0.86,7574600
S5006P1903D,20190102,0.75,0.81,0.69,0.75,26210200
S5008C1903A,20190102,0.24,0.26,0.22,0.24,18098800
S5008P1903A,20190102,0.83,0.91,0.82,0.86,47455100
S5013C1903A,20190102,0.29,0.31,0.27,0.28,433686700
S5013C1903B,20190102,0.55,0.58,0.51,0.54,473902000
S5013C1903C,20190102,0.86,0.9,0.82,0.85,201930000
S5013P1903A,20190102,1.48,1.54,1.42,1.47,255170100
S5013P1903B,20190102,0.87,0.91,0.82,0.85,367578900
S5013P1903C,20190102,0.71,0.74,0.66,0.69,810225100
S5028C1901A,20190102,0.12,0.13,0.1,0.1,4131700
S5028C1903A,20190102,0.25,0.27,0.22,0.24,41455700
S5028C1903B,20190102,0.4,0.42,0.37,0.39,122306000
S5028P1901A,20190102,0.73,0.77,0.67,0.71,1593100
S5028P1903A,20190102,1.16,1.24,1.14,1.19,86096300
S5028P1903B,20190102,0.73,0.77,0.69,0.72,190863600
SAWA01C1901A,20190102,0.64,0.71,0.62,0.62,9765100
SAWA01C1901B,20190102,0.27,0.32,0.26,0.26,12157200
SAWA01P1901A,20190102,0.19,0.2,0.16,0.19,10052400
SAWA06C1903A,20190102,0.95,1.03,0.95,0.95,874000
SAWA08C1902A,20190102,0.54,0.59,0.53,0.53,1160400
SAWA08C1903A,20190102,0.27,0.29,0.25,0.25,1741300
SAWA11C1906A,20190102,0.41,0.45,0.41,0.41,1288000
SAWA13C1901A,20190102,0.37,0.37,0.37,0.37,5000
SAWA13C1903A,20190102,0.15,0.17,0.14,0.14,4445000
SAWA13C1904A,20190102,0.33,0.37,0.32,0.32,5598100
SAWA19C1901A,20190102,0.58,0.63,0.57,0.57,1500600
SAWA19C1903A,20190102,0.26,0.28,0.24,0.24,4862200
SAWA24C1902A,20190102,0.35,0.35,0.3,0.3,100000
SAWA24C1910A,20190102,0.76,0.76,0.72,0.72,3100
SAWA28C1902A,20190102,0.14,0.16,0.13,0.13,5082100
SAWA28C1905A,20190102,0.32,0.35,0.31,0.31,8924700
SCB01C1902A,20190102,0.69,0.72,0.68,0.68,6973600
SCB01C1902B,20190102,0.28,0.31,0.28,0.28,25526000
SCB01C1904A,20190102,0.28,0.3,0.28,0.3,7948900
SCB01C1904B,20190102,0.15,0.16,0.15,0.15,6663600
SCB01P1902A,20190102,0.34,0.36,0.33,0.35,2974800
SCB01P1904A,20190102,1.13,1.13,1.09,1.11,3037100
SCB01P1904B,20190102,0.88,0.88,0.83,0.86,3482100
SCB06C1903A,20190102,0.19,0.22,0.19,0.2,1336200
SCB08C1901A,20190102,0.06,0.07,0.06,0.07,240000
SCB11C1901A,20190102,0.01,0.01,0.01,0.01,40100
SCB11C1910A,20190102,0.44,0.47,0.44,0.45,1611000
SCB11P1901A,20190102,0.1,0.1,0.1,0.1,520000
SCB11P1910A,20190102,0.71,0.71,0.68,0.7,2310000
SCB13C1905A,20190102,0.28,0.3,0.28,0.29,22914700
SCB13P1905A,20190102,0.51,0.51,0.47,0.5,4825600
SCB19C1905A,20190102,0.38,0.4,0.38,0.38,2624400
SCB27C1902A,20190102,0.09,0.1,0.09,0.1,450000
SCB27P1903A,20190102,0.24,0.24,0.22,0.23,450000
SCB28C1904A,20190102,0.2,0.22,0.2,0.22,5299600
SCB42C1903A,20190102,0.12,0.13,0.12,0.12,1428000
SCC01C1901A,20190102,0.53,0.56,0.53,0.55,9110600
SCC01C1901B,20190102,0.22,0.23,0.22,0.22,14576100
SCC01P1901A,20190102,0.15,0.15,0.14,0.14,3418000
SCC08C1902A,20190102,0.11,0.11,0.1,0.1,677400
SCC11C1906A,20190102,0.12,0.12,0.12,0.12,120000
SCC13C1901A,20190102,0.09,0.09,0.09,0.09,457400
SCC13C1903A,20190102,0.09,0.1,0.09,0.1,440900
SCC13C1906A,20190102,0.34,0.34,0.34,0.34,417400
SCC19C1901A,20190102,0.1,0.1,0.09,0.09,3203000
SCC27C1904A,20190102,0.24,0.24,0.24,0.24,180000
SCC27P1904A,20190102,0.44,0.44,0.43,0.43,430000
SCC28C1905A,20190102,0.23,0.23,0.22,0.22,4978000
SGP06C1903A,20190102,0.13,0.15,0.13,0.14,514000
SGP13C1905A,20190102,0.23,0.25,0.23,0.24,6006000
SGP19C1905A,20190102,0.3,0.32,0.3,0.32,836200
SGP28C1904A,20190102,0.14,0.15,0.14,0.15,2260600
SIRI01C1901B,20190102,0.01,0.01,0.01,0.01,500000
SIRI01P1901A,20190102,1.33,1.33,1.31,1.33,1716900
SIRI19C1906A,20190102,0.16,0.17,0.16,0.16,1205900
SIRI28C1904A,20190102,0.04,0.04,0.04,0.04,1828800
SPAL01C1902A,20190102,0.05,0.05,0.05,0.05,187800
SPAL11C1910A,20190102,0.34,0.36,0.33,0.36,2100000
SPAL13C1904A,20190102,0.1,0.11,0.1,0.11,4744500
SPAL19C1906A,20190102,0.25,0.28,0.25,0.28,735500
SPRC19C1905A,20190102,0.06,0.07,0.06,0.06,477500
STA01C1904A,20190102,0.24,0.24,0.21,0.21,2712400
STA01C1904B,20190102,0.17,0.17,0.15,0.15,2565800
STA08C1904A,20190102,0.09,0.09,0.08,0.08,228200
STA11C1909A,20190102,0.22,0.22,0.2,0.21,1071200
STA13C1901A,20190102,0.14,0.15,0.1,0.11,8480000
STA13C1902A,20190102,0.04,0.04,0.04,0.04,150900
STA19C1903A,20190102,0.45,0.47,0.4,0.41,1464400
STA19C1903B,20190102,0.08,0.08,0.06,0.06,233400
STA24C1902A,20190102,0.04,0.04,0.04,0.04,900000
STA27C1904A,20190102,0.14,0.14,0.13,0.13,270000
STA28C1902A,20190102,0.08,0.08,0.06,0.06,2419200
STA28C1903A,20190102,0.04,0.04,0.03,0.03,322000
STEC01C1902A,20190102,0.26,0.28,0.23,0.25,9058700
STEC01C1902B,20190102,0.11,0.12,0.1,0.11,3959200
STEC01P1902A,20190102,0.8,0.85,0.77,0.8,4466600
STEC08C1903A,20190102,0.09,0.09,0.08,0.08,603200
STEC11C1903A,20190102,0.15,0.16,0.14,0.15,901800
STEC13C1902A,20190102,0.09,0.1,0.08,0.09,4316500
STEC13C1903A,20190102,0.04,0.04,0.04,0.04,1000
STEC19C1901A,20190102,0.06,0.07,0.05,0.05,1830000
STEC27C1902A,20190102,0.28,0.29,0.26,0.28,1440000
STEC28C1902A,20190102,0.06,0.06,0.05,0.05,1005600
STEC28C1903A,20190102,0.02,0.02,0.02,0.02,400000
SUPE13C1902A,20190102,0.01,0.01,0.01,0.01,32600
SUPE13C1903A,20190102,0.02,0.02,0.02,0.02,96000
SUPE19C1902A,20190102,0.01,0.01,0.01,0.01,50000
SUPE19C1906A,20190102,0.18,0.18,0.18,0.18,3054600
TASC01C1903A,20190102,0.26,0.27,0.24,0.24,1891800
TASC01C1903B,20190102,0.12,0.13,0.12,0.12,998800
TASC01P1903A,20190102,0.6,0.61,0.57,0.61,787000
TASC08C1903A,20190102,0.13,0.14,0.13,0.13,394500
TASC13C1901A,20190102,0.02,0.02,0.02,0.02,400000
TASC13C1904A,20190102,0.21,0.22,0.21,0.21,4956600
TASC19C1902A,20190102,0.1,0.11,0.1,0.1,1435100
TASC27C1905A,20190102,0.26,0.27,0.26,0.26,630000
TASC28C1902A,20190102,0.03,0.03,0.03,0.03,1200000
TASC28C1904A,20190102,0.08,0.08,0.08,0.08,613800
TCAP01C1901A,20190102,0.43,0.51,0.43,0.45,13764200
TCAP01C1901B,20190102,0.14,0.2,0.14,0.16,29293800
TCAP01P1901A,20190102,0.18,0.18,0.14,0.15,13773200
TCAP11C1909A,20190102,0.25,0.25,0.22,0.22,684000
TCAP13C1901A,20190102,0.15,0.21,0.15,0.17,23954400
TCAP19C1901A,20190102,0.06,0.09,0.06,0.07,1001000
THAI01C1901A,20190102,0.04,0.04,0.04,0.04,1291600
THAI01P1901A,20190102,0.83,0.83,0.78,0.81,839300
THAI08C1903A,20190102,0.05,0.06,0.05,0.06,466000
THAI11C1906A,20190102,0.15,0.16,0.15,0.15,251100
THAI13C1902A,20190102,0.04,0.04,0.03,0.03,47500
THAI19C1905A,20190102,0.25,0.27,0.25,0.26,1236300
THAI23C1901A,20190102,0.01,0.01,0.01,0.01,400
THAI27C1905A,20190102,0.16,0.17,0.16,0.16,495000
THAN08C1904A,20190102,0.12,0.13,0.12,0.13,219800
THAN13C1902A,20190102,0.09,0.11,0.09,0.1,1988600
THAN13C1905A,20190102,0.35,0.37,0.33,0.37,2807500
THAN19C1903A,20190102,0.24,0.28,0.23,0.27,1637700
TISC01C1902A,20190102,0.5,0.55,0.5,0.53,2185600
TISC01C1902B,20190102,0.21,0.23,0.21,0.23,5813000
TISC08C1903A,20190102,0.22,0.24,0.22,0.24,1020000
TISC11C1910A,20190102,0.68,0.71,0.68,0.71,1254800
TISC13C1904A,20190102,0.39,0.42,0.39,0.42,6606700
TISC19C1901A,20190102,0.04,0.04,0.03,0.04,655000
TISC19C1906A,20190102,0.68,0.71,0.68,0.71,1897000
TISC24C1904A,20190102,0.23,0.23,0.23,0.23,100
TISC27C1905A,20190102,0.45,0.48,0.45,0.48,990000
TISC28C1901A,20190102,0.03,0.03,0.03,0.03,1200000
TISC28C1905A,20190102,0.41,0.43,0.41,0.43,12044000
TISC42C1904A,20190102,0.26,0.26,0.25,0.26,1214400
TKN11C1902A,20190102,0.01,0.01,0.01,0.01,20000
TKN13C1903A,20190102,0.02,0.02,0.02,0.02,100
TKN13C1904A,20190102,0.02,0.02,0.02,0.02,946600
TKN13C1904B,20190102,0.16,0.17,0.16,0.16,2003600
TKN19C1905A,20190102,0.12,0.12,0.11,0.11,1700600
TKN28C1906A,20190102,0.28,0.29,0.27,0.27,15712900
TMB01C1903A,20190102,0.17,0.17,0.16,0.16,5017900
TMB01C1903B,20190102,0.11,0.11,0.11,0.11,3773800
TMB01P1903A,20190102,0.42,0.42,0.42,0.42,2767800
TMB06C1903A,20190102,0.13,0.13,0.12,0.13,189300
TMB08C1903A,20190102,0.07,0.07,0.07,0.07,700
TMB11C1904A,20190102,0.04,0.04,0.04,0.04,100
TMB13C1904A,20190102,0.14,0.14,0.14,0.14,1267600
TMB19C1906A,20190102,0.23,0.23,0.23,0.23,523400
TMB23C1906A,20190102,0.18,0.18,0.18,0.18,1400000
TMB27C1903A,20190102,0.17,0.18,0.17,0.17,450300
TMB28C1904A,20190102,0.12,0.12,0.11,0.11,1000000
TOA01C1901A,20190102,0.09,0.09,0.09,0.09,486800
TOA19C1906A,20190102,0.28,0.28,0.27,0.28,2310400
TOA24C1904A,20190102,0.15,0.15,0.15,0.15,230000
TOA28C1904A,20190102,0.14,0.14,0.14,0.14,1926600
TOP01C1901A,20190102,0.4,0.4,0.29,0.31,19829200
TOP01C1901B,20190102,0.04,0.04,0.03,0.03,1159000
TOP01C1904A,20190102,0.1,0.1,0.08,0.08,12121400
TOP01C1904B,20190102,0.04,0.04,0.02,0.03,1920600
TOP01P1901A,20190102,0.72,0.91,0.72,0.84,12062800
TOP01P1904A,20190102,2.22,2.48,2.22,2.38,3685900
TOP06C1903A,20190102,0.12,0.12,0.12,0.12,157000
TOP06C1903B,20190102,0.01,0.01,0.01,0.01,10980000
TOP08C1902A,20190102,0.01,0.01,0.01,0.01,108000
TOP11C1905A,20190102,0.17,0.17,0.12,0.13,792000
TOP13C1901A,20190102,0.01,0.01,0.01,0.01,100
TOP13C1904A,20190102,0.18,0.18,0.13,0.14,4614600
TOP13C1905A,20190102,0.49,0.49,0.39,0.41,13568300
TOP19C1906A,20190102,0.37,0.37,0.29,0.31,6352500
TOP23C1906A,20190102,0.22,0.22,0.18,0.18,4237000
TOP24C1905A,20190102,0.2,0.2,0.2,0.2,100000
TOP27C1903A,20190102,0.02,0.03,0.02,0.03,50100
TOP28C1904A,20190102,0.12,0.12,0.08,0.08,3957800
TPI01C1906A,20190102,0.23,0.24,0.23,0.23,1344200
TPI01C1906B,20190102,0.18,0.19,0.18,0.18,1410200
TPIP11C1909A,20190102,0.43,0.44,0.43,0.44,900000
TPIP13C1904A,20190102,0.44,0.44,0.43,0.44,1490200
TPIP13C1905A,20190102,0.16,0.16,0.16,0.16,411800
TPIP13C1908A,20190102,0.21,0.21,0.21,0.21,113300
TPIP19C1902A,20190102,0.23,0.24,0.23,0.24,319800
TPIP19C1906A,20190102,0.52,0.53,0.52,0.53,644200
TPIP28C1906A,20190102,0.44,0.45,0.44,0.45,2292400
TRUE01C1902A,20190102,0.15,0.15,0.13,0.13,47636600
TRUE01C1902B,20190102,0.05,0.05,0.04,0.04,305000
TRUE01C1905A,20190102,0.18,0.18,0.16,0.16,20791400
TRUE01C1905B,20190102,0.12,0.12,0.11,0.11,21004000
TRUE01P1902A,20190102,0.61,0.63,0.61,0.63,10839600
TRUE01P1902B,20190102,0.37,0.39,0.37,0.39,11067000
TRUE01P1905A,20190102,0.65,0.66,0.65,0.66,13966400
TRUE06C1906A,20190102,0.07,0.07,0.06,0.06,2132000
TRUE08C1902A,20190102,0.03,0.03,0.02,0.02,1852000
TRUE08P1902A,20190102,0.22,0.23,0.22,0.23,6008400
TRUE13C1905A,20190102,0.11,0.11,0.1,0.1,47513000
TRUE13P1901A,20190102,0.17,0.19,0.17,0.19,101292400
TRUE16C1912A,20190102,0.36,0.36,0.35,0.35,15000
TRUE19C1903A,20190102,0.16,0.17,0.15,0.15,2868400
TRUE19P1903A,20190102,0.29,0.31,0.29,0.31,10998400
TRUE23C1902A,20190102,0.02,0.02,0.02,0.02,5000
TRUE27C1904A,20190102,0.08,0.08,0.08,0.08,630000
TRUE28C1903A,20190102,0.04,0.04,0.04,0.04,2927600
TRUE28C1905A,20190102,0.13,0.13,0.12,0.12,10416200
TU01C1901A,20190102,0.39,0.4,0.39,0.39,4281600
TU01C1901B,20190102,0.22,0.25,0.22,0.22,5468000
TU01P1901A,20190102,0.13,0.13,0.11,0.12,4440500
TU06C1902A,20190102,0.07,0.07,0.07,0.07,531000
TU11C1906A,20190102,0.08,0.08,0.08,0.08,50000
TU13C1902A,20190102,0.06,0.06,0.06,0.06,1091400
TU19C1901A,20190102,0.02,0.02,0.02,0.02,165000
TU19C1906A,20190102,0.31,0.32,0.31,0.31,701400
TVO01C1903A,20190102,0.17,0.18,0.17,0.18,3625600
TVO01C1903B,20190102,0.09,0.09,0.09,0.09,970600
TVO13C1904A,20190102,0.12,0.13,0.12,0.13,3993300
TVO19C1906A,20190102,0.27,0.28,0.27,0.28,582000
UNIQ08C1906A,20190102,0.03,0.03,0.03,0.03,578900
UNIQ23C1901A,20190102,0.01,0.01,0.01,0.01,1700
UV01C1902A,20190102,0.11,0.11,0.1,0.1,461400
UV01C1902B,20190102,0.04,0.04,0.03,0.03,367400
UV13C1908A,20190102,0.29,0.29,0.28,0.29,4902200
UV19C1906A,20190102,0.28,0.29,0.28,0.28,210000
UV24C1903A,20190102,0.14,0.15,0.14,0.15,300000
UV28C1906A,20190102,0.21,0.21,0.2,0.2,1518000
VGI23C1905A,20190102,1.38,1.4,1.38,1.39,840000
VGI23C1911A,20190102,1.36,1.36,1.36,1.36,202000
WHA01C1906A,20190102,0.61,0.61,0.57,0.58,5749500
WHA01C1906B,20190102,0.48,0.49,0.44,0.47,8065900
WHA01P1906A,20190102,0.58,0.61,0.57,0.59,21523400
WHA06C1903A,20190102,0.32,0.34,0.28,0.3,914000
WHA07C1906A,20190102,0.48,0.48,0.48,0.48,5000
WHA08C1904A,20190102,0.23,0.23,0.21,0.22,888600
WHA11C1903A,20190102,0.11,0.11,0.1,0.1,608500
WHA13C1905A,20190102,0.43,0.43,0.39,0.4,10081400
WHA19C1901A,20190102,0.31,0.31,0.25,0.26,5761700
WHA23C1906A,20190102,0.36,0.37,0.33,0.35,4100000
WHA24C1902A,20190102,0.2,0.2,0.2,0.2,290000
WHA27P1905A,20190102,0.41,0.44,0.41,0.42,1583100
WHA28C1903A,20190102,0.16,0.16,0.13,0.14,5690600
WHAU13C1905A,20190102,0.2,0.21,0.2,0.21,3130200
WHAU19C1902A,20190102,0.07,0.07,0.07,0.07,1377800
WHAU27C1905A,20190102,0.11,0.11,0.11,0.11,135000
WORK01C1904A,20190102,0.03,0.03,0.03,0.03,243000
WORK13C1902A,20190102,0.01,0.01,0.01,0.01,201600
WORK13C1903A,20190102,0.03,0.03,0.03,0.03,602000
WORK13C1905A,20190102,0.58,0.67,0.58,0.65,7117300
WORK19C1902A,20190102,0.01,0.01,0.01,0.01,40000
WORK19C1905A,20190102,0.11,0.12,0.11,0.12,1775600
WORK24C1907A,20190102,0.12,0.12,0.12,0.12,900
WORK28C1905A,20190102,0.1,0.1,0.1,0.1,419800
2S-W1,20190102,0.02,0.03,0.02,0.02,189100
7UP-W2,20190102,0.01,0.01,0.01,0.01,800
ACAP-W2,20190102,0.29,0.33,0.26,0.28,2774800
ACC-W1,20190102,0.02,0.02,0.02,0.02,100
AIRA-W2,20190102,0.01,0.02,0.01,0.01,120200
AJA-W1,20190102,0.07,0.08,0.06,0.06,1431000
ALT-W1,20190102,0.6,0.65,0.59,0.6,97200
APEX-W1,20190102,0.04,0.04,0.04,0.04,1600
APURE-W2,20190102,0.18,0.18,0.18,0.18,20000
AS-W1,20190102,0.12,0.14,0.1,0.12,17100
ATP30-W1,20190102,0.64,0.66,0.64,0.65,20100
AYUD-W1,20190102,3.6,3.76,3.54,3.56,1221400
B-W4,20190102,0.1,0.1,0.08,0.09,155300
BKD-W2,20190102,0.19,0.2,0.18,0.18,1677800
BM-W1,20190102,0.3,0.31,0.27,0.31,19900
BTS-W4,20190102,0.43,0.46,0.42,0.42,83380500
BWG-W4,20190102,0.02,0.02,0.01,0.01,1122900
CGD-W4,20190102,0.29,0.29,0.24,0.25,102300
CGH-W3,20190102,0.05,0.05,0.03,0.04,16000
CHEWA-W1,20190102,0.1,0.12,0.1,0.12,185600
CI-W1,20190102,0.12,0.12,0.12,0.12,30000
CKP-W1,20190102,0.52,0.53,0.51,0.52,5407900
DCC-W1,20190102,0.69,0.74,0.69,0.7,6905000
DIGI-W1,20190102,0.02,0.02,0.01,0.02,350600
DIGI-W2,20190102,0.01,0.01,0.01,0.01,269400
DIMET-W2,20190102,0.05,0.06,0.05,0.06,304000
ECF-W2,20190102,0.07,0.08,0.06,0.07,281800
ECF-W3,20190102,0.75,0.75,0.71,0.72,41600
EFORL-W3,20190102,0.01,0.01,0.01,0.01,332300
EMC-W6,20190102,0.19,0.2,0.17,0.2,12047100
EVER-W3,20190102,0.02,0.03,0.02,0.03,515700
FC-W1,20190102,0.04,0.05,0.04,0.05,200
FOCUS-W2,20190102,0.43,0.45,0.42,0.42,21000
FVC-W2,20190102,0.31,0.31,0.28,0.29,179000
IHL-W1,20190102,4.64,4.64,3.92,4.08,52200
ITD-W1,20190102,0.06,0.06,0.04,0.05,3586500
ITEL-W1,20190102,0.39,0.43,0.39,0.41,1852900
JAS-W3,20190102,1.76,1.78,1.72,1.73,282200
JKN-W1,20190102,1.19,1.4,1.19,1.3,2112700
JMART-W2,20190102,0.21,0.24,0.21,0.21,1456000
JMT-W2,20190102,1.98,1.98,1.98,1.98,30000
LIT-W1,20190102,1.4,1.4,1.37,1.37,11900
MACO-W2,20190102,0.2,0.21,0.2,0.2,9150300
META-W3,20190102,0.09,0.1,0.08,0.09,1230800
MILL-W3,20190102,0.02,0.02,0.02,0.02,1000000
MILL-W4,20190102,0.13,0.14,0.13,0.14,700
MILL-W5,20190102,0.1,0.11,0.09,0.1,1043900
ML-W2,20190102,0.01,0.01,0.01,0.01,5205600
MONO-W1,20190102,0.26,0.27,0.25,0.26,2135200
NCL-W3,20190102,0.22,0.24,0.21,0.24,183500
NOK-W1,20190102,0.31,0.31,0.3,0.3,19400
NUSA-W3,20190102,0.3,0.3,0.3,0.3,41500
NVD-W1,20190102,0.25,0.7,0.24,0.52,80946300
ORI-W1,20190102,0.51,0.54,0.5,0.5,2108700
PACE-W2,20190102,0.08,0.1,0.08,0.08,1436100
PDI-W1,20190102,0.86,0.9,0.83,0.86,2915300
PDJ-W2,20190102,0.98,0.98,0.96,0.98,23900
PDJ-W3,20190102,0.93,0.93,0.92,0.92,11100
PDJ-W4,20190102,1,1,0.92,0.92,24600
PIMO-W1,20190102,2.7,2.76,2.7,2.7,68700
PSTC-W1,20190102,0.08,0.08,0.07,0.07,12083900
RICHY-W1,20190102,0.12,0.13,0.12,0.12,191800
RICHY-W2,20190102,0.11,0.12,0.11,0.12,478800
RS-W3,20190102,4.92,5,4.84,4.84,230700
S-W1,20190102,0.04,0.04,0.03,0.03,45100
SAMART-W2,20190102,0.38,0.39,0.38,0.39,37200
SANKO-W1,20190102,0.27,0.28,0.26,0.26,700700
SAWAD-W1,20190102,7.05,7.2,6.95,6.95,10200
SDC-W1,20190102,0.15,0.16,0.14,0.14,151800
SIMAT-W2,20190102,0.12,0.12,0.12,0.12,3000
SIMAT-W3,20190102,0.21,0.21,0.18,0.18,6300
SIMAT-W4,20190102,0.75,0.78,0.73,0.77,98000
SKY-W1,20190102,11.3,11.3,11.3,11.3,3500
SMT-W1,20190102,0.01,0.02,0.01,0.01,237800
SMT-W2,20190102,0.36,0.36,0.34,0.34,91100
SPORT-W7,20190102,0.02,0.03,0.02,0.03,200
SST-W2,20190102,1.76,1.92,1.66,1.7,6577900
STAR-W3,20190102,0.9,1.05,0.9,0.92,313200
SUPER-W4,20190102,0.04,0.05,0.04,0.05,4299200
SVI-W3,20190102,1.85,1.91,1.85,1.9,27700
TAKUNI-W,20190102,0.15,0.17,0.15,0.16,81400
TAPAC-W3,20190102,0.33,0.66,0.32,0.47,11931500
TCC-W3,20190102,0.16,0.16,0.15,0.16,155200
TCC-W4,20190102,0.15,0.15,0.15,0.15,268900
TCC-W5,20190102,0.29,0.3,0.25,0.3,91800
TCJ-W2,20190102,0.54,0.54,0.5,0.53,29400
TCMC-W2,20190102,0.08,0.08,0.06,0.06,5431600
TFG-W2,20190102,0.28,0.29,0.28,0.29,252800
TH-W2,20190102,0.17,0.18,0.16,0.16,372800
THE-W2,20190102,0.03,0.03,0.03,0.03,769300
TNPC-W1,20190102,0.15,0.17,0.14,0.14,1576300
TRITN-W3,20190102,0.21,0.22,0.21,0.22,1060100
