<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SUSCO-W1,20190103,0.01,0.01,0.01,0.01,400
SVI-W3,20190103,1.82,1.9,1.8,1.85,65300
TAKUNI-W,20190103,0.15,0.15,0.15,0.15,50000
TAPAC-W3,20190103,0.44,0.46,0.35,0.38,3419600
TCC-W3,20190103,0.16,0.16,0.15,0.16,209300
TCC-W4,20190103,0.15,0.17,0.15,0.17,233500
TCC-W5,20190103,0.3,0.3,0.28,0.3,60700
TCJ-W2,20190103,0.51,0.52,0.48,0.52,24800
TCMC-W2,20190103,0.07,0.07,0.05,0.07,1459100
TFG-W1,20190103,0.31,0.31,0.31,0.31,100
TFG-W2,20190103,0.34,0.34,0.3,0.3,395800
TGPRO-W3,20190103,0.02,0.02,0.02,0.02,1700
TH-W2,20190103,0.17,0.17,0.16,0.16,21200
THE-W2,20190103,0.03,0.03,0.03,0.03,53000
TNITY-W1,20190103,0.69,0.7,0.67,0.67,63400
TNPC-W1,20190103,0.14,0.15,0.14,0.14,483100
TRITN-W3,20190103,0.23,0.23,0.22,0.22,785600
TTA-W5,20190103,0.01,0.02,0.01,0.01,14574500
TTCL-W1,20190103,0.83,0.88,0.81,0.81,1451000
TVD-W2,20190103,0.62,0.67,0.6,0.61,1188400
U-W1,20190103,0.01,0.01,0.01,0.01,7100100
U-W4,20190103,0.01,0.01,0.01,0.01,5600
UAC-W2,20190103,0.42,0.46,0.4,0.4,558700
UKEM-W2,20190103,0.4,0.41,0.39,0.41,7800
UWC-W2,20190103,0.01,0.01,0.01,0.01,10100
VGI-W2,20190103,0.38,0.39,0.37,0.39,10090700
VIBHA-W2,20190103,1.02,1.03,1.02,1.03,80400
VIBHA-W3,20190103,0.16,0.17,0.14,0.15,617900
WAVE-W1,20190103,0.33,0.33,0.32,0.32,35600
WHA-W1,20190103,7.15,7.15,7,7.15,67700
WORK-W1,20190103,3.5,3.5,3,3,5400
XO-W1,20190103,6.5,6.7,6.5,6.6,7200
!AGRO,20190103,376.49,379.52,374.33,376.5,91525900
!CONSUMP,20190103,107.03,108.37,107.02,108.09,73392000
!FINCIAL,20190103,188.29,189.96,187.81,188.29,216599400
!INDUS,20190103,129.16,130.24,127.08,127.84,241721100
!PROPCON,20190103,130.49,130.91,129.49,129.6,554146600
!RESOURC,20190103,203.34,204.98,200.29,201.24,374490900
!SERVICE,20190103,489.08,491.16,482.66,483.82,652567800
!TECH,20190103,150.16,151.1,149.12,149.24,125058200
$AGRI,20190103,180.9,184.5,180.9,183.73,33818600
$AUTO,20190103,465.7,470.52,465.2,466.23,4371400
$BANK,20190103,514.62,519.06,513.2,514.84,169970500
$COMM,20190103,39525.7,40046,38897.2,38985,283161000
$CONMAT,20190103,10755,10800.3,10674.8,10688,165667600
$CONS,20190103,85.41,86.45,85.04,85.56,49968300
$ENERG,20190103,23184.2,23371.2,22836.7,22944.8,374447300
$ETRON,20190103,1487.85,1497.08,1475.04,1483.8,10183100
$FASHION,20190103,719.2,731.62,719.03,730.81,767500
$FIN,20190103,3504.02,3550.08,3486.56,3495.65,37111000
$FOOD,20190103,10753.3,10833.9,10680.4,10742.2,57707300
$HELTH,20190103,5598.14,5651.09,5593.91,5606.68,127960400
$HOME,20190103,27.66,27.92,27.46,27.62,70590300
$ICT,20190103,142.12,143.26,141.3,141.37,114875100
$IMM,20190103,45.72,45.99,45.4,45.67,132928100
$INSUR,20190103,11217.9,11264,11185.9,11203.3,9517900
$MEDIA,20190103,47.86,47.97,47.48,47.73,102128400
$MINE,20190103,10.05,10.14,10.05,10.05,43600
$PAPER,20190103,2588.08,2658.41,2574.01,2602.15,249500
$PERSON,20190103,229.37,232.81,227.92,229.07,2034200
$PETRO,20190103,1276.37,1289.01,1250.19,1259.43,41330200
$PF&REIT,20190103,202.82,204.23,202.43,203.79,6060300
$PKG,20190103,3170.84,3181.42,3140.73,3179.13,11261400
$PROF,20190103,141.46,143.98,140.65,141.46,8376100
$PROP,20190103,280.79,281.5,276.67,277.21,332450400
$STEEL,20190103,30.03,30.41,29.83,29.92,51580600
$TOURISM,20190103,624.62,636.63,621.8,622.64,9821200
$TRANS,20190103,367.23,367.38,359.48,361.34,121120600
MAI,20190103,355.23,357.57,353.74,354.95,245784212
SET,20190103,1571.48,1578.17,1556.77,1560.03,11329467540
SET100,20190103,2307.1,2317.49,2280.29,2286.56,1558075699
SET50,20190103,1051.31,1055.91,1038.39,1041.49,915777109
SETHD,20190103,1180.65,1186.6,1169.42,1173.39,468938111
AOT-F,20190103,64.75,64.75,63.25,63.75,2900
BAY-F,20190103,41,41,41,41,200
BBL-F,20190103,210,212,208,211,565400
KBANK-F,20190103,186.5,187,185,185.5,1609300
AAVH19,20190103,4.06,4.06,4,4.01,1654
ADVANCH19,20190103,174.23,175.5,173.74,173.74,278
ADVANCM19,20190103,172.08,172.08,172.08,172.08,121
ADVANCU19,20190103,170.74,170.74,170.74,170.74,1
ADVANCZ19,20190103,173,173,173,173,20
AMATAH19,20190103,20.55,20.8,20.3,20.3,617
AMATAM19,20190103,20.43,20.51,20.43,20.46,14
AOTH19,20190103,64.26,64.3,62.8,62.8,230
AOTM19,20190103,64.25,64.25,63.39,63.39,63
AOTU19,20190103,64.25,64.25,64.25,64.25,201
APH19,20190103,6.09,6.09,6.09,6.09,804
BAH19,20190103,11.39,11.39,11.39,11.39,27
BANPUH19,20190103,15.15,15.16,14.57,14.77,7992
BANPUM19,20190103,14.94,14.95,14.5,14.63,643
BANPUZ19,20190103,14.9,14.9,14.72,14.72,4
BAYH19,20190103,38.06,38.06,37.5,37.5,2
BBLH19,20190103,205.49,206,204.57,204.57,105
BBLM19,20190103,202.5,202.5,202.5,202.5,1
BBLU19,20190103,205,205,205,205,60
BCHH19,20190103,16.4,16.4,15.96,15.96,311
BCPH19,20190103,31.2,31.25,30.62,30.62,27
BCPZ19,20190103,31.19,31.25,30.83,30.83,4
BDMSH19,20190103,24.5,24.64,24.42,24.43,2317
BDMSM19,20190103,24.78,24.78,24.78,24.78,300
BEAUTYH19,20190103,6.82,7.05,6.68,6.85,704
BEAUTYM19,20190103,6.7,6.75,6.7,6.75,102
BEAUTYU19,20190103,6.75,6.75,6.75,6.75,1
BECH19,20190103,4.89,4.9,4.86,4.86,308
BECM19,20190103,4.86,4.86,4.86,4.86,1
BEMH19,20190103,9.85,10.04,9.8,9.87,4578
BEMM19,20190103,9.82,9.82,9.76,9.76,803
BHH19,20190103,191.56,191.56,191.56,191.56,61
BJCH19,20190103,50,50,47.15,47.15,4255
BJCM19,20190103,47.77,47.77,47.77,47.77,2100
BJCU19,20190103,47.77,47.77,47.77,47.77,1
BLAH19,20190103,26.86,26.86,26.86,26.86,2
BLAM19,20190103,26.98,26.98,26.98,26.98,100
BLANDH19,20190103,1.55,1.56,1.54,1.55,1266
BLANDM19,20190103,1.56,1.56,1.54,1.56,79199
BLANDZ19,20190103,1.56,1.57,1.56,1.56,504
BTSH19,20190103,9.51,9.51,9.46,9.46,2007
BTSM19,20190103,9.55,9.55,9.45,9.45,4
CBGH19,20190103,31.3,32.12,30.16,32.12,5598
CBGM19,20190103,37.05,37.05,37.05,37.05,2050
CENTELH19,20190103,41,41.25,40.19,40.19,342
CHGH19,20190103,1.85,1.9,1.84,1.9,2320
CHGM19,20190103,1.84,1.84,1.84,1.84,7
CKH19,20190103,25.11,25.25,25,25,6
CKM19,20190103,25.03,25.03,25.02,25.02,3
CKPH19,20190103,5.08,5.08,4.98,4.98,5075
CKPZ19,20190103,5,5,5,5,4
CPALLH19,20190103,70.92,71.8,70.45,70.75,1718
CPALLM19,20190103,70.39,71,70.39,70.62,1416
CPALLZ19,20190103,70.8,70.8,70.8,70.8,420
CPFH19,20190103,24.95,24.95,24.9,24.9,955
CPFM19,20190103,24.91,24.91,24.77,24.77,6
CPFU19,20190103,24.7,24.7,24.7,24.7,1
CPNH19,20190103,73.28,73.28,72.55,72.79,1673
CPNM19,20190103,73.7,73.7,73.7,73.7,57
DTACH19,20190103,43.76,43.98,43.74,43.75,14
DTACM19,20190103,43.49,43.49,43.49,43.49,100
EGCOH19X,20190103,245.71,245.71,245.71,245.71,20
EPGH19,20190103,6.93,6.93,6.79,6.8,24
GDH19,20190103,1291.2,1293.3,1288.3,1293,332
GF10G19,20190103,19740,19760,19740,19760,157
GF10J19,20190103,19800,19820,19800,19820,39
GF10M19,20190103,19870,19870,19870,19870,10
GF10V18,20190103,19390,19430,19320,19330,2165
GF10Z18,20190103,19730,19800,19620,19710,4723
GFV18,20190103,19410,19450,19330,19330,66
GFZ18,20190103,19720,19790,19640,19700,256
GLOBALH19,20190103,19.9,19.9,18.16,18.3,1404
GLOBALM19,20190103,18.56,18.56,18.56,18.56,400
GLOBALU19,20190103,19.44,19.44,19.44,19.44,100
GLOWH19X,20190103,90.14,90.14,90.14,90.14,150
GOH19,20190103,1292,1293,1291.5,1292.7,117
GOZ18,20190103,1271.5,1278.1,1266.5,1272.2,210
GPSCH19,20190103,58.5,58.5,56.86,56.86,5
HANAH19,20190103,30.62,30.62,30.62,30.62,203
HMPROH19,20190103,15.1,15.1,14.76,14.76,2312
HMPROZ19,20190103,14.8,14.8,14.8,14.8,250
ICHIH19,20190103,3.02,3.02,3.02,3.02,4050
INTUCHH19,20190103,48.46,48.46,48,48,43
IRPCH19,20190103,5.59,5.64,5.59,5.61,2534
IRPCM19,20190103,5.62,5.66,5.62,5.63,9
IRPCU19,20190103,5.66,5.66,5.65,5.65,2
IRPCZ19,20190103,5.65,5.66,5.65,5.66,2
ITDH19,20190103,2.2,2.23,2.16,2.19,561
IVLH19,20190103,53.55,53.93,53.1,53.58,192
IVLM19,20190103,53.68,53.68,53.68,53.68,42
IVLZ19,20190103,53.9,53.9,53.2,53.2,80
JASH19,20190103,4.46,4.46,4.43,4.43,16512
KBANKH19,20190103,186.43,186.51,185.58,185.58,269
KBANKM19,20190103,184.23,184.23,184.23,184.23,41
KBANKZ19,20190103,184,184,184,184,1
KCEH19X,20190103,25.74,25.75,25.68,25.68,65
KKPH19,20190103,67.25,67.25,67.25,67.25,20
KTBH19,20190103,19.4,19.78,19.33,19.55,1013
KTBM19,20190103,18.99,19.27,18.79,19.14,2640
KTBU19,20190103,19.12,19.12,19.12,19.12,2600
KTCH19X,20190103,29.97,30.01,29.97,30,3
KTCU19,20190103,31.22,31.22,31.22,31.22,500
KTCZ19,20190103,31,31,31,31,50
LHH19,20190103,9.92,9.97,9.92,9.97,201
LHM19,20190103,10.24,10.24,10.24,10.24,200
LPNH19,20190103,6.41,6.46,6.32,6.35,372
LPNM19,20190103,6.34,6.34,6.34,6.34,2
MAJORH19,20190103,20.6,20.6,20.35,20.35,107
MINTH19,20190103,34.4,34.4,33.91,34.3,2208
MINTM19,20190103,33.92,33.92,33.91,33.91,3
MINTZ19,20190103,37.7,37.7,37.7,37.7,300
MTCH19,20190103,49.24,49.24,48.99,48.99,704
PLANBH19,20190103,6.13,6.13,6.13,6.13,6
PLANBZ19,20190103,6.13,6.13,6.13,6.13,1
PTGH19,20190103,8.7,8.99,8.7,8.95,598
PTGM19,20190103,8.75,8.95,8.75,8.95,203
PTGU19,20190103,8.48,8.48,8.48,8.48,1
PTTEPH19,20190103,112.5,112.5,110.25,110.95,730
PTTEPM19,20190103,112.81,112.81,112.81,112.81,131
PTTGCH19,20190103,69.26,69.26,66.58,68.5,481
PTTGCM19,20190103,69.3,69.3,66.99,66.99,264
PTTGCU19,20190103,67.41,67.41,67.41,67.41,1
PTTH19X,20190103,45.8,45.99,45,45,149
PTTM19,20190103,45.5,46,45.12,45.13,657
PTTU19,20190103,45.65,45.65,45.65,45.65,2
QHH19,20190103,2.69,2.69,2.69,2.69,687
QHM19,20190103,2.68,2.68,2.6,2.6,1225
RATCHH19,20190103,50.5,50.5,49.74,49.74,43
RATCHM19,20190103,50.75,50.75,50.75,50.75,20
ROBINSH19,20190103,64.9,64.9,64.9,64.9,75
S50F19,20190103,1050.6,1052,1035.8,1040.5,177
S50G19,20190103,1058.5,1058.5,1035,1039,45
S50H19,20190103,1049,1050,1031.2,1037,195252
S50M19,20190103,1042,1044.5,1027,1032.3,12233
S50U19,20190103,1039.8,1041.2,1024,1029.2,1614
S50Z19,20190103,1040,1040,1022.5,1027.4,1457
SAWADH19X,20190103,44.89,45.49,44.89,45.49,307
SAWADM19,20190103,45.25,45.25,45.25,45.25,60
SCBH19,20190103,134,135.4,134,135.4,102
SCCH19,20190103,438.98,438.99,436.45,436.99,93
SCCM19,20190103,427.02,427.02,427.02,427.02,141
SIRIH19,20190103,1.17,1.18,1.17,1.17,950
SIRIM19,20190103,1.17,1.17,1.17,1.17,57
SPALIH19,20190103,18.49,18.89,18.49,18.89,1903
SPALIM19,20190103,18.92,18.92,18.92,18.92,200
SPCGH19,20190103,18.01,18.01,18.01,18.01,1
STAH19,20190103,14,14.56,14,14.56,2391
STAM19,20190103,14.4,14.4,14.4,14.4,6
STECH19,20190103,21.1,21.1,20.41,20.98,1304
STECM19,20190103,20.87,20.87,20.87,20.87,200
STPIH19,20190103,3.92,4.1,3.9,3.95,19
STPIM19,20190103,4.03,4.03,3.94,3.99,6
STPIU19,20190103,4.02,4.03,4.02,4.02,4
TASCOH19,20190103,14.16,14.22,14.16,14.17,117
TCAPH19,20190103,51.16,51.16,49.89,49.89,2
THAIH19,20190103,12.26,12.36,12.25,12.25,21
THAIZ19,20190103,12.48,12.48,12.39,12.39,2
THCOMH19,20190103,6.01,6.13,6.01,6.13,42
THCOMM19,20190103,5.71,5.71,5.71,5.71,1
THCOMU19,20190103,6,6,6,6,2
TISCOH19,20190103,79.5,80.5,79.5,80.5,125
TISCOM19,20190103,77.02,77.78,77.02,77.78,6
TMBH19,20190103,2.23,2.23,2.19,2.2,3173
TMBM19,20190103,2.19,2.19,2.15,2.16,1115
TOPH19,20190103,62.08,62.24,61.22,61.22,452
TOPM19,20190103,65.55,65.55,65.55,65.55,20
TOPU19,20190103,64.5,64.5,64.5,64.5,100
TOPZ19,20190103,64,64,64,64,50
TPIPLH19,20190103,1.99,1.99,1.95,1.97,191
TRUEH19,20190103,5.16,5.22,5.16,5.16,3040
TRUEM19,20190103,5.22,5.22,5.2,5.22,9013
TRUEU19,20190103,5.27,5.27,5.27,5.27,501
TTAH19,20190103,5.23,5.23,5.1,5.1,53
TTCLH19,20190103,6.63,6.64,6.63,6.64,7
TUH19,20190103,16.11,16.11,15.61,15.61,337
UNIQH19,20190103,9.2,9.2,9.07,9.1,277
USDF19,20190103,32.26,32.26,32.1,32.1,57
USDH19,20190103,32.23,32.25,32.03,32.13,706
USDM19,20190103,32.07,32.07,31.92,32,208
VGIH19,20190103,7.92,7.92,7.8,7.86,32
VGIM19,20190103,7.95,7.95,7.8,7.8,511
VGIU19,20190103,7.78,7.78,7.78,7.78,2
VNGH19,20190103,4.84,4.84,4.84,4.84,3
WHAH19,20190103,4.24,4.24,4.18,4.18,4891
