<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
PTTG23C1906A,20190108,0.2,0.2,0.2,0.2,1658400
PTTG24P1905A,20190108,0.71,0.72,0.71,0.72,3021000
PTTG27P1903A,20190108,0.16,0.16,0.16,0.16,900000
PTTG28C1904A,20190108,0.2,0.2,0.2,0.2,6547200
PTTG42P1904A,20190108,0.78,0.79,0.78,0.79,1591200
QH01P1903A,20190108,1.2,1.2,1.2,1.2,642400
QH11C1910A,20190108,0.23,0.23,0.23,0.23,80000
QH19C1904A,20190108,0.08,0.09,0.08,0.09,12000
QH27P1905A,20190108,0.51,0.51,0.5,0.5,895000
RATC19C1901A,20190108,0.07,0.07,0.07,0.07,1516000
ROBI01C1903A,20190108,0.58,0.61,0.58,0.58,6052500
ROBI01C1903B,20190108,0.31,0.33,0.3,0.3,10408400
ROBI06C1903A,20190108,0.27,0.28,0.26,0.26,1160000
ROBI08C1903A,20190108,0.22,0.24,0.22,0.22,1258000
ROBI11C1906A,20190108,0.31,0.32,0.31,0.31,552200
ROBI13C1902A,20190108,0.16,0.17,0.15,0.15,7017800
ROBI19C1901A,20190108,0.26,0.28,0.25,0.25,2650000
ROBI24C1903A,20190108,0.26,0.26,0.26,0.26,30000
ROBI27C1905A,20190108,0.37,0.39,0.37,0.37,1350000
RS08C1901A,20190108,0.02,0.02,0.02,0.02,55600
RS13C1901A,20190108,0.03,0.03,0.02,0.02,8144200
RS13C1905A,20190108,0.29,0.34,0.28,0.31,24852600
RS19C1901A,20190108,0.02,0.02,0.02,0.02,49500
RS19C1906A,20190108,0.47,0.51,0.46,0.49,4389800
RS24C1904A,20190108,0.29,0.3,0.29,0.29,17624000
RS27C1905A,20190108,0.3,0.33,0.3,0.33,2435000
S10001C1911A,20190108,0.77,0.77,0.75,0.77,89800
S5001C1901A,20190108,0.08,0.09,0.06,0.07,9459200
S5001C1901B,20190108,0.02,0.03,0.01,0.03,3042800
S5001C1902A,20190108,0.26,0.27,0.23,0.25,24109400
S5001C1902B,20190108,0.12,0.13,0.11,0.12,9698800
S5001C1903F,20190108,0.47,0.48,0.44,0.46,170840100
S5001C1903G,20190108,0.87,0.9,0.83,0.88,202578400
S5001C1904A,20190108,0.96,0.97,0.92,0.95,8064500
S5001C1904B,20190108,0.87,0.89,0.85,0.88,9906500
S5001P1901A,20190108,1.43,1.47,1.4,1.42,6070300
S5001P1901B,20190108,1.21,1.27,1.18,1.21,17909100
S5001P1902A,20190108,1.12,1.16,1.11,1.13,14309500
S5001P1902B,20190108,0.99,1.05,0.98,1,104128400
S5001P1903F,20190108,1.05,1.1,1.02,1.05,232436300
S5001P1903G,20190108,0.86,0.9,0.84,0.86,146385900
S5001P1904A,20190108,0.92,0.96,0.92,0.93,3926300
S5001P1904B,20190108,0.83,0.87,0.81,0.83,644200
S5006C1903A,20190108,0.4,0.41,0.37,0.39,1269700
S5006C1903B,20190108,0.55,0.58,0.53,0.57,1134800
S5006C1903C,20190108,0.79,0.82,0.75,0.8,6876000
S5006C1903D,20190108,0.32,0.33,0.29,0.32,10780700
S5006P1903A,20190108,1.1,1.13,1.07,1.07,1477600
S5006P1903B,20190108,0.85,0.86,0.79,0.8,653300
S5006P1903C,20190108,0.59,0.63,0.56,0.57,14297300
S5006P1903D,20190108,0.45,0.51,0.43,0.43,12174100
S5008C1903A,20190108,0.31,0.32,0.29,0.32,11011200
S5008P1903A,20190108,0.62,0.67,0.6,0.6,19971100
S5013C1903A,20190108,0.37,0.38,0.34,0.36,366743800
S5013C1903B,20190108,0.68,0.69,0.62,0.66,581466800
S5013C1903C,20190108,1.03,1.05,0.98,1.03,286611300
S5013P1903A,20190108,1.16,1.22,1.13,1.15,206755400
S5013P1903B,20190108,0.63,0.67,0.61,0.61,501760100
S5013P1903C,20190108,0.5,0.53,0.47,0.48,1091286000
S5028C1901A,20190108,0.12,0.14,0.1,0.13,505800
S5028C1903A,20190108,0.31,0.32,0.3,0.31,396200
S5028C1903B,20190108,0.5,0.51,0.46,0.49,143981000
S5028P1901A,20190108,0.5,0.52,0.42,0.46,363900
S5028P1903A,20190108,0.93,0.97,0.9,0.92,50305000
S5028P1903B,20190108,0.54,0.57,0.51,0.53,158733000
SAWA01C1901A,20190108,0.81,0.82,0.81,0.82,2261400
SAWA01C1901B,20190108,0.39,0.39,0.37,0.39,3701700
SAWA01P1901A,20190108,0.09,0.1,0.08,0.08,16250600
SAWA06C1903A,20190108,1.18,1.2,1.18,1.2,390100
SAWA08C1902A,20190108,0.72,0.74,0.72,0.74,186000
SAWA08C1903A,20190108,0.34,0.36,0.34,0.36,786800
SAWA11C1906A,20190108,0.51,0.52,0.51,0.52,401600
SAWA13C1903A,20190108,0.22,0.23,0.21,0.22,3649400
SAWA13C1904A,20190108,0.46,0.47,0.45,0.47,3513100
SAWA19C1901A,20190108,0.77,0.81,0.77,0.81,675000
SAWA19C1903A,20190108,0.33,0.34,0.33,0.34,1101100
SAWA28C1902A,20190108,0.2,0.21,0.2,0.21,2432200
SAWA28C1905A,20190108,0.41,0.43,0.41,0.43,2736600
SCB01C1902A,20190108,0.7,0.7,0.69,0.69,4457500
SCB01C1902B,20190108,0.27,0.27,0.26,0.26,20850400
SCB01C1904A,20190108,0.28,0.28,0.27,0.27,10432600
SCB01C1904B,20190108,0.14,0.14,0.14,0.14,7133200
SCB01P1902A,20190108,0.33,0.33,0.32,0.33,4906400
SCB01P1904A,20190108,1.1,1.1,1.08,1.09,2702700
SCB01P1904B,20190108,0.83,0.85,0.83,0.83,1844000
SCB06C1903A,20190108,0.19,0.19,0.18,0.18,1346000
SCB08C1901A,20190108,0.05,0.05,0.05,0.05,120000
SCB11C1910A,20190108,0.45,0.45,0.44,0.44,1120000
SCB11P1910A,20190108,0.67,0.68,0.67,0.68,1260000
SCB13C1902A,20190108,0.03,0.03,0.03,0.03,205100
SCB13C1905A,20190108,0.28,0.28,0.27,0.27,1499400
SCB13P1905A,20190108,0.48,0.48,0.47,0.47,4835400
SCB19C1905A,20190108,0.38,0.38,0.37,0.37,1972100
SCB24P1906A,20190108,0.4,0.4,0.4,0.4,2400
SCB27C1902A,20190108,0.08,0.08,0.08,0.08,120000
SCB27P1903A,20190108,0.2,0.21,0.2,0.21,720000
SCB28C1902A,20190108,0.02,0.02,0.02,0.02,10000
SCB28C1904A,20190108,0.2,0.2,0.19,0.19,6530000
SCB42C1903A,20190108,0.11,0.11,0.11,0.11,408000
SCC01C1901A,20190108,0.53,0.53,0.5,0.5,2106700
SCC01C1901B,20190108,0.18,0.18,0.16,0.16,3281400
SCC01P1901A,20190108,0.14,0.16,0.14,0.15,3725800
SCC08C1902A,20190108,0.08,0.08,0.08,0.08,230000
SCC11C1906A,20190108,0.11,0.11,0.1,0.1,106500
SCC13C1903A,20190108,0.08,0.08,0.08,0.08,264200
SCC13C1906A,20190108,0.31,0.31,0.3,0.3,220500
SCC19C1901A,20190108,0.07,0.07,0.07,0.07,800000
SCC24C1910A,20190108,0.3,0.3,0.3,0.3,600000
SCC27C1904A,20190108,0.22,0.22,0.22,0.22,90000
SCC27P1904A,20190108,0.44,0.46,0.44,0.45,403000
SCC28C1905A,20190108,0.21,0.21,0.2,0.2,21200
SCC42C1904A,20190108,0.11,0.11,0.09,0.09,138400
SGP06C1903A,20190108,0.21,0.25,0.21,0.25,894000
SGP11C1904A,20190108,0.04,0.04,0.03,0.03,172600
SGP13C1905A,20190108,0.32,0.35,0.31,0.35,12982200
SGP19C1905A,20190108,0.4,0.43,0.39,0.43,1660200
SGP28C1904A,20190108,0.2,0.22,0.19,0.22,760500
SIRI01C1901A,20190108,0.02,0.02,0.02,0.02,100
SIRI01C1901B,20190108,0.01,0.01,0.01,0.01,500000
SIRI01C1907A,20190108,0.31,0.33,0.31,0.33,2302000
SIRI01C1907B,20190108,0.27,0.29,0.27,0.29,1787400
SIRI01P1901A,20190108,1.23,1.23,1.18,1.18,274000
SIRI01P1907A,20190108,0.39,0.39,0.36,0.36,451500
SIRI13C1902A,20190108,0.03,0.03,0.03,0.03,200
SIRI19C1906A,20190108,0.2,0.21,0.2,0.2,594200
SIRI28C1904A,20190108,0.05,0.05,0.05,0.05,20000
SPAL01C1907A,20190108,0.5,0.51,0.5,0.5,728600
SPAL01C1907B,20190108,0.45,0.46,0.43,0.43,744100
SPAL11C1910A,20190108,0.37,0.37,0.36,0.37,630000
SPAL13C1904A,20190108,0.12,0.12,0.11,0.11,1601000
SPAL19C1906A,20190108,0.3,0.3,0.28,0.28,635700
SPRC07C1903A,20190108,0.01,0.01,0.01,0.01,1100
SPRC11C1909A,20190108,0.08,0.08,0.08,0.08,2000
SPRC13C1905A,20190108,0.1,0.1,0.08,0.08,120000
SPRC19C1905A,20190108,0.08,0.08,0.07,0.07,901600
STA01C1904A,20190108,0.25,0.29,0.23,0.23,13249600
STA01C1904B,20190108,0.17,0.2,0.15,0.16,12209100
STA08C1904A,20190108,0.1,0.11,0.08,0.09,1823500
STA11C1909A,20190108,0.24,0.27,0.22,0.23,3792200
STA13C1901A,20190108,0.16,0.22,0.11,0.13,14800400
STA13C1902A,20190108,0.06,0.06,0.04,0.04,145200
STA19C1903A,20190108,0.5,0.57,0.45,0.46,10559300
STA19C1903B,20190108,0.08,0.1,0.06,0.07,3364200
STA27C1904A,20190108,0.14,0.17,0.13,0.13,1584200
STA28C1902A,20190108,0.08,0.11,0.07,0.07,6687300
STEC01C1902A,20190108,0.35,0.35,0.33,0.33,10743200
STEC01C1902B,20190108,0.16,0.16,0.14,0.15,13866200
STEC01P1902A,20190108,0.62,0.65,0.62,0.62,14195600
STEC06C1903A,20190108,0.16,0.16,0.16,0.16,440000
STEC08C1903A,20190108,0.12,0.12,0.11,0.11,1205700
STEC11C1903A,20190108,0.21,0.22,0.2,0.2,1955100
STEC13C1902A,20190108,0.13,0.13,0.12,0.12,4550400
STEC13C1903A,20190108,0.04,0.04,0.04,0.04,40000
STEC19C1901A,20190108,0.09,0.09,0.08,0.08,2592000
STEC27C1902A,20190108,0.37,0.37,0.34,0.35,2070000
SUPE19C1906A,20190108,0.18,0.19,0.18,0.18,2122000
TASC01C1903A,20190108,0.27,0.28,0.26,0.28,1648600
TASC01C1903B,20190108,0.12,0.12,0.12,0.12,2146200
TASC01P1903A,20190108,0.57,0.59,0.57,0.58,2972200
TASC08C1903A,20190108,0.13,0.13,0.13,0.13,167800
TASC13C1901A,20190108,0.01,0.01,0.01,0.01,36300
TASC13C1904A,20190108,0.21,0.21,0.2,0.21,22896800
TASC19C1902A,20190108,0.11,0.11,0.09,0.11,2819900
TASC23C1902A,20190108,0.07,0.07,0.07,0.07,100000
TASC27C1905A,20190108,0.26,0.26,0.26,0.26,90000
TASC28C1904A,20190108,0.08,0.08,0.08,0.08,4632200
TCAP01C1901A,20190108,0.49,0.5,0.49,0.49,1786700
TCAP01C1901B,20190108,0.18,0.18,0.18,0.18,200
TCAP01P1901A,20190108,0.1,0.11,0.1,0.11,2497700
TCAP11C1909A,20190108,0.24,0.24,0.24,0.24,5000
TCAP13C1901A,20190108,0.19,0.19,0.18,0.19,1844600
THAI01C1901A,20190108,0.04,0.05,0.04,0.05,44100
THAI01P1901A,20190108,0.74,0.74,0.72,0.72,842000
THAI11C1906A,20190108,0.16,0.16,0.16,0.16,210400
THAI13C1902A,20190108,0.04,0.04,0.04,0.04,40000
THAI13C1906A,20190108,0.32,0.33,0.31,0.33,2227700
THAI19C1905A,20190108,0.28,0.28,0.27,0.27,300000
THAI23C1901A,20190108,0.01,0.01,0.01,0.01,300
THAI27C1905A,20190108,0.17,0.17,0.17,0.17,120000
THAN08C1904A,20190108,0.11,0.11,0.11,0.11,75400
THAN13C1902A,20190108,0.08,0.08,0.08,0.08,3800
THAN13C1905A,20190108,0.34,0.34,0.33,0.33,492200
THAN19C1903A,20190108,0.24,0.24,0.23,0.23,700000
TISC01C1902A,20190108,0.59,0.6,0.57,0.57,1783800
TISC01C1902B,20190108,0.25,0.25,0.24,0.24,1783800
TISC08C1903A,20190108,0.26,0.26,0.25,0.26,1254600
TISC11C1903A,20190108,0.03,0.03,0.03,0.03,10000
TISC11C1910A,20190108,0.74,0.75,0.74,0.74,1451000
TISC13C1904A,20190108,0.45,0.45,0.44,0.45,3499600
TISC19C1906A,20190108,0.75,0.76,0.75,0.75,778000
TISC27C1905A,20190108,0.51,0.51,0.51,0.51,585000
TISC28C1905A,20190108,0.46,0.46,0.45,0.46,4760000
TISC42C1904A,20190108,0.27,0.28,0.27,0.28,607200
TKN01C1901A,20190108,0.01,0.01,0.01,0.01,190900
TKN01C1901B,20190108,0.01,0.01,0.01,0.01,136200
TKN01C1906A,20190108,0.64,0.65,0.62,0.63,6225100
TKN01C1906B,20190108,0.54,0.56,0.51,0.53,7717300
TKN13C1904A,20190108,0.02,0.02,0.01,0.02,101100
TKN13C1904B,20190108,0.18,0.18,0.17,0.17,4022400
TKN13C1905A,20190108,0.08,0.08,0.07,0.07,270200
TKN19C1905A,20190108,0.13,0.13,0.12,0.12,90300
TKN28C1906A,20190108,0.3,0.31,0.28,0.29,4853600
TMB01C1903A,20190108,0.16,0.16,0.16,0.16,4540000
TMB01P1903A,20190108,0.42,0.42,0.42,0.42,50000
TMB06C1902A,20190108,0.15,0.15,0.02,0.02,3800
TMB06C1903A,20190108,0.11,0.12,0.11,0.12,556600
TMB13C1901A,20190108,0.02,0.02,0.02,0.02,245200
TMB19C1906A,20190108,0.21,0.21,0.21,0.21,780000
TMB23C1906A,20190108,0.16,0.16,0.16,0.16,100
TMB27C1903A,20190108,0.16,0.16,0.16,0.16,240000
TMB28C1904A,20190108,0.1,0.1,0.1,0.1,3903200
TOA01C1901A,20190108,0.08,0.08,0.08,0.08,1200000
TOA01C1907A,20190108,0.36,0.37,0.36,0.37,3170400
TOA01C1907B,20190108,0.3,0.32,0.3,0.32,2892000
TOA19C1906A,20190108,0.27,0.29,0.27,0.29,1263700
TOA24C1904A,20190108,0.15,0.15,0.15,0.15,400000
TOA28C1904A,20190108,0.13,0.14,0.13,0.14,1216800
TOP01C1901A,20190108,0.53,0.53,0.49,0.53,7491300
TOP01C1904A,20190108,0.16,0.16,0.14,0.15,4790800
TOP01C1904B,20190108,0.06,0.06,0.05,0.06,1261000
TOP01P1901A,20190108,0.49,0.54,0.48,0.48,10084900
TOP01P1904A,20190108,1.9,1.99,1.9,1.9,2026700
TOP06C1903A,20190108,0.17,0.19,0.17,0.18,126500
TOP07C1908A,20190108,0.32,0.32,0.32,0.32,8000
TOP11C1905A,20190108,0.22,0.23,0.22,0.23,366000
TOP13C1904A,20190108,0.23,0.23,0.22,0.23,14544200
TOP13C1905A,20190108,0.61,0.61,0.56,0.6,31347800
TOP19C1906A,20190108,0.44,0.47,0.44,0.47,3008500
TOP23C1906A,20190108,0.28,0.28,0.27,0.28,1302100
TOP24C1905A,20190108,0.32,0.32,0.31,0.31,70000
TOP28C1904A,20190108,0.17,0.17,0.16,0.17,4543800
TPI01C1906A,20190108,0.26,0.26,0.25,0.25,619800
TPI01C1906B,20190108,0.2,0.2,0.19,0.19,671600
TPIP11C1909A,20190108,0.42,0.43,0.42,0.43,182000
TPIP13C1904A,20190108,0.4,0.42,0.4,0.41,4173000
TPIP13C1905A,20190108,0.15,0.15,0.15,0.15,554000
TPIP13C1908A,20190108,0.2,0.21,0.2,0.2,212800
TPIP19C1902A,20190108,0.21,0.22,0.21,0.22,40000
TPIP19C1906A,20190108,0.5,0.51,0.5,0.51,270000
TPIP28C1906A,20190108,0.41,0.42,0.41,0.42,2605000
TRUE01C1902A,20190108,0.16,0.17,0.15,0.16,8157300
TRUE01C1902B,20190108,0.04,0.05,0.04,0.05,50000
TRUE01C1905A,20190108,0.19,0.19,0.18,0.19,5460800
TRUE01C1905B,20190108,0.13,0.13,0.12,0.12,1993100
TRUE01P1902A,20190108,0.57,0.59,0.57,0.57,4049200
TRUE01P1902B,20190108,0.32,0.34,0.32,0.32,3571800
TRUE01P1905A,20190108,0.62,0.63,0.62,0.62,3092100
TRUE06C1906A,20190108,0.07,0.07,0.06,0.07,766400
TRUE08P1902A,20190108,0.18,0.19,0.18,0.18,2419000
TRUE13C1905A,20190108,0.12,0.13,0.11,0.13,8497800
TRUE13P1901A,20190108,0.11,0.12,0.11,0.11,10010000
TRUE16C1912A,20190108,0.36,0.37,0.36,0.37,240000
TRUE19C1901A,20190108,0.01,0.01,0.01,0.01,100
TRUE19C1903A,20190108,0.17,0.18,0.16,0.17,2857600
TRUE19P1903A,20190108,0.25,0.26,0.25,0.25,1298700
TRUE27C1904A,20190108,0.08,0.08,0.08,0.08,120000
TRUE28C1905A,20190108,0.13,0.13,0.13,0.13,3191600
TTA08C1906A,20190108,0.03,0.03,0.03,0.03,300
TU01C1901A,20190108,0.39,0.4,0.39,0.4,3980100
TU01C1901B,20190108,0.2,0.22,0.2,0.22,8537500
TU01P1901A,20190108,0.1,0.11,0.09,0.1,7548100
TU11C1902A,20190108,0.01,0.01,0.01,0.01,317400
TU11C1906A,20190108,0.08,0.08,0.08,0.08,225000
TU13C1902A,20190108,0.05,0.05,0.05,0.05,19200
TU19C1901A,20190108,0.01,0.02,0.01,0.02,4195200
TU19C1906A,20190108,0.3,0.31,0.3,0.31,1525700
TU24C1904A,20190108,0.17,0.17,0.15,0.15,85000
TVO01C1903A,20190108,0.18,0.18,0.17,0.17,5944200
TVO01C1903B,20190108,0.09,0.09,0.09,0.09,3500000
TVO13C1904A,20190108,0.12,0.12,0.12,0.12,387600
TVO19C1902A,20190108,0.03,0.03,0.03,0.03,1000000
TVO19C1906A,20190108,0.28,0.28,0.27,0.27,290200
UNIQ08C1906A,20190108,0.03,0.04,0.03,0.04,1517900
UNIQ23C1901A,20190108,0.01,0.01,0.01,0.01,400
UV01C1902A,20190108,0.13,0.13,0.13,0.13,1757400
UV13C1904A,20190108,0.1,0.1,0.1,0.1,2956300
UV13C1908A,20190108,0.31,0.32,0.31,0.32,12622700
UV19C1902A,20190108,0.04,0.04,0.04,0.04,20000
UV19C1906A,20190108,0.31,0.32,0.3,0.32,1345800
UV24C1903A,20190108,0.16,0.16,0.16,0.16,1200
UV28C1906A,20190108,0.23,0.24,0.22,0.24,5256000
VGI23C1905A,20190108,1.41,1.41,1.41,1.41,1000000
VGI23C1911A,20190108,1.38,1.38,1.38,1.38,1000000
WHA01C1906A,20190108,0.59,0.6,0.59,0.59,6091200
WHA01C1906B,20190108,0.46,0.47,0.46,0.46,8471100
WHA01P1906A,20190108,0.56,0.57,0.56,0.56,11933800
WHA06C1903A,20190108,0.3,0.31,0.3,0.31,1172000
WHA08C1904A,20190108,0.22,0.22,0.22,0.22,2902200
WHA11C1903A,20190108,0.1,0.1,0.1,0.1,1915200
WHA13C1905A,20190108,0.4,0.41,0.4,0.4,11823500
WHA19C1901A,20190108,0.26,0.28,0.25,0.28,5297400
WHA23C1906A,20190108,0.34,0.35,0.34,0.34,10500000
WHA24C1902A,20190108,0.19,0.2,0.19,0.19,16000
WHA27P1905A,20190108,0.4,0.4,0.4,0.4,280000
WHA28C1903A,20190108,0.14,0.14,0.13,0.14,3379300
WHAU13C1905A,20190108,0.2,0.21,0.2,0.21,5344600
WORK01C1904A,20190108,0.03,0.03,0.03,0.03,750100
WORK11C1903A,20190108,0.01,0.01,0.01,0.01,16000
WORK13C1905A,20190108,0.56,0.61,0.55,0.6,3986400
WORK19C1905A,20190108,0.11,0.11,0.11,0.11,405600
E1VFVN3001,20190108,19.5,19.5,19.3,19.4,87842
2S-W1,20190108,0.03,0.03,0.02,0.03,470500
ACAP-W2,20190108,0.33,0.37,0.31,0.35,13381600
AIRA-W2,20190108,0.01,0.01,0.01,0.01,10200
AJA-W1,20190108,0.07,0.08,0.06,0.07,1342600
ALT-W1,20190108,0.66,0.67,0.64,0.65,30900
APEX-W1,20190108,0.03,0.03,0.03,0.03,9500
APURE-W2,20190108,0.17,0.17,0.17,0.17,4700
AS-W1,20190108,0.12,0.12,0.09,0.12,13100
ATP30-W1,20190108,0.63,0.63,0.61,0.63,31100
AYUD-W1,20190108,3.86,4.12,3.78,3.98,6432800
B-W4,20190108,0.08,0.08,0.08,0.08,300000
BKD-W2,20190108,0.18,0.19,0.17,0.18,1184400
BM-W1,20190108,0.36,0.36,0.31,0.33,46800
BTS-W4,20190108,0.41,0.42,0.4,0.4,20979000
BWG-W4,20190108,0.01,0.02,0.01,0.01,6368400
CGD-W4,20190108,0.26,0.26,0.25,0.25,111400
CGH-W3,20190108,0.05,0.05,0.03,0.04,141000
CHEWA-W1,20190108,0.11,0.12,0.11,0.12,5200
CI-W1,20190108,0.12,0.14,0.11,0.12,3900
CKP-W1,20190108,0.56,0.56,0.54,0.55,4185100
CRANE-W1,20190108,0.92,1,0.85,1,11300
DCC-W1,20190108,0.74,0.75,0.73,0.73,2025200
DCON-W1,20190108,2.12,2.12,2.12,2.12,2000
DIGI-W1,20190108,0.01,0.02,0.01,0.02,50100
DIGI-W2,20190108,0.02,0.02,0.01,0.01,4500
DIMET-W2,20190108,0.06,0.07,0.06,0.07,3613200
ECF-W2,20190108,0.03,0.05,0.02,0.05,2054400
ECF-W3,20190108,0.74,0.85,0.72,0.8,523400
EFORL-W3,20190108,0.01,0.01,0.01,0.01,1735900
EMC-W6,20190108,0.18,0.19,0.18,0.19,1072600
EVER-W3,20190108,0.04,0.04,0.03,0.03,281800
FOCUS-W2,20190108,0.5,0.58,0.5,0.52,2288900
FVC-W2,20190108,0.3,0.33,0.3,0.3,1146900
IHL-W1,20190108,4.3,4.3,4.3,4.3,5200
ITD-W1,20190108,0.03,0.04,0.02,0.02,45700200
ITEL-W1,20190108,0.42,0.42,0.41,0.41,241000
JAS-W3,20190108,1.73,1.73,1.6,1.68,1386300
JCK-W5,20190108,0.45,0.48,0.45,0.48,5100
JKN-W1,20190108,1.71,1.72,1.6,1.61,2383600
JMART-W2,20190108,0.33,0.33,0.25,0.28,8699500
JMT-W2,20190108,1.93,1.95,1.92,1.95,10300
LIT-W1,20190108,1.46,1.46,1.39,1.44,23400
MACO-W2,20190108,0.2,0.2,0.19,0.19,7035900
META-W2,20190108,0.01,0.01,0.01,0.01,229500
META-W3,20190108,0.07,0.08,0.07,0.07,142300
MILL-W3,20190108,0.01,0.02,0.01,0.01,420100
MILL-W4,20190108,0.14,0.14,0.14,0.14,200
MILL-W5,20190108,0.09,0.11,0.09,0.11,31500
ML-W2,20190108,0.01,0.01,0.01,0.01,100
MONO-W1,20190108,0.29,0.31,0.28,0.3,4587300
NCL-W3,20190108,0.26,0.29,0.25,0.26,388800
NOK-W1,20190108,0.27,0.29,0.25,0.29,15500
NUSA-W3,20190108,0.25,0.26,0.23,0.23,511300
NVD-W1,20190108,0.35,0.37,0.33,0.33,10291200
ORI-W1,20190108,0.62,0.63,0.6,0.61,4136800
PACE-W2,20190108,0.08,0.09,0.08,0.09,173000
PDI-W1,20190108,0.91,0.94,0.89,0.91,4529400
PDJ-W2,20190108,1,1.04,1,1,65400
PDJ-W3,20190108,0.94,0.95,0.93,0.95,14600
PDJ-W4,20190108,0.94,0.95,0.94,0.95,13700
PIMO-W1,20190108,2.62,2.62,2.36,2.4,572100
RICHY-W1,20190108,0.12,0.12,0.11,0.12,268300
RICHY-W2,20190108,0.13,0.15,0.12,0.13,133600
RS-W3,20190108,5.1,5.45,5.1,5.45,1137400
S-W1,20190108,0.03,0.04,0.03,0.03,1622500
SAMART-W2,20190108,0.38,0.42,0.37,0.38,1649500
SANKO-W1,20190108,0.25,0.28,0.25,0.26,7338800
SAWAD-W1,20190108,7.25,7.25,7.15,7.25,14100
SDC-W1,20190108,0.14,0.15,0.14,0.15,1100
SIMAT-W2,20190108,0.12,0.12,0.12,0.12,10000
SIMAT-W3,20190108,0.19,0.2,0.19,0.2,32500
SIMAT-W4,20190108,0.75,0.77,0.75,0.77,6800
SKY-W1,20190108,11.6,11.6,11.6,11.6,5000
SMT-W2,20190108,0.38,0.38,0.36,0.37,3400
SST-W2,20190108,1.72,1.84,1.72,1.78,4421500
STAR-W3,20190108,0.96,0.97,0.95,0.96,209600
SUPER-W4,20190108,0.05,0.05,0.04,0.04,21196400
SUSCO-W1,20190108,0.01,0.01,0.01,0.01,7300
SVI-W3,20190108,1.78,1.83,1.76,1.83,135500
TAKUNI-W,20190108,0.14,0.16,0.13,0.14,234900
TAPAC-W3,20190108,0.53,0.72,0.53,0.62,57709000
TCC-W3,20190108,0.16,0.16,0.15,0.15,1113300
TCC-W4,20190108,0.16,0.16,0.16,0.16,309900
TCC-W5,20190108,0.3,0.3,0.28,0.3,40200
TCJ-W2,20190108,0.51,0.54,0.51,0.53,24100
TCMC-W2,20190108,0.06,0.07,0.06,0.06,1196900
TFG-W2,20190108,0.3,0.3,0.29,0.29,120000
TH-W2,20190108,0.19,0.2,0.16,0.16,873200
THE-W2,20190108,0.03,0.03,0.02,0.03,32600
TNITY-W1,20190108,0.7,0.7,0.7,0.7,22500
TNPC-W1,20190108,0.14,0.15,0.13,0.14,185200
TRITN-W3,20190108,0.21,0.23,0.21,0.23,1022900
TSF-W5,20190108,0.01,0.01,0.01,0.01,1000000
TTA-W5,20190108,0.01,0.01,0.01,0.01,10800
TTCL-W1,20190108,0.84,0.88,0.83,0.83,2214700
TVD-W2,20190108,0.62,0.64,0.62,0.63,62400
U-W4,20190108,0.01,0.01,0.01,0.01,40400
UAC-W2,20190108,0.44,0.44,0.43,0.44,177000
UKEM-W2,20190108,0.39,0.48,0.39,0.41,2192200
UWC-W2,20190108,0.01,0.01,0.01,0.01,100
VGI-W2,20190108,0.39,0.39,0.37,0.38,8019300
VIBHA-W2,20190108,1.05,1.05,1.05,1.05,2200
VIBHA-W3,20190108,0.18,0.18,0.16,0.16,254400
WAVE-W1,20190108,0.32,0.32,0.3,0.31,407000
WHA-W1,20190108,7.35,7.45,7.3,7.4,164500
XO-W1,20190108,6.9,6.9,6.35,6.45,29500
!AGRO,20190108,381.95,383.33,379.42,382.47,153399646
!CONSUMP,20190108,107.48,107.55,106.62,106.85,66713752
!FINCIAL,20190108,190.38,190.81,189.49,190.43,173387779
!INDUS,20190108,130.93,131.76,130.26,131.13,122740744
!PROPCON,20190108,130.98,131.01,130.41,130.75,390409275
!RESOURC,20190108,210.72,211.66,209.04,210.55,401106973
!SERVICE,20190108,491.72,493.47,489.48,491.02,570446076
!TECH,20190108,152.65,153.76,152.13,153.22,114330448
$AGRI,20190108,183.96,187.17,181.86,184.39,77058474
$AUTO,20190108,472.43,474.35,471.21,473.42,2853743
$BANK,20190108,519.44,520.33,516.66,519.05,89290019
$COMM,20190108,39864.5,39937.1,39573.7,39691.4,256634457
$CONMAT,20190108,10720.1,10720.1,10627.6,10660.3,23524289
$CONS,20190108,88.06,88.09,87.06,87.22,39240254
$ENERG,20190108,24026.3,24133,23834.6,24006.7,400523973
$ETRON,20190108,1489.02,1495.89,1481.77,1490.68,12460964
$FASHION,20190108,724.73,726.75,718.65,719.17,1537238
$FIN,20190108,3574.48,3598.46,3555.43,3589.54,79468447
$FOOD,20190108,10907.7,10946.8,10831,10921.6,76341172
$HELTH,20190108,5692.35,5734.78,5626.61,5664.32,89732492
$HOME,20190108,27.21,27.25,27.01,27.16,62095511
$ICT,20190108,144.98,146.16,144.42,145.56,101869484
$IMM,20190108,45.98,46.43,45.95,46.24,48959360
$INSUR,20190108,11350.7,11401.2,11287.1,11401.2,4629313
$MEDIA,20190108,48.1,48.37,48.01,48.16,80256573
$MINE,20190108,10.05,10.39,10.05,10.3,583000
$PAPER,20190108,2714.67,2770.93,2714.67,2742.8,251000
$PERSON,20190108,231.86,232.24,228.83,231.12,3081003
$PETRO,20190108,1293.13,1304.92,1285.45,1295.04,34440254
