<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
S5001P1902B,20190110,0.00,0.00,0.00,0.00,0
S5001P1903F,20190110,0.00,0.00,0.00,0.00,0
S5001P1903G,20190110,0.00,0.00,0.00,0.00,0
S5001P1903H,20190110,0.00,0.00,0.00,0.00,0
S5001P1904A,20190110,0.00,0.00,0.00,0.00,0
S5001P1904B,20190110,0.00,0.00,0.00,0.00,0
S5006C1903A,20190110,0.00,0.00,0.00,0.00,0
S5006C1903B,20190110,0.00,0.00,0.00,0.00,0
S5006C1903C,20190110,0.00,0.00,0.00,0.00,0
S5006C1903D,20190110,0.00,0.00,0.00,0.00,0
S5006P1903A,20190110,0.00,0.00,0.00,0.00,0
S5006P1903B,20190110,0.00,0.00,0.00,0.00,0
S5006P1903C,20190110,0.00,0.00,0.00,0.00,0
S5006P1903D,20190110,0.00,0.00,0.00,0.00,0
S5008C1903A,20190110,0.00,0.00,0.00,0.00,0
S5008P1903A,20190110,0.00,0.00,0.00,0.00,0
S5013C1903A,20190110,0.00,0.00,0.00,0.00,0
S5013C1903B,20190110,0.00,0.00,0.00,0.00,0
S5013C1903C,20190110,0.00,0.00,0.00,0.00,0
S5013P1903A,20190110,0.00,0.00,0.00,0.00,0
S5013P1903B,20190110,0.00,0.00,0.00,0.00,0
S5013P1903C,20190110,0.00,0.00,0.00,0.00,0
S5028C1901A,20190110,0.00,0.00,0.00,0.00,0
S5028C1903A,20190110,0.00,0.00,0.00,0.00,0
S5028C1903B,20190110,0.00,0.00,0.00,0.00,0
S5028C1903C,20190110,0.00,0.00,0.00,0.00,0
S5028P1901A,20190110,0.00,0.00,0.00,0.00,0
S5028P1903A,20190110,0.00,0.00,0.00,0.00,0
S5028P1903B,20190110,0.00,0.00,0.00,0.00,0
SAWA01C1901A,20190110,0.00,0.00,0.00,0.00,0
SAWA01C1901B,20190110,0.00,0.00,0.00,0.00,0
SAWA01P1901A,20190110,0.00,0.00,0.00,0.00,0
SAWA06C1903A,20190110,0.00,0.00,0.00,0.00,0
SAWA08C1902A,20190110,0.00,0.00,0.00,0.00,0
SAWA08C1903A,20190110,0.00,0.00,0.00,0.00,0
SAWA11C1906A,20190110,0.00,0.00,0.00,0.00,0
SAWA13C1901A,20190110,0.00,0.00,0.00,0.00,0
SAWA13C1903A,20190110,0.00,0.00,0.00,0.00,0
SAWA13C1904A,20190110,0.00,0.00,0.00,0.00,0
SAWA19C1901A,20190110,0.00,0.00,0.00,0.00,0
SAWA19C1903A,20190110,0.00,0.00,0.00,0.00,0
SAWA24C1902A,20190110,0.00,0.00,0.00,0.00,0
SAWA24C1910A,20190110,0.00,0.00,0.00,0.00,0
SAWA27C1903A,20190110,0.00,0.00,0.00,0.00,0
SAWA28C1902A,20190110,0.00,0.00,0.00,0.00,0
SAWA28C1905A,20190110,0.00,0.00,0.00,0.00,0
SCB01C1902A,20190110,0.00,0.00,0.00,0.00,0
SCB01C1902B,20190110,0.00,0.00,0.00,0.00,0
SCB01C1904A,20190110,0.00,0.00,0.00,0.00,0
SCB01C1904B,20190110,0.00,0.00,0.00,0.00,0
SCB01P1902A,20190110,0.00,0.00,0.00,0.00,0
SCB01P1902B,20190110,0.00,0.00,0.00,0.00,0
SCB01P1904A,20190110,0.00,0.00,0.00,0.00,0
SCB01P1904B,20190110,0.00,0.00,0.00,0.00,0
SCB06C1903A,20190110,0.00,0.00,0.00,0.00,0
SCB07C1904A,20190110,0.00,0.00,0.00,0.00,0
SCB08C1901A,20190110,0.00,0.00,0.00,0.00,0
SCB11C1901A,20190110,0.00,0.00,0.00,0.00,0
SCB11C1910A,20190110,0.00,0.00,0.00,0.00,0
SCB11P1901A,20190110,0.00,0.00,0.00,0.00,0
SCB11P1910A,20190110,0.00,0.00,0.00,0.00,0
SCB13C1902A,20190110,0.00,0.00,0.00,0.00,0
SCB13C1905A,20190110,0.00,0.00,0.00,0.00,0
SCB13P1905A,20190110,0.00,0.00,0.00,0.00,0
SCB19C1905A,20190110,0.00,0.00,0.00,0.00,0
SCB24C1901A,20190110,0.00,0.00,0.00,0.00,0
SCB24C1902A,20190110,0.00,0.00,0.00,0.00,0
SCB24C1905A,20190110,0.00,0.00,0.00,0.00,0
SCB24P1906A,20190110,0.00,0.00,0.00,0.00,0
SCB27C1902A,20190110,0.00,0.00,0.00,0.00,0
SCB27P1903A,20190110,0.00,0.00,0.00,0.00,0
SCB28C1902A,20190110,0.00,0.00,0.00,0.00,0
SCB28C1904A,20190110,0.00,0.00,0.00,0.00,0
SCB42C1903A,20190110,0.00,0.00,0.00,0.00,0
SCC01C1901A,20190110,0.00,0.00,0.00,0.00,0
SCC01C1901B,20190110,0.00,0.00,0.00,0.00,0
SCC01P1901A,20190110,0.00,0.00,0.00,0.00,0
SCC06C1902A,20190110,0.00,0.00,0.00,0.00,0
SCC08C1902A,20190110,0.00,0.00,0.00,0.00,0
SCC11C1906A,20190110,0.00,0.00,0.00,0.00,0
SCC13C1901A,20190110,0.00,0.00,0.00,0.00,0
SCC13C1903A,20190110,0.00,0.00,0.00,0.00,0
SCC13C1906A,20190110,0.00,0.00,0.00,0.00,0
SCC19C1901A,20190110,0.00,0.00,0.00,0.00,0
SCC24C1901A,20190110,0.00,0.00,0.00,0.00,0
SCC24C1902A,20190110,0.00,0.00,0.00,0.00,0
SCC24C1910A,20190110,0.00,0.00,0.00,0.00,0
SCC24P1901A,20190110,0.00,0.00,0.00,0.00,0
SCC24P1909A,20190110,0.00,0.00,0.00,0.00,0
SCC27C1904A,20190110,0.00,0.00,0.00,0.00,0
SCC27P1904A,20190110,0.00,0.00,0.00,0.00,0
SCC28C1902A,20190110,0.00,0.00,0.00,0.00,0
SCC28C1905A,20190110,0.00,0.00,0.00,0.00,0
SCC42C1904A,20190110,0.00,0.00,0.00,0.00,0
SGP06C1903A,20190110,0.00,0.00,0.00,0.00,0
SGP08C1901A,20190110,0.00,0.00,0.00,0.00,0
SGP11C1904A,20190110,0.00,0.00,0.00,0.00,0
SGP13C1904A,20190110,0.00,0.00,0.00,0.00,0
SGP13C1905A,20190110,0.00,0.00,0.00,0.00,0
SGP19C1904A,20190110,0.00,0.00,0.00,0.00,0
SGP19C1905A,20190110,0.00,0.00,0.00,0.00,0
SGP24C1902A,20190110,0.00,0.00,0.00,0.00,0
SGP27C1903A,20190110,0.00,0.00,0.00,0.00,0
SGP28C1903A,20190110,0.00,0.00,0.00,0.00,0
SGP28C1904A,20190110,0.00,0.00,0.00,0.00,0
SGP28C1906A,20190110,0.00,0.00,0.00,0.00,0
SIRI01C1901A,20190110,0.00,0.00,0.00,0.00,0
SIRI01C1901B,20190110,0.00,0.00,0.00,0.00,0
SIRI01C1907A,20190110,0.00,0.00,0.00,0.00,0
SIRI01C1907B,20190110,0.00,0.00,0.00,0.00,0
SIRI01P1901A,20190110,0.00,0.00,0.00,0.00,0
SIRI01P1907A,20190110,0.00,0.00,0.00,0.00,0
SIRI06C1904A,20190110,0.00,0.00,0.00,0.00,0
SIRI08C1903A,20190110,0.00,0.00,0.00,0.00,0
SIRI11C1902A,20190110,0.00,0.00,0.00,0.00,0
SIRI13C1902A,20190110,0.00,0.00,0.00,0.00,0
SIRI19C1902A,20190110,0.00,0.00,0.00,0.00,0
SIRI19C1906A,20190110,0.00,0.00,0.00,0.00,0
SIRI24C1903A,20190110,0.00,0.00,0.00,0.00,0
SIRI24C1906A,20190110,0.00,0.00,0.00,0.00,0
SIRI24C1907A,20190110,0.00,0.00,0.00,0.00,0
SIRI28C1903A,20190110,0.00,0.00,0.00,0.00,0
SIRI28C1904A,20190110,0.00,0.00,0.00,0.00,0
SPAL01C1902A,20190110,0.00,0.00,0.00,0.00,0
SPAL01C1902B,20190110,0.00,0.00,0.00,0.00,0
SPAL01C1907A,20190110,0.00,0.00,0.00,0.00,0
SPAL01C1907B,20190110,0.00,0.00,0.00,0.00,0
SPAL11C1905A,20190110,0.00,0.00,0.00,0.00,0
SPAL11C1910A,20190110,0.00,0.00,0.00,0.00,0
SPAL13C1903A,20190110,0.00,0.00,0.00,0.00,0
SPAL13C1904A,20190110,0.00,0.00,0.00,0.00,0
SPAL19C1902A,20190110,0.00,0.00,0.00,0.00,0
SPAL19C1906A,20190110,0.00,0.00,0.00,0.00,0
SPAL24C1905A,20190110,0.00,0.00,0.00,0.00,0
SPRC01C1902A,20190110,0.00,0.00,0.00,0.00,0
SPRC01C1902B,20190110,0.00,0.00,0.00,0.00,0
SPRC06C1902A,20190110,0.00,0.00,0.00,0.00,0
SPRC07C1903A,20190110,0.00,0.00,0.00,0.00,0
SPRC08C1903A,20190110,0.00,0.00,0.00,0.00,0
SPRC11C1902A,20190110,0.00,0.00,0.00,0.00,0
SPRC11C1909A,20190110,0.00,0.00,0.00,0.00,0
SPRC13C1905A,20190110,0.00,0.00,0.00,0.00,0
SPRC19C1901A,20190110,0.00,0.00,0.00,0.00,0
SPRC19C1905A,20190110,0.00,0.00,0.00,0.00,0
SPRC19C1906A,20190110,0.00,0.00,0.00,0.00,0
SPRC24C1903A,20190110,0.00,0.00,0.00,0.00,0
SPRC24C1909A,20190110,0.00,0.00,0.00,0.00,0
STA01C1904A,20190110,0.00,0.00,0.00,0.00,0
STA01C1904B,20190110,0.00,0.00,0.00,0.00,0
STA08C1904A,20190110,0.00,0.00,0.00,0.00,0
STA11C1909A,20190110,0.00,0.00,0.00,0.00,0
STA13C1901A,20190110,0.00,0.00,0.00,0.00,0
STA13C1902A,20190110,0.00,0.00,0.00,0.00,0
STA13C1906A,20190110,0.00,0.00,0.00,0.00,0
STA19C1903A,20190110,0.00,0.00,0.00,0.00,0
STA19C1903B,20190110,0.00,0.00,0.00,0.00,0
STA24C1902A,20190110,0.00,0.00,0.00,0.00,0
STA27C1904A,20190110,0.00,0.00,0.00,0.00,0
STA28C1902A,20190110,0.00,0.00,0.00,0.00,0
STA28C1903A,20190110,0.00,0.00,0.00,0.00,0
STEC01C1902A,20190110,0.00,0.00,0.00,0.00,0
STEC01C1902B,20190110,0.00,0.00,0.00,0.00,0
STEC01P1902A,20190110,0.00,0.00,0.00,0.00,0
STEC06C1903A,20190110,0.00,0.00,0.00,0.00,0
STEC07C1904A,20190110,0.00,0.00,0.00,0.00,0
STEC08C1903A,20190110,0.00,0.00,0.00,0.00,0
STEC11C1903A,20190110,0.00,0.00,0.00,0.00,0
STEC13C1902A,20190110,0.00,0.00,0.00,0.00,0
STEC13C1903A,20190110,0.00,0.00,0.00,0.00,0
STEC19C1901A,20190110,0.00,0.00,0.00,0.00,0
STEC19C1906A,20190110,0.00,0.00,0.00,0.00,0
STEC24C1901A,20190110,0.00,0.00,0.00,0.00,0
STEC24C1906A,20190110,0.00,0.00,0.00,0.00,0
STEC27C1902A,20190110,0.00,0.00,0.00,0.00,0
STEC28C1902A,20190110,0.00,0.00,0.00,0.00,0
STEC28C1903A,20190110,0.00,0.00,0.00,0.00,0
SUPE08C1902A,20190110,0.00,0.00,0.00,0.00,0
SUPE13C1902A,20190110,0.00,0.00,0.00,0.00,0
SUPE13C1903A,20190110,0.00,0.00,0.00,0.00,0
SUPE19C1902A,20190110,0.00,0.00,0.00,0.00,0
SUPE19C1903A,20190110,0.00,0.00,0.00,0.00,0
SUPE19C1906A,20190110,0.00,0.00,0.00,0.00,0
SUPE23C1901A,20190110,0.00,0.00,0.00,0.00,0
SUPE28C1902A,20190110,0.00,0.00,0.00,0.00,0
TASC01C1903A,20190110,0.00,0.00,0.00,0.00,0
TASC01C1903B,20190110,0.00,0.00,0.00,0.00,0
TASC01P1903A,20190110,0.00,0.00,0.00,0.00,0
TASC08C1903A,20190110,0.00,0.00,0.00,0.00,0
TASC11C1904A,20190110,0.00,0.00,0.00,0.00,0
TASC13C1901A,20190110,0.00,0.00,0.00,0.00,0
TASC13C1904A,20190110,0.00,0.00,0.00,0.00,0
TASC19C1902A,20190110,0.00,0.00,0.00,0.00,0
TASC23C1902A,20190110,0.00,0.00,0.00,0.00,0
TASC24C1903A,20190110,0.00,0.00,0.00,0.00,0
TASC27C1905A,20190110,0.00,0.00,0.00,0.00,0
TASC28C1902A,20190110,0.00,0.00,0.00,0.00,0
TASC28C1904A,20190110,0.00,0.00,0.00,0.00,0
TCAP01C1901A,20190110,0.00,0.00,0.00,0.00,0
TCAP01C1901B,20190110,0.00,0.00,0.00,0.00,0
TCAP01P1901A,20190110,0.00,0.00,0.00,0.00,0
TCAP11C1909A,20190110,0.00,0.00,0.00,0.00,0
TCAP13C1901A,20190110,0.00,0.00,0.00,0.00,0
TCAP19C1901A,20190110,0.00,0.00,0.00,0.00,0
TCAP24C1903A,20190110,0.00,0.00,0.00,0.00,0
THAI01C1901A,20190110,0.00,0.00,0.00,0.00,0
THAI01C1901B,20190110,0.00,0.00,0.00,0.00,0
THAI01P1901A,20190110,0.00,0.00,0.00,0.00,0
THAI08C1903A,20190110,0.00,0.00,0.00,0.00,0
THAI11C1906A,20190110,0.00,0.00,0.00,0.00,0
THAI13C1902A,20190110,0.00,0.00,0.00,0.00,0
THAI13C1906A,20190110,0.00,0.00,0.00,0.00,0
THAI19C1901A,20190110,0.00,0.00,0.00,0.00,0
THAI19C1905A,20190110,0.00,0.00,0.00,0.00,0
THAI23C1901A,20190110,0.00,0.00,0.00,0.00,0
THAI24C1901A,20190110,0.00,0.00,0.00,0.00,0
THAI24C1906A,20190110,0.00,0.00,0.00,0.00,0
THAI27C1905A,20190110,0.00,0.00,0.00,0.00,0
THAI28C1904A,20190110,0.00,0.00,0.00,0.00,0
THAI28C1906A,20190110,0.00,0.00,0.00,0.00,0
THAN08C1904A,20190110,0.00,0.00,0.00,0.00,0
THAN13C1902A,20190110,0.00,0.00,0.00,0.00,0
THAN13C1905A,20190110,0.00,0.00,0.00,0.00,0
THAN19C1903A,20190110,0.00,0.00,0.00,0.00,0
THAN24C1903A,20190110,0.00,0.00,0.00,0.00,0
THCO08C1906A,20190110,0.00,0.00,0.00,0.00,0
THCO11C1902A,20190110,0.00,0.00,0.00,0.00,0
TISC01C1902A,20190110,0.00,0.00,0.00,0.00,0
TISC01C1902B,20190110,0.00,0.00,0.00,0.00,0
TISC07C1902A,20190110,0.00,0.00,0.00,0.00,0
TISC08C1903A,20190110,0.00,0.00,0.00,0.00,0
TISC11C1903A,20190110,0.00,0.00,0.00,0.00,0
TISC11C1910A,20190110,0.00,0.00,0.00,0.00,0
TISC13C1904A,20190110,0.00,0.00,0.00,0.00,0
TISC19C1901A,20190110,0.00,0.00,0.00,0.00,0
TISC19C1906A,20190110,0.00,0.00,0.00,0.00,0
TISC24C1904A,20190110,0.00,0.00,0.00,0.00,0
TISC27C1905A,20190110,0.00,0.00,0.00,0.00,0
TISC28C1905A,20190110,0.00,0.00,0.00,0.00,0
TISC42C1904A,20190110,0.00,0.00,0.00,0.00,0
TKN01C1901A,20190110,0.00,0.00,0.00,0.00,0
TKN01C1901B,20190110,0.00,0.00,0.00,0.00,0
TKN01C1906A,20190110,0.00,0.00,0.00,0.00,0
TKN01C1906B,20190110,0.00,0.00,0.00,0.00,0
TKN08C1903A,20190110,0.00,0.00,0.00,0.00,0
TKN11C1902A,20190110,0.00,0.00,0.00,0.00,0
TKN13C1903A,20190110,0.00,0.00,0.00,0.00,0
TKN13C1904A,20190110,0.00,0.00,0.00,0.00,0
TKN13C1904B,20190110,0.00,0.00,0.00,0.00,0
TKN13C1905A,20190110,0.00,0.00,0.00,0.00,0
TKN19C1903A,20190110,0.00,0.00,0.00,0.00,0
TKN19C1905A,20190110,0.00,0.00,0.00,0.00,0
TKN23C1902A,20190110,0.00,0.00,0.00,0.00,0
TKN24C1903A,20190110,0.00,0.00,0.00,0.00,0
TKN24C1904A,20190110,0.00,0.00,0.00,0.00,0
TKN24C1906A,20190110,0.00,0.00,0.00,0.00,0
TKN28C1903A,20190110,0.00,0.00,0.00,0.00,0
TKN28C1904A,20190110,0.00,0.00,0.00,0.00,0
TKN28C1906A,20190110,0.00,0.00,0.00,0.00,0
TMB01C1903A,20190110,0.00,0.00,0.00,0.00,0
TMB01C1903B,20190110,0.00,0.00,0.00,0.00,0
TMB01P1903A,20190110,0.00,0.00,0.00,0.00,0
TMB06C1902A,20190110,0.00,0.00,0.00,0.00,0
TMB06C1903A,20190110,0.00,0.00,0.00,0.00,0
TMB07C1903A,20190110,0.00,0.00,0.00,0.00,0
TMB08C1901A,20190110,0.00,0.00,0.00,0.00,0
TMB08C1903A,20190110,0.00,0.00,0.00,0.00,0
TMB11C1904A,20190110,0.00,0.00,0.00,0.00,0
TMB13C1901A,20190110,0.00,0.00,0.00,0.00,0
TMB13C1904A,20190110,0.00,0.00,0.00,0.00,0
TMB19C1901A,20190110,0.00,0.00,0.00,0.00,0
TMB19C1906A,20190110,0.00,0.00,0.00,0.00,0
TMB23C1906A,20190110,0.00,0.00,0.00,0.00,0
TMB24C1901A,20190110,0.00,0.00,0.00,0.00,0
TMB24C1902A,20190110,0.00,0.00,0.00,0.00,0
TMB27C1903A,20190110,0.00,0.00,0.00,0.00,0
TMB28C1904A,20190110,0.00,0.00,0.00,0.00,0
TOA01C1901A,20190110,0.00,0.00,0.00,0.00,0
TOA01C1901B,20190110,0.00,0.00,0.00,0.00,0
TOA01C1907A,20190110,0.00,0.00,0.00,0.00,0
TOA01C1907B,20190110,0.00,0.00,0.00,0.00,0
TOA08C1902A,20190110,0.00,0.00,0.00,0.00,0
TOA13C1906A,20190110,0.00,0.00,0.00,0.00,0
TOA19C1901A,20190110,0.00,0.00,0.00,0.00,0
TOA19C1906A,20190110,0.00,0.00,0.00,0.00,0
TOA24C1904A,20190110,0.00,0.00,0.00,0.00,0
TOA28C1904A,20190110,0.00,0.00,0.00,0.00,0
TOP01C1901A,20190110,0.00,0.00,0.00,0.00,0
TOP01C1901B,20190110,0.00,0.00,0.00,0.00,0
TOP01C1904A,20190110,0.00,0.00,0.00,0.00,0
TOP01C1904B,20190110,0.00,0.00,0.00,0.00,0
TOP01P1901A,20190110,0.00,0.00,0.00,0.00,0
TOP01P1904A,20190110,0.00,0.00,0.00,0.00,0
TOP06C1903A,20190110,0.00,0.00,0.00,0.00,0
TOP06C1903B,20190110,0.00,0.00,0.00,0.00,0
TOP07C1908A,20190110,0.00,0.00,0.00,0.00,0
TOP08C1902A,20190110,0.00,0.00,0.00,0.00,0
TOP11C1905A,20190110,0.00,0.00,0.00,0.00,0
TOP13C1901A,20190110,0.00,0.00,0.00,0.00,0
TOP13C1902A,20190110,0.00,0.00,0.00,0.00,0
TOP13C1904A,20190110,0.00,0.00,0.00,0.00,0
TOP13C1905A,20190110,0.00,0.00,0.00,0.00,0
TOP19C1901A,20190110,0.00,0.00,0.00,0.00,0
TOP19C1906A,20190110,0.00,0.00,0.00,0.00,0
TOP23C1906A,20190110,0.00,0.00,0.00,0.00,0
TOP24C1901A,20190110,0.00,0.00,0.00,0.00,0
TOP24C1902A,20190110,0.00,0.00,0.00,0.00,0
TOP24C1903A,20190110,0.00,0.00,0.00,0.00,0
TOP24C1905A,20190110,0.00,0.00,0.00,0.00,0
TOP27C1903A,20190110,0.00,0.00,0.00,0.00,0
TOP28C1903A,20190110,0.00,0.00,0.00,0.00,0
TOP28C1904A,20190110,0.00,0.00,0.00,0.00,0
TOP28C1906A,20190110,0.00,0.00,0.00,0.00,0
TPI01C1906A,20190110,0.00,0.00,0.00,0.00,0
TPI01C1906B,20190110,0.00,0.00,0.00,0.00,0
TPI13C1902A,20190110,0.00,0.00,0.00,0.00,0
TPI19C1901A,20190110,0.00,0.00,0.00,0.00,0
TPI24C1902A,20190110,0.00,0.00,0.00,0.00,0
TPIP11C1909A,20190110,0.00,0.00,0.00,0.00,0
TPIP13C1902A,20190110,0.00,0.00,0.00,0.00,0
TPIP13C1904A,20190110,0.00,0.00,0.00,0.00,0
TPIP13C1905A,20190110,0.00,0.00,0.00,0.00,0
TPIP13C1908A,20190110,0.00,0.00,0.00,0.00,0
TPIP19C1902A,20190110,0.00,0.00,0.00,0.00,0
TPIP19C1906A,20190110,0.00,0.00,0.00,0.00,0
TPIP24C1901A,20190110,0.00,0.00,0.00,0.00,0
TPIP28C1906A,20190110,0.00,0.00,0.00,0.00,0
TRUE01C1902A,20190110,0.00,0.00,0.00,0.00,0
TRUE01C1902B,20190110,0.00,0.00,0.00,0.00,0
TRUE01C1905A,20190110,0.00,0.00,0.00,0.00,0
TRUE01C1905B,20190110,0.00,0.00,0.00,0.00,0
TRUE01P1902A,20190110,0.00,0.00,0.00,0.00,0
TRUE01P1902B,20190110,0.00,0.00,0.00,0.00,0
TRUE01P1905A,20190110,0.00,0.00,0.00,0.00,0
TRUE06C1906A,20190110,0.00,0.00,0.00,0.00,0
TRUE07C1902A,20190110,0.00,0.00,0.00,0.00,0
TRUE08C1902A,20190110,0.00,0.00,0.00,0.00,0
TRUE08P1902A,20190110,0.00,0.00,0.00,0.00,0
TRUE11C1905A,20190110,0.00,0.00,0.00,0.00,0
TRUE13C1901A,20190110,0.00,0.00,0.00,0.00,0
TRUE13C1905A,20190110,0.00,0.00,0.00,0.00,0
TRUE13P1901A,20190110,0.00,0.00,0.00,0.00,0
TRUE16C1912A,20190110,0.00,0.00,0.00,0.00,0
TRUE19C1901A,20190110,0.00,0.00,0.00,0.00,0
TRUE19C1903A,20190110,0.00,0.00,0.00,0.00,0
TRUE19P1903A,20190110,0.00,0.00,0.00,0.00,0
TRUE23C1902A,20190110,0.00,0.00,0.00,0.00,0
TRUE27C1904A,20190110,0.00,0.00,0.00,0.00,0
TRUE27P1904A,20190110,0.00,0.00,0.00,0.00,0
TRUE28C1903A,20190110,0.00,0.00,0.00,0.00,0
TRUE28C1905A,20190110,0.00,0.00,0.00,0.00,0
TTA08C1906A,20190110,0.00,0.00,0.00,0.00,0
TTA13C1901A,20190110,0.00,0.00,0.00,0.00,0
TTA23C1901A,20190110,0.00,0.00,0.00,0.00,0
TTA24C1902A,20190110,0.00,0.00,0.00,0.00,0
TU01C1901A,20190110,0.00,0.00,0.00,0.00,0
TU01C1901B,20190110,0.00,0.00,0.00,0.00,0
TU01P1901A,20190110,0.00,0.00,0.00,0.00,0
TU06C1902A,20190110,0.00,0.00,0.00,0.00,0
TU07C1902A,20190110,0.00,0.00,0.00,0.00,0
TU11C1902A,20190110,0.00,0.00,0.00,0.00,0
TU11C1906A,20190110,0.00,0.00,0.00,0.00,0
TU13C1902A,20190110,0.00,0.00,0.00,0.00,0
TU19C1901A,20190110,0.00,0.00,0.00,0.00,0
TU19C1906A,20190110,0.00,0.00,0.00,0.00,0
TU23C1902A,20190110,0.00,0.00,0.00,0.00,0
TU24C1901A,20190110,0.00,0.00,0.00,0.00,0
TU24C1904A,20190110,0.00,0.00,0.00,0.00,0
TVO01C1903A,20190110,0.00,0.00,0.00,0.00,0
TVO01C1903B,20190110,0.00,0.00,0.00,0.00,0
TVO11C1903A,20190110,0.00,0.00,0.00,0.00,0
TVO13C1902A,20190110,0.00,0.00,0.00,0.00,0
TVO13C1904A,20190110,0.00,0.00,0.00,0.00,0
TVO19C1902A,20190110,0.00,0.00,0.00,0.00,0
TVO19C1906A,20190110,0.00,0.00,0.00,0.00,0
TVO24C1903A,20190110,0.00,0.00,0.00,0.00,0
UNIQ08C1906A,20190110,0.00,0.00,0.00,0.00,0
UNIQ13C1901A,20190110,0.00,0.00,0.00,0.00,0
UNIQ23C1901A,20190110,0.00,0.00,0.00,0.00,0
UV01C1902A,20190110,0.00,0.00,0.00,0.00,0
UV01C1902B,20190110,0.00,0.00,0.00,0.00,0
UV08C1902A,20190110,0.00,0.00,0.00,0.00,0
UV13C1904A,20190110,0.00,0.00,0.00,0.00,0
UV13C1908A,20190110,0.00,0.00,0.00,0.00,0
UV19C1902A,20190110,0.00,0.00,0.00,0.00,0
UV19C1906A,20190110,0.00,0.00,0.00,0.00,0
UV24C1903A,20190110,0.00,0.00,0.00,0.00,0
UV28C1906A,20190110,0.00,0.00,0.00,0.00,0
VGI06C1904A,20190110,0.00,0.00,0.00,0.00,0
VGI06C1904B,20190110,0.00,0.00,0.00,0.00,0
VGI06C1904C,20190110,0.00,0.00,0.00,0.00,0
VGI23C1905A,20190110,0.00,0.00,0.00,0.00,0
VGI23C1911A,20190110,0.00,0.00,0.00,0.00,0
WHA01C1906A,20190110,0.00,0.00,0.00,0.00,0
WHA01C1906B,20190110,0.00,0.00,0.00,0.00,0
WHA01P1906A,20190110,0.00,0.00,0.00,0.00,0
WHA06C1903A,20190110,0.00,0.00,0.00,0.00,0
WHA07C1906A,20190110,0.00,0.00,0.00,0.00,0
WHA08C1904A,20190110,0.00,0.00,0.00,0.00,0
WHA11C1903A,20190110,0.00,0.00,0.00,0.00,0
WHA13C1905A,20190110,0.00,0.00,0.00,0.00,0
WHA19C1901A,20190110,0.00,0.00,0.00,0.00,0
WHA23C1906A,20190110,0.00,0.00,0.00,0.00,0
WHA24C1902A,20190110,0.00,0.00,0.00,0.00,0
WHA24P1908A,20190110,0.00,0.00,0.00,0.00,0
WHA27C1903A,20190110,0.00,0.00,0.00,0.00,0
WHA27P1905A,20190110,0.00,0.00,0.00,0.00,0
WHA28C1903A,20190110,0.00,0.00,0.00,0.00,0
WHA28C1906A,20190110,0.00,0.00,0.00,0.00,0
WHAU13C1902A,20190110,0.00,0.00,0.00,0.00,0
WHAU13C1905A,20190110,0.00,0.00,0.00,0.00,0
WHAU19C1902A,20190110,0.00,0.00,0.00,0.00,0
WHAU24C1902A,20190110,0.00,0.00,0.00,0.00,0
WHAU27C1905A,20190110,0.00,0.00,0.00,0.00,0
WORK01C1904A,20190110,0.00,0.00,0.00,0.00,0
WORK01C1904B,20190110,0.00,0.00,0.00,0.00,0
WORK08C1901A,20190110,0.00,0.00,0.00,0.00,0
WORK11C1903A,20190110,0.00,0.00,0.00,0.00,0
WORK13C1902A,20190110,0.00,0.00,0.00,0.00,0
WORK13C1903A,20190110,0.00,0.00,0.00,0.00,0
WORK13C1905A,20190110,0.00,0.00,0.00,0.00,0
WORK19C1902A,20190110,0.00,0.00,0.00,0.00,0
WORK19C1905A,20190110,0.00,0.00,0.00,0.00,0
WORK19C1906A,20190110,0.00,0.00,0.00,0.00,0
WORK24C1903A,20190110,0.00,0.00,0.00,0.00,0
WORK24C1907A,20190110,0.00,0.00,0.00,0.00,0
WORK27C1903A,20190110,0.00,0.00,0.00,0.00,0
WORK28C1904A,20190110,0.00,0.00,0.00,0.00,0
WORK28C1905A,20190110,0.00,0.00,0.00,0.00,0
1DIV,20190110,135.00,137.00,135.00,137.00,700
ABFTH,20190110,0.61,0.63,0.59,0.60,5525300
BMSCG,20190110,12.60,13.10,12.60,12.90,3053900
BMSCITH,20190110,2.56,2.58,2.56,2.58,11700
BSET100,20190110,1.82,1.82,1.79,1.79,9698400
CHINA,20190110,2.72,2.72,2.60,2.68,169500
EBANK,20190110,14.20,14.30,13.90,14.00,4603700
ECOMM,20190110,1.57,1.58,1.56,1.56,1
EFOOD,20190110,8.00,8.00,7.90,7.95,56400
EICT,20190110,4.46,4.46,4.46,4.46,1300
ENGY,20190110,5.35,5.35,5.25,5.25,5
ENY,20190110,0.42,0.42,0.41,0.41,30500
ESET50,20190110,0.00,0.00,0.00,0.00,0
GLD,20190110,0.00,0.00,0.00,0.00,0
TDEX,20190110,0.00,0.00,0.00,0.00,0
TGOLDETF,20190110,0.00,0.00,0.00,0.00,0
TH100,20190110,0.00,0.00,0.00,0.00,0
E1VFVN3001,20190110,135.00,137.00,135.00,137.00,700
