<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
HANA19C1902A,20190110,0.00,0.00,0.00,0.00,0
HANA19C1906A,20190110,0.26,0.29,0.26,0.28,548500
HANA24C1903A,20190110,0.00,0.00,0.00,0.00,0
HANA28C1902A,20190110,0.00,0.00,0.00,0.00,0
HANA28C1904A,20190110,0.10,0.11,0.10,0.11,2574100
HMPR01C1902A,20190110,0.30,0.30,0.28,0.28,3801900
HMPR01C1902B,20190110,0.18,0.18,0.15,0.15,4689000
HMPR01P1902A,20190110,0.25,0.29,0.25,0.27,7291600
HMPR11C1906A,20190110,0.15,0.15,0.13,0.13,1479500
HMPR13C1905A,20190110,0.17,0.17,0.16,0.16,641200
HMPR19C1901A,20190110,0.20,0.20,0.16,0.17,4376000
HMPR23C1901A,20190110,0.00,0.00,0.00,0.00,0
HMPR24C1901A,20190110,0.00,0.00,0.00,0.00,0
HMPR27C1905A,20190110,0.22,0.22,0.22,0.22,720000
HMPR27P1905A,20190110,0.28,0.31,0.28,0.29,1070600
HMPR28C1903A,20190110,0.08,0.08,0.08,0.08,409600
INTU01C1903A,20190110,0.16,0.16,0.13,0.14,10711000
INTU01C1903B,20190110,0.00,0.00,0.00,0.00,0
INTU01P1903A,20190110,0.89,0.97,0.89,0.92,5599900
INTU01P1903B,20190110,0.59,0.68,0.59,0.62,7045600
INTU11C1905A,20190110,0.00,0.00,0.00,0.00,0
INTU11P1905A,20190110,0.28,0.34,0.28,0.31,1965000
INTU13C1904A,20190110,0.15,0.16,0.13,0.14,11692400
INTU19C1901A,20190110,0.00,0.00,0.00,0.00,0
INTU19C1906A,20190110,0.34,0.34,0.30,0.31,2358800
INTU24C1901A,20190110,0.00,0.00,0.00,0.00,0
INTU24C1909A,20190110,0.18,0.18,0.16,0.16,2000
INTU28C1904A,20190110,0.09,0.09,0.07,0.07,2620300
INTU28C1905A,20190110,0.29,0.29,0.25,0.27,6348800
INTU42C1904A,20190110,0.00,0.00,0.00,0.00,0
INTU42P1904A,20190110,0.34,0.40,0.34,0.39,1813600
IRPC01C1903A,20190110,0.10,0.11,0.10,0.10,13293200
IRPC01C1903B,20190110,0.03,0.03,0.03,0.03,599900
IRPC01C1906A,20190110,0.31,0.31,0.28,0.29,7575800
IRPC01C1906B,20190110,0.25,0.25,0.24,0.24,13286800
IRPC01P1903A,20190110,0.63,0.67,0.63,0.67,6395800
IRPC01P1903B,20190110,0.44,0.48,0.44,0.48,10004100
IRPC06C1903A,20190110,0.07,0.07,0.07,0.07,0
IRPC08C1902A,20190110,0.00,0.00,0.00,0.00,0
IRPC11C1902A,20190110,0.00,0.00,0.00,0.00,0
IRPC11C1905A,20190110,0.11,0.11,0.11,0.11,0
IRPC13C1903A,20190110,0.12,0.12,0.12,0.12,3651800
IRPC13C1906A,20190110,0.22,0.22,0.21,0.21,40166100
IRPC19C1901A,20190110,0.00,0.00,0.00,0.00,0
IRPC19C1905A,20190110,0.22,0.22,0.21,0.21,3397200
IRPC24C1904A,20190110,0.12,0.12,0.12,0.12,600000
IRPC27C1903A,20190110,0.06,0.06,0.06,0.06,360000
IRPC27P1905A,20190110,0.33,0.34,0.33,0.34,1980000
IRPC28C1902A,20190110,0.00,0.00,0.00,0.00,0
IRPC28C1904A,20190110,0.11,0.11,0.11,0.11,2323000
ITD06C1904A,20190110,0.00,0.00,0.00,0.00,0
ITD08C1902A,20190110,0.00,0.00,0.00,0.00,0
ITD11C1903A,20190110,0.01,0.01,0.01,0.01,0
ITD13C1902A,20190110,0.00,0.00,0.00,0.00,0
ITD13C1908A,20190110,0.22,0.22,0.22,0.22,1222400
ITD19C1903A,20190110,0.00,0.00,0.00,0.00,0
ITD19C1906A,20190110,0.22,0.22,0.22,0.22,0
ITD24C1902A,20190110,0.00,0.00,0.00,0.00,0
ITD28C1907A,20190110,0.19,0.19,0.19,0.19,0
IVL01C1903A,20190110,0.29,0.31,0.26,0.27,13515400
IVL01C1903B,20190110,0.15,0.15,0.12,0.13,8242500
IVL01C1905A,20190110,0.50,0.52,0.46,0.47,11891300
IVL01C1905B,20190110,0.40,0.42,0.36,0.36,11741700
IVL01P1903A,20190110,0.93,0.99,0.92,0.96,4488400
IVL01P1903B,20190110,0.59,0.66,0.59,0.63,4965900
IVL01P1905A,20190110,0.64,0.68,0.63,0.66,0
IVL06C1901A,20190110,0.00,0.00,0.00,0.00,0
IVL06C1903A,20190110,0.23,0.25,0.19,0.20,3473500
IVL07C1906A,20190110,0.00,0.00,0.00,0.00,0
IVL08C1901A,20190110,0.06,0.07,0.05,0.06,0
IVL08C1905A,20190110,0.36,0.36,0.32,0.33,2092600
IVL08P1903A,20190110,0.37,0.41,0.36,0.40,2247800
IVL11C1906A,20190110,0.20,0.21,0.18,0.18,1004500
IVL13C1903A,20190110,0.11,0.12,0.10,0.10,3097300
IVL13C1904A,20190110,0.30,0.32,0.27,0.29,6207900
IVL13P1902A,20190110,0.12,0.15,0.11,0.14,3760900
IVL13P1903A,20190110,0.12,0.14,0.12,0.14,2175400
IVL19C1903A,20190110,0.23,0.24,0.20,0.21,5566100
IVL19P1903A,20190110,0.19,0.21,0.18,0.20,2775600
IVL23C1906A,20190110,0.34,0.34,0.31,0.31,700000
IVL24C1901A,20190110,0.00,0.00,0.00,0.00,0
IVL24C1906A,20190110,0.33,0.33,0.33,0.33,50000
IVL24P1906A,20190110,0.59,0.59,0.57,0.57,400
IVL27C1902A,20190110,0.08,0.08,0.07,0.07,360000
IVL28C1902A,20190110,0.03,0.03,0.03,0.03,100
IVL28C1903A,20190110,0.22,0.24,0.20,0.20,3543500
IVL28P1904A,20190110,0.22,0.25,0.22,0.24,4046400
IVL42C1903A,20190110,0.11,0.11,0.10,0.10,0
KBAN01C1901A,20190110,0.43,0.45,0.28,0.30,22799200
KBAN01C1901B,20190110,0.01,0.01,0.01,0.01,0
KBAN01C1904A,20190110,0.19,0.19,0.14,0.14,35645300
KBAN01C1904B,20190110,0.07,0.07,0.05,0.05,9032800
KBAN01C1907A,20190110,0.89,0.90,0.75,0.76,20361200
KBAN01C1907B,20190110,0.74,0.75,0.58,0.60,30150700
KBAN01P1901A,20190110,1.01,1.29,0.99,1.23,8051600
KBAN01P1901B,20190110,0.00,0.00,0.00,0.00,0
KBAN01P1904A,20190110,0.89,1.02,0.89,0.99,12092600
KBAN01P1904B,20190110,0.60,0.73,0.60,0.70,28375000
KBAN01P1907A,20190110,0.92,1.11,0.92,1.05,14051000
KBAN06C1903A,20190110,0.19,0.20,0.11,0.12,3050000
KBAN07C1908A,20190110,0.00,0.00,0.00,0.00,0
KBAN08C1903A,20190110,0.00,0.00,0.00,0.00,0
KBAN13C1901A,20190110,0.00,0.00,0.00,0.00,0
KBAN13C1904A,20190110,0.10,0.10,0.06,0.07,1518900
KBAN13C1904B,20190110,0.30,0.31,0.21,0.22,22179900
KBAN13P1905A,20190110,0.74,0.91,0.74,0.89,45992200
KBAN19C1901A,20190110,0.00,0.00,0.00,0.00,0
KBAN19C1906A,20190110,0.59,0.60,0.46,0.48,6040800
KBAN19P1904A,20190110,0.62,0.81,0.62,0.78,20568800
KBAN23C1902A,20190110,0.00,0.00,0.00,0.00,0
KBAN24C1902A,20190110,0.00,0.00,0.00,0.00,0
KBAN24C1903A,20190110,0.00,0.00,0.00,0.00,0
KBAN24C1908A,20190110,0.41,0.41,0.30,0.32,224100
KBAN24P1907A,20190110,0.00,0.00,0.00,0.00,0
KBAN27C1903A,20190110,0.07,0.07,0.05,0.05,1200000
KBAN27P1904A,20190110,0.00,0.00,0.00,0.00,0
KBAN28C1904A,20190110,0.07,0.08,0.04,0.04,12000
KBAN28C1905A,20190110,0.27,0.27,0.19,0.19,7027100
KBAN28P1904A,20190110,0.48,0.61,0.48,0.59,10861000
KCE01C1903A,20190110,0.03,0.04,0.03,0.03,0
KCE01C1903B,20190110,0.02,0.03,0.02,0.03,900
KCE01C1906A,20190110,0.35,0.40,0.35,0.38,7253800
KCE01C1906B,20190110,0.28,0.32,0.28,0.31,9097000
KCE06C1903A,20190110,0.01,0.01,0.01,0.01,0
KCE07C1902A,20190110,0.00,0.00,0.00,0.00,0
KCE08C1902A,20190110,0.00,0.00,0.00,0.00,0
KCE08C1905A,20190110,0.28,0.31,0.28,0.30,3316200
KCE11C1904A,20190110,0.04,0.04,0.04,0.04,0
KCE11C1906A,20190110,0.29,0.32,0.29,0.31,660500
KCE13C1903A,20190110,0.01,0.01,0.01,0.01,7400
KCE13C1904A,20190110,0.05,0.06,0.05,0.05,0
KCE13C1905A,20190110,0.19,0.23,0.19,0.23,5676900
KCE19C1901A,20190110,0.00,0.00,0.00,0.00,0
KCE19C1906A,20190110,0.38,0.41,0.38,0.41,1902000
KCE23C1901A,20190110,0.00,0.00,0.00,0.00,0
KCE24C1901A,20190110,0.00,0.00,0.00,0.00,0
KCE24C1904A,20190110,0.00,0.00,0.00,0.00,0
KCE24C1906A,20190110,0.39,0.43,0.39,0.43,40100
KCE27C1902A,20190110,0.00,0.00,0.00,0.00,0
KCE28C1902A,20190110,0.00,0.00,0.00,0.00,0
KCE28C1904A,20190110,0.00,0.00,0.00,0.00,0
KCE28C1905A,20190110,0.22,0.24,0.22,0.24,6783500
KKP01C1902A,20190110,0.19,0.20,0.19,0.19,2754600
KKP01C1902B,20190110,0.00,0.00,0.00,0.00,0
KKP08C1904A,20190110,0.17,0.17,0.16,0.16,1823300
KKP11C1903A,20190110,0.00,0.00,0.00,0.00,0
KKP13C1903A,20190110,0.16,0.16,0.16,0.16,0
KKP13C1906A,20190110,0.50,0.51,0.48,0.50,0
KKP19C1901A,20190110,0.02,0.02,0.02,0.02,50000
KKP19C1906A,20190110,0.55,0.56,0.54,0.54,835200
KKP24C1906A,20190110,0.00,0.00,0.00,0.00,0
KKP28C1902A,20190110,0.00,0.00,0.00,0.00,0
KKP28C1905A,20190110,0.27,0.27,0.25,0.26,0
KTB01C1903A,20190110,0.31,0.31,0.29,0.29,12312400
KTB01C1903B,20190110,0.20,0.20,0.18,0.18,17016400
KTB01P1903A,20190110,0.40,0.42,0.39,0.41,10117100
KTB01P1903B,20190110,0.28,0.31,0.28,0.30,25957200
KTB06C1902A,20190110,0.20,0.20,0.18,0.18,1280000
KTB08C1903A,20190110,0.16,0.16,0.14,0.14,2822100
KTB11C1909A,20190110,0.23,0.23,0.23,0.23,660000
KTB13C1901A,20190110,0.00,0.00,0.00,0.00,0
KTB13C1903A,20190110,0.15,0.15,0.13,0.14,2019000
KTB19C1901A,20190110,0.15,0.15,0.12,0.13,2059000
KTB23C1906A,20190110,0.00,0.00,0.00,0.00,0
KTB24C1904A,20190110,0.00,0.00,0.00,0.00,0
KTB24P1901A,20190110,0.00,0.00,0.00,0.00,0
KTB24P1907A,20190110,0.00,0.00,0.00,0.00,0
KTB27C1905A,20190110,0.25,0.25,0.23,0.23,900000
KTB28C1903A,20190110,0.00,0.00,0.00,0.00,0
KTB42C1903A,20190110,0.17,0.17,0.16,0.16,1020100
KTB42P1903A,20190110,0.00,0.00,0.00,0.00,0
KTC01C1901A,20190110,0.27,0.28,0.23,0.23,13678900
KTC01C1901B,20190110,0.08,0.08,0.05,0.05,2912100
KTC08C1903A,20190110,0.25,0.25,0.22,0.22,1118200
KTC11C1902A,20190110,0.68,0.68,0.58,0.58,35200
KTC13C1903A,20190110,0.14,0.14,0.11,0.12,10443300
KTC13C1906A,20190110,0.30,0.31,0.27,0.27,39274000
KTC19C1901A,20190110,0.29,0.31,0.24,0.24,7635500
KTC19C1903A,20190110,0.13,0.13,0.11,0.11,11240300
KTC19P1903A,20190110,0.25,0.28,0.25,0.28,14369200
KTC27C1903A,20190110,0.26,0.27,0.24,0.24,2400700
KTC27P1903A,20190110,0.14,0.16,0.14,0.16,1650100
KTC27P1905A,20190110,0.41,0.43,0.40,0.43,1800100
KTC28C1905A,20190110,0.33,0.33,0.30,0.30,6306600
LH01C1903A,20190110,0.10,0.10,0.10,0.10,0
LH01C1903B,20190110,0.00,0.00,0.00,0.00,0
LH01P1903A,20190110,0.51,0.52,0.51,0.51,0
LH06C1903A,20190110,0.00,0.00,0.00,0.00,0
LH07C1908A,20190110,0.00,0.00,0.00,0.00,0
LH11C1906A,20190110,0.00,0.00,0.00,0.00,0
LH13C1902A,20190110,0.00,0.00,0.00,0.00,0
LH13C1906A,20190110,0.00,0.00,0.00,0.00,0
LH19C1901A,20190110,0.00,0.00,0.00,0.00,0
LH19C1906A,20190110,0.37,0.37,0.37,0.37,0
LH23C1901A,20190110,0.00,0.00,0.00,0.00,0
LH24C1903A,20190110,0.00,0.00,0.00,0.00,0
LH24C1906A,20190110,0.00,0.00,0.00,0.00,0
LH27C1905A,20190110,0.00,0.00,0.00,0.00,0
LH27P1905A,20190110,0.33,0.34,0.33,0.34,0
LPN01C1905A,20190110,0.05,0.05,0.05,0.05,0
LPN01C1905B,20190110,0.00,0.00,0.00,0.00,0
LPN08C1906A,20190110,0.00,0.00,0.00,0.00,0
LPN08C1908A,20190110,0.23,0.24,0.23,0.23,1037700
LPN13C1903A,20190110,0.00,0.00,0.00,0.00,0
LPN13C1904A,20190110,0.00,0.00,0.00,0.00,0
LPN13C1908A,20190110,0.32,0.33,0.32,0.33,3188200
LPN19C1904A,20190110,0.00,0.00,0.00,0.00,0
LPN19C1906A,20190110,0.22,0.22,0.22,0.22,0
LPN24C1908A,20190110,0.03,0.03,0.03,0.03,0
LPN28C1907A,20190110,0.26,0.26,0.25,0.26,3506400
MAJO11C1902A,20190110,0.00,0.00,0.00,0.00,0
MAJO13C1903A,20190110,0.00,0.00,0.00,0.00,0
MAJO19C1902A,20190110,0.00,0.00,0.00,0.00,0
MAJO19C1904A,20190110,0.17,0.18,0.17,0.18,0
MAJO24C1902A,20190110,0.00,0.00,0.00,0.00,0
MBK19C1906A,20190110,0.47,0.47,0.44,0.45,13302700
MEGA01C1904A,20190110,0.18,0.19,0.18,0.18,2175300
MEGA01C1904B,20190110,0.10,0.10,0.10,0.10,0
MEGA08C1903A,20190110,0.00,0.00,0.00,0.00,0
MEGA11C1902A,20190110,0.01,0.01,0.01,0.01,0
MEGA11C1910A,20190110,0.31,0.31,0.31,0.31,0
MEGA13C1902A,20190110,0.00,0.00,0.00,0.00,0
MEGA19C1902A,20190110,0.01,0.01,0.01,0.01,120000
MEGA19C1906A,20190110,0.26,0.27,0.25,0.26,446400
MEGA23C1902A,20190110,0.00,0.00,0.00,0.00,0
MEGA24C1903A,20190110,0.00,0.00,0.00,0.00,0
MINT01C1901A,20190110,0.21,0.24,0.21,0.23,13338300
MINT01C1901B,20190110,0.00,0.00,0.00,0.00,0
MINT01C1906A,20190110,0.34,0.37,0.34,0.36,11160300
MINT01C1906B,20190110,0.30,0.34,0.30,0.32,17583800
MINT01P1901A,20190110,0.14,0.14,0.10,0.10,24282800
MINT01P1906A,20190110,0.42,0.42,0.39,0.39,7056500
MINT06C1901A,20190110,0.00,0.00,0.00,0.00,0
MINT06C1903A,20190110,0.00,0.00,0.00,0.00,0
MINT07C1906A,20190110,0.24,0.24,0.24,0.24,5000
MINT08C1903A,20190110,0.00,0.00,0.00,0.00,0
MINT11C1902A,20190110,0.00,0.00,0.00,0.00,0
MINT11C1910A,20190110,0.31,0.34,0.31,0.33,2690000
MINT11P1902A,20190110,0.03,0.03,0.03,0.03,100
MINT13C1903A,20190110,0.00,0.00,0.00,0.00,0
MINT13C1904A,20190110,0.14,0.16,0.14,0.16,16429900
MINT19C1901A,20190110,0.07,0.08,0.06,0.07,627600
MINT19C1906A,20190110,0.35,0.35,0.34,0.34,300000
MINT24C1901A,20190110,0.00,0.00,0.00,0.00,0
MINT24C1902A,20190110,0.00,0.00,0.00,0.00,0
MINT24C1908A,20190110,0.00,0.00,0.00,0.00,0
MINT27C1903A,20190110,0.06,0.06,0.06,0.06,100000
MINT27P1905A,20190110,0.42,0.42,0.38,0.39,1862600
MINT28C1903A,20190110,0.00,0.00,0.00,0.00,0
MINT28C1904A,20190110,0.12,0.14,0.12,0.13,10671900
MINT42C1904A,20190110,0.00,0.00,0.00,0.00,0
MINT42P1904A,20190110,0.36,0.36,0.33,0.35,1848700
MONO08C1906A,20190110,0.01,0.02,0.01,0.02,286000
MONO13C1901A,20190110,0.00,0.00,0.00,0.00,0
MONO23C1901A,20190110,0.00,0.00,0.00,0.00,0
MTC06C1901A,20190110,1.01,1.03,0.95,0.97,800000
MTC06C1903A,20190110,0.32,0.33,0.29,0.30,1145000
MTC08C1902A,20190110,0.56,0.57,0.51,0.51,1276200
MTC08C1904A,20190110,0.16,0.16,0.15,0.15,1529300
MTC11C1904A,20190110,0.52,0.53,0.48,0.48,1372600
MTC13C1901A,20190110,0.40,0.40,0.40,0.40,1000
MTC13C1903A,20190110,0.26,0.27,0.23,0.25,10435000
MTC19C1901A,20190110,0.58,0.59,0.53,0.56,4758900
MTC19C1903A,20190110,0.27,0.28,0.24,0.26,2252700
MTC23C1906A,20190110,0.27,0.27,0.26,0.27,0
MTC24C1903A,20190110,0.00,0.00,0.00,0.00,0
MTC24C1912A,20190110,0.71,0.72,0.69,0.69,54900
MTC27C1904A,20190110,0.00,0.00,0.00,0.00,0
MTC28C1902A,20190110,0.38,0.38,0.38,0.38,100
MTC28C1903A,20190110,0.15,0.15,0.13,0.13,5072000
ORI08C1904A,20190110,0.02,0.02,0.02,0.02,0
ORI11C1909A,20190110,0.49,0.49,0.46,0.47,1440000
ORI13C1902A,20190110,0.00,0.00,0.00,0.00,0
ORI13C1904A,20190110,0.06,0.06,0.05,0.05,0
ORI13C1904B,20190110,0.28,0.28,0.26,0.26,8449800
ORI19C1904A,20190110,0.01,0.01,0.01,0.01,500
ORI19C1905A,20190110,0.37,0.37,0.34,0.36,1739800
ORI24C1903A,20190110,0.00,0.00,0.00,0.00,0
ORI24C1905A,20190110,0.14,0.14,0.13,0.13,1525000
ORI27C1905A,20190110,0.00,0.00,0.00,0.00,0
ORI28C1902A,20190110,0.00,0.00,0.00,0.00,0
ORI28C1904A,20190110,0.35,0.35,0.32,0.33,1227500
ORI28C1904B,20190110,0.21,0.21,0.19,0.19,966800
PLAN19C1906A,20190110,0.24,0.24,0.24,0.24,10000
PRM08C1902A,20190110,0.00,0.00,0.00,0.00,0
PRM13C1901A,20190110,0.00,0.00,0.00,0.00,0
PRM13C1904A,20190110,0.04,0.04,0.04,0.04,400000
PRM19C1902A,20190110,0.00,0.00,0.00,0.00,0
PRM19C1906A,20190110,0.16,0.16,0.15,0.15,202000
PSH08C1904A,20190110,0.00,0.00,0.00,0.00,0
PSH11C1902A,20190110,0.00,0.00,0.00,0.00,0
PSH13C1903A,20190110,0.00,0.00,0.00,0.00,0
PSH19C1903A,20190110,0.00,0.00,0.00,0.00,0
PSH19C1906A,20190110,0.00,0.00,0.00,0.00,0
PSL11C1905A,20190110,0.04,0.04,0.04,0.04,0
PSL13C1903A,20190110,0.00,0.00,0.00,0.00,0
PSL19C1903A,20190110,0.03,0.03,0.03,0.03,560000
PTG01C1902A,20190110,0.06,0.08,0.06,0.06,1505600
PTG01C1902B,20190110,0.02,0.02,0.02,0.02,0
PTG01C1905A,20190110,0.85,0.95,0.85,0.91,6388900
PTG01C1905B,20190110,0.75,0.84,0.75,0.81,8974200
PTG01P1902A,20190110,0.80,0.80,0.73,0.74,5432600
PTG06C1904A,20190110,0.03,0.03,0.03,0.03,0
PTG08C1902A,20190110,0.00,0.00,0.00,0.00,0
PTG08C1903A,20190110,0.00,0.00,0.00,0.00,0
PTG08C1906A,20190110,0.59,0.68,0.59,0.65,3555000
PTG11C1903A,20190110,0.00,0.00,0.00,0.00,0
PTG11C1906A,20190110,0.51,0.58,0.51,0.55,1421400
PTG13C1901A,20190110,0.01,0.01,0.01,0.01,0
PTG13C1903A,20190110,0.00,0.00,0.00,0.00,0
PTG13C1904A,20190110,0.40,0.50,0.40,0.45,35016300
PTG19C1902A,20190110,0.00,0.00,0.00,0.00,0
PTG19C1902B,20190110,0.00,0.00,0.00,0.00,0
PTG19C1905A,20190110,0.73,0.84,0.73,0.80,5432500
PTG19P1903A,20190110,0.23,0.23,0.20,0.21,3843100
PTG24C1901A,20190110,0.00,0.00,0.00,0.00,0
PTG24C1902A,20190110,0.00,0.00,0.00,0.00,0
PTG24C1904A,20190110,0.00,0.00,0.00,0.00,0
PTG24C1905A,20190110,0.74,0.86,0.74,0.81,3052600
PTG27C1902A,20190110,0.00,0.00,0.00,0.00,0
PTG28C1904A,20190110,0.35,0.44,0.35,0.40,8197400
PTT01C1901A,20190110,0.40,0.43,0.39,0.41,22562300
PTT01C1901B,20190110,0.10,0.11,0.09,0.11,27793100
PTT01C1904A,20190110,0.25,0.27,0.25,0.26,33178800
PTT01C1904B,20190110,0.13,0.13,0.13,0.13,12162800
PTT01P1901A,20190110,0.32,0.34,0.30,0.30,6219100
PTT01P1901B,20190110,0.03,0.03,0.03,0.03,692500
PTT01P1904A,20190110,0.80,0.80,0.78,0.78,6531300
PTT01P1904B,20190110,0.56,0.56,0.54,0.54,8143000
PTT06C1901A,20190110,0.06,0.06,0.06,0.06,0
PTT06C1903A,20190110,0.12,0.13,0.12,0.12,1270000
PTT06P1901A,20190110,0.18,0.18,0.16,0.16,2925000
PTT06P1903A,20190110,0.22,0.22,0.19,0.19,2470100
PTT07C1906A,20190110,0.00,0.00,0.00,0.00,0
PTT08C1902A,20190110,0.00,0.00,0.00,0.00,0
PTT08P1904A,20190110,0.46,0.47,0.44,0.45,1962100
PTT11C1902A,20190110,0.01,0.03,0.01,0.02,0
PTT11C1909A,20190110,0.24,0.25,0.24,0.25,0
PTT13C1903A,20190110,0.15,0.17,0.15,0.17,24518400
PTT13C1906A,20190110,0.38,0.40,0.38,0.40,25813400
PTT13P1902A,20190110,0.25,0.25,0.23,0.23,17783600
PTT13P1906A,20190110,0.37,0.38,0.35,0.35,12103700
PTT16C1912A,20190110,0.60,0.60,0.60,0.60,700
PTT19C1901A,20190110,0.06,0.06,0.06,0.06,0
PTT19C1906A,20190110,0.44,0.46,0.44,0.45,5223500
PTT19P1903A,20190110,0.23,0.23,0.21,0.22,2699100
PTT23C1901A,20190110,0.00,0.00,0.00,0.00,0
PTT23C1906A,20190110,0.27,0.27,0.27,0.27,100
PTT24C1904A,20190110,0.09,0.09,0.09,0.09,0
PTT24P1901A,20190110,0.00,0.00,0.00,0.00,0
PTT24P1904A,20190110,0.00,0.00,0.00,0.00,0
PTT27C1903A,20190110,0.11,0.12,0.11,0.11,0
PTT27P1903A,20190110,0.29,0.29,0.28,0.28,788600
PTT28C1904A,20190110,0.22,0.23,0.22,0.22,2696500
PTT28P1903A,20190110,0.30,0.31,0.28,0.28,8811000
PTTE01C1901A,20190110,0.14,0.15,0.12,0.13,0
PTTE01C1901B,20190110,0.01,0.01,0.01,0.01,0
PTTE01C1904A,20190110,0.18,0.19,0.16,0.16,23052300
PTTE01C1904B,20190110,0.08,0.08,0.07,0.07,0
PTTE01C1907A,20190110,0.86,0.88,0.84,0.84,0
PTTE01C1907B,20190110,0.73,0.74,0.71,0.71,0
PTTE01P1901A,20190110,1.29,1.32,1.26,1.29,2184400
PTTE01P1901B,20190110,0.22,0.24,0.21,0.22,14786800
PTTE01P1904A,20190110,1.77,1.79,1.73,1.77,2567000
PTTE01P1904B,20190110,1.40,1.43,1.38,1.40,2497200
PTTE01P1907A,20190110,0.88,0.89,0.87,0.88,0
PTTE01P1907B,20190110,0.69,0.70,0.68,0.69,6642200
PTTE06C1903A,20190110,0.11,0.12,0.10,0.10,0
PTTE07C1904A,20190110,0.00,0.00,0.00,0.00,0
PTTE08C1904A,20190110,0.10,0.10,0.10,0.10,0
PTTE08C1906A,20190110,0.62,0.63,0.61,0.61,4141100
PTTE08P1904A,20190110,1.41,1.43,1.39,1.41,0
PTTE11C1902A,20190110,0.05,0.06,0.05,0.05,0
PTTE11C1910A,20190110,0.63,0.64,0.62,0.62,0
PTTE13C1902A,20190110,0.00,0.00,0.00,0.00,0
PTTE13C1904A,20190110,0.21,0.22,0.20,0.20,0
PTTE13C1905A,20190110,0.42,0.43,0.40,0.41,0
PTTE13P1901A,20190110,0.03,0.03,0.01,0.01,69100
PTTE13P1902A,20190110,0.00,0.00,0.00,0.00,0
PTTE13P1905A,20190110,0.53,0.55,0.52,0.54,12340500
PTTE19C1903A,20190110,0.08,0.08,0.08,0.08,0
PTTE19C1906A,20190110,0.62,0.63,0.60,0.61,7239800
PTTE19P1903A,20190110,0.60,0.62,0.59,0.60,2382600
PTTE23C1901A,20190110,0.00,0.00,0.00,0.00,0
PTTE23C1906A,20190110,0.22,0.22,0.21,0.22,0
PTTE24C1901A,20190110,0.00,0.00,0.00,0.00,0
PTTE24C1904A,20190110,0.18,0.18,0.17,0.17,200
PTTE24P1901A,20190110,0.03,0.04,0.03,0.04,0
PTTE24P1904A,20190110,0.66,0.67,0.66,0.67,4000
PTTE27C1903A,20190110,0.04,0.04,0.04,0.04,0
PTTE27P1904A,20190110,0.00,0.00,0.00,0.00,1
PTTE28C1902A,20190110,0.03,0.04,0.03,0.04,32500
PTTE28C1905A,20190110,0.35,0.35,0.32,0.33,10247900
PTTE28P1903A,20190110,0.94,0.94,0.94,0.94,1000
PTTE41C1905A,20190110,0.00,0.00,0.00,0.00,0
PTTE42C1903A,20190110,0.00,0.00,0.00,0.00,0
PTTG01C1901A,20190110,0.34,0.36,0.34,0.35,0
PTTG01C1901B,20190110,0.00,0.00,0.00,0.00,0
PTTG01C1904A,20190110,0.34,0.36,0.34,0.35,9073700
PTTG01C1904B,20190110,0.15,0.16,0.15,0.15,10766000
PTTG01P1901A,20190110,0.73,0.74,0.73,0.74,2950100
PTTG01P1901B,20190110,0.16,0.17,0.15,0.16,3560800
PTTG01P1904A,20190110,1.48,1.51,1.48,1.48,1
PTTG01P1904B,20190110,1.21,1.23,1.21,1.21,3408700
PTTG06C1903A,20190110,0.24,0.25,0.23,0.24,0
PTTG06P1903A,20190110,0.29,0.30,0.28,0.29,0
PTTG07C1908A,20190110,0.42,0.42,0.42,0.42,50000
PTTG08C1902A,20190110,0.00,0.00,0.00,0.00,0
PTTG08P1904A,20190110,0.66,0.66,0.64,0.64,1507800
PTTG11C1902A,20190110,0.01,0.01,0.01,0.01,52600
PTTG11C1909A,20190110,0.43,0.43,0.42,0.42,0
PTTG13C1904A,20190110,0.26,0.26,0.25,0.26,993600
PTTG13C1906A,20190110,0.61,0.62,0.61,0.62,7319300
PTTG19C1902A,20190110,0.09,0.09,0.08,0.08,1935600
PTTG19C1906A,20190110,0.00,0.00,0.00,0.00,0
PTTG23C1901A,20190110,0.00,0.00,0.00,0.00,0
PTTG23C1906A,20190110,0.00,0.00,0.00,0.00,0
PTTG24C1901A,20190110,0.00,0.00,0.00,0.00,0
PTTG24C1904A,20190110,0.00,0.00,0.00,0.00,0
PTTG24P1901A,20190110,0.00,0.00,0.00,0.00,0
PTTG24P1905A,20190110,0.74,0.74,0.74,0.74,106000
PTTG27C1903A,20190110,0.00,0.00,0.00,0.00,0
PTTG27P1903A,20190110,0.16,0.16,0.16,0.16,0
PTTG28C1904A,20190110,0.18,0.18,0.18,0.18,0
PTTG42C1904A,20190110,0.00,0.00,0.00,0.00,0
PTTG42P1904A,20190110,0.80,0.82,0.80,0.81,1486400
QH01C1903A,20190110,0.04,0.04,0.04,0.04,800
QH01C1903B,20190110,0.00,0.00,0.00,0.00,0
QH01P1903A,20190110,1.20,1.20,1.09,1.09,987800
QH11C1902A,20190110,0.00,0.00,0.00,0.00,0
QH11C1910A,20190110,0.22,0.26,0.22,0.25,2918900
QH13C1903A,20190110,0.00,0.00,0.00,0.00,0
QH13C1904A,20190110,0.00,0.00,0.00,0.00,0
